"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_41232","nflId_41712","nflId_42345","nflId_45550","nflId_46992","nflId_47797","nflId_47814","nflId_48374","nflId_52489","nflId_53433","nflId_53543","nflId_39975","nflId_48723","nflId_45355","nflId_54473","nflId_41808","nflId_53612","nflId_46282","nflId_54616","nflId_54042","nflId_55168","nflId_53616","nflId_54038","nflId_42899","nflId_42486","nflId_52486","diferencia","yardlineSide_mod","isDropback"
"253",2022100908,1,1,10,15,25,"PISTOL","3x1",4.86666666666667,"9-12 min","visitante",1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"ATL",FALSE
"254",2022092511,2,3,19,33,43,"PISTOL","2x1",11,"3-6 min","visitante",1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"ATL",TRUE
"255",2022102302,2,2,1,34,76,"PISTOL","3x1",14.2333333333333,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-21,"ATL",FALSE
"256",2022101600,2,3,7,28,38,"SHOTGUN","3x1",10.1333333333333,"3-6 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,"ATL",TRUE
"257",2022103001,1,3,10,25,85,"SHOTGUN","3x1",10.3,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
"258",2022100201,3,1,10,31,79,"SINGLEBACK","2x2",12,"0-3 min","local",1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ATL",TRUE
"259",2022091807,3,2,9,26,84,"PISTOL","2x2",8.71666666666667,"6-9 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-25,"ATL",TRUE
"260",2022102302,4,2,6,50,60,"SHOTGUN","2x2",10.1833333333333,"3-6 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-18,"centro",FALSE
"261",2022091807,3,3,16,19,91,"SHOTGUN","3x1",8.01666666666667,"6-9 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-25,"ATL",TRUE
"262",2022101600,3,1,10,14,96,"SINGLEBACK","3x1",10.0666666666667,"3-6 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,7,"rival",FALSE
"263",2022103001,4,1,10,18,28,"I_FORM","2x1",1.65,"12-15 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,"rival",FALSE
"264",2022103001,3,2,6,42,52,"SINGLEBACK","3x1",5.78333333333333,"9-12 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,"ATL",TRUE
"265",2022110600,3,2,1,29,81,"SINGLEBACK","3x1",10.8333333333333,"3-6 min","local",1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-4,"rival",FALSE
"266",2022091807,2,2,4,16,94,"EMPTY","3x2",6.83333333333333,"6-9 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"267",2022103001,1,1,10,23,87,"PISTOL","3x1",5.28333333333333,"9-12 min","local",1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,-3,"ATL",FALSE
"268",2022101600,2,2,9,26,36,"SINGLEBACK","3x1",10.9333333333333,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,"ATL",FALSE
"269",2022091807,2,3,10,44,66,"SHOTGUN","2x2",0.65,"12-15 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-11,"rival",TRUE
"270",2022100908,4,2,22,34,76,"PISTOL","2x1",11.75,"3-6 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-14,"ATL",TRUE
"271",2022103001,3,2,6,45,65,"SHOTGUN","2x2",4.48333333333333,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"rival",FALSE
"272",2022103001,3,1,10,25,35,"PISTOL","2x1",11.55,"3-6 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,"ATL",TRUE
"273",2022110600,3,1,20,48,62,"SINGLEBACK","3x1",11.2833333333333,"3-6 min","local",1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-4,"rival",TRUE
"274",2022091100,1,1,5,49,61,"PISTOL","3x1",1.61666666666667,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"275",2022110600,2,1,10,25,35,"EMPTY","3x2",4.63333333333333,"9-12 min","local",1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,"ATL",TRUE
"276",2022092511,2,2,8,27,37,"SHOTGUN","3x1",3.38333333333333,"9-12 min","visitante",1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"ATL",TRUE
"277",2022100201,3,2,10,31,79,"SHOTGUN","2x2",11.9166666666667,"3-6 min","local",1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"ATL",TRUE
"278",2022110600,4,2,2,38,72,"PISTOL","2x1",15,"0-3 min","local",1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,3,"ATL",FALSE
"279",2022110600,2,3,3,32,42,"SHOTGUN","2x2",3.28333333333333,"9-12 min","local",1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,"ATL",TRUE
"280",2022110600,3,1,10,32,42,"PISTOL","3x1",13.9166666666667,"0-3 min","local",1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-4,"ATL",FALSE
"281",2022091100,3,2,8,34,76,"PISTOL","1x1",4.48333333333333,"9-12 min","local",1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13,"rival",TRUE
"282",2022091807,2,4,2,50,60,"PISTOL","2x1",14.2833333333333,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-7,"centro",FALSE
"283",2022100201,4,1,4,4,106,"PISTOL","2x1",8.21666666666667,"6-9 min","local",1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-3,"rival",FALSE
"284",2022091807,4,1,10,15,95,"PISTOL","2x2",9,"3-6 min","visitante",1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-21,"rival",FALSE
"285",2022091100,2,1,10,32,78,"PISTOL","3x1",8.8,"6-9 min","local",1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,"ATL",TRUE
"286",2022100201,3,2,7,32,78,"PISTOL","3x1",7.08333333333333,"6-9 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
"287",2022110600,4,2,8,27,83,"SHOTGUN","2x1",4.78333333333333,"9-12 min","local",1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"ATL",TRUE
"288",2022091100,4,1,10,25,85,"PISTOL","2x2",11.2,"3-6 min","local",1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,"ATL",TRUE
"289",2022091100,4,3,1,42,52,"SINGLEBACK","3x1",1.66666666666667,"12-15 min","local",1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"rival",FALSE
"290",2022091807,1,2,4,48,62,"PISTOL","2x2",0.233333333333333,"12-15 min","visitante",1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-7,"ATL",FALSE
"291",2022102302,3,2,9,40,70,"PISTOL","1x1",3.26666666666667,"9-12 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-18,"ATL",TRUE
"292",2022102302,3,1,10,39,71,"I_FORM","2x1",4.01666666666667,"9-12 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-18,"ATL",FALSE
"293",2022110600,3,1,10,45,55,"SINGLEBACK","2x2",12.85,"0-3 min","local",1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-4,"ATL",FALSE
"294",2022100908,1,2,10,31,41,"I_FORM","2x1",3.43333333333333,"9-12 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"ATL",FALSE
"295",2022101600,1,3,2,34,76,"SHOTGUN","2x2",13.6833333333333,"0-3 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
"296",2022091100,1,1,10,40,70,"EMPTY","4x1",11.6166666666667,"3-6 min","local",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"297",2022110600,3,2,2,11,99,"EMPTY","3x2",9.51666666666667,"3-6 min","local",1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-4,"rival",TRUE
"298",2022100908,4,2,7,26,36,"EMPTY","3x2",4.83333333333333,"9-12 min","visitante",1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-14,"rival",TRUE
"299",2022091100,2,1,5,5,15,"I_FORM","2x1",12.2833333333333,"0-3 min","local",1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"300",2022091807,1,3,1,44,66,"SINGLEBACK","2x1",13.0333333333333,"0-3 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"ATL",TRUE
"301",2022100201,4,2,4,10,100,"PISTOL","3x1",13.3,"0-3 min","local",1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-3,"rival",FALSE
"302",2022103001,1,1,10,8,102,"SINGLEBACK","3x1",6.71666666666667,"6-9 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-3,"ATL",FALSE
"303",2022092511,2,1,10,11,21,"I_FORM","2x1",13.7166666666667,"0-3 min","visitante",1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,"ATL",FALSE
"304",2022092511,1,1,10,46,56,"SHOTGUN","2x2",8.38333333333333,"6-9 min","visitante",1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,-3,"rival",TRUE
"305",2022103001,5,2,5,27,37,"SHOTGUN","2x2",5.3,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,"ATL",TRUE
"306",2022102302,1,1,10,25,35,"I_FORM","2x1",4.85,"9-12 min","visitante",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-14,"ATL",FALSE
"307",2022102302,4,3,7,37,47,"SHOTGUN","3x1",11.2833333333333,"3-6 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-18,"ATL",TRUE
"308",2022092511,2,3,5,36,74,"EMPTY","3x2",9.01666666666667,"3-6 min","visitante",1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"rival",TRUE
"309",2022102302,1,1,10,38,48,"PISTOL","2x2",11.6666666666667,"3-6 min","visitante",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-7,"ATL",FALSE
"310",2022092511,2,3,8,27,37,"SHOTGUN","3x1",3.3,"9-12 min","visitante",1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,"ATL",TRUE
"311",2022091100,2,1,10,33,43,"PISTOL","2x2",14.3666666666667,"0-3 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"312",2022092511,1,2,4,31,79,"SHOTGUN","2x2",3.51666666666667,"9-12 min","visitante",1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,-3,"ATL",FALSE
"313",2022091100,2,2,4,27,83,"PISTOL","3x1",9.53333333333333,"3-6 min","local",1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"ATL",FALSE
"314",2022091807,1,2,5,40,70,"PISTOL","3x1",13.75,"0-3 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ATL",FALSE
"315",2022110600,3,2,1,41,51,"SINGLEBACK","2x2",13.4666666666667,"0-3 min","local",1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-4,"ATL",FALSE
"316",2022100908,1,2,10,32,42,"SHOTGUN","2x2",11.4333333333333,"3-6 min","visitante",1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"ATL",TRUE
"317",2022100201,3,1,10,25,85,"SHOTGUN","2x2",15,"0-3 min","local",1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ATL",TRUE
"318",2022100201,4,3,3,27,83,"SINGLEBACK","3x1",2.65,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"rival",FALSE
"319",2022103001,1,1,10,25,85,"SHOTGUN","3x1",15,"0-3 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,"ATL",TRUE
"320",2022110600,4,1,10,42,68,"PISTOL","2x2",14.3666666666667,"0-3 min","local",1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,3,"ATL",TRUE
"321",2022100201,4,1,10,9,19,"I_FORM","2x1",3.58333333333333,"9-12 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"ATL",FALSE
"322",2022103001,4,1,10,50,60,"PISTOL","2x2",11.0166666666667,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"centro",FALSE
"323",2022092511,1,3,22,23,33,"SHOTGUN","3x1",0.316666666666667,"12-15 min","visitante",1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-3,"rival",TRUE
"324",2022091807,4,1,10,28,38,"PISTOL","3x1",12.1,"0-3 min","visitante",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-21,"ATL",FALSE
"325",2022100908,1,2,6,48,62,"PISTOL","3x1",1.48333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"rival",FALSE
"326",2022110600,1,3,1,1,11,"I_FORM","2x1",10.7166666666667,"3-6 min","local",1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"rival",FALSE
"327",2022100201,1,2,10,27,83,"SINGLEBACK","2x2",6.35,"6-9 min","local",1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"328",2022100908,2,1,10,25,85,"SINGLEBACK","2x2",9.51666666666667,"3-6 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-7,"ATL",TRUE
"329",2022091100,1,1,10,44,66,"SINGLEBACK","3x1",0.916666666666667,"12-15 min","local",1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"330",2022100908,2,3,10,25,85,"SHOTGUN","3x1",9.28333333333333,"3-6 min","visitante",1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-7,"ATL",TRUE
"331",2022091807,1,2,10,25,85,"PISTOL","2x2",1.66666666666667,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-7,"ATL",FALSE
"332",2022103001,3,3,4,32,78,"EMPTY","3x2",2.48333333333333,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"rival",TRUE
"333",2022092511,2,1,10,25,35,"SINGLEBACK","2x2",3.96666666666667,"9-12 min","visitante",1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"ATL",FALSE
"334",2022091100,4,3,9,9,19,"SHOTGUN","2x2",12.85,"0-3 min","local",1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,"rival",TRUE
"335",2022110600,1,1,10,41,69,"SINGLEBACK","2x2",13.6333333333333,"0-3 min","local",1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,"ATL",FALSE
"336",2022103001,2,3,3,32,42,"PISTOL","2x1",2,"12-15 min","local",1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,-3,"ATL",FALSE
"337",2022091100,1,1,10,36,46,"I_FORM","2x1",14.3166666666667,"0-3 min","local",1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ATL",FALSE
"338",2022091807,2,3,2,50,60,"SHOTGUN","2x2",15,"0-3 min","visitante",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-7,"centro",FALSE
"339",2022102302,4,1,10,34,44,"PISTOL","2x2",12.0666666666667,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-18,"ATL",FALSE
"340",2022091807,4,2,3,30,80,"PISTOL","3x1",2.73333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"341",2022101600,2,1,10,41,51,"SHOTGUN","3x1",5.01666666666667,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
"342",2022100908,3,2,11,29,39,"PISTOL","3x1",11.95,"3-6 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-13,"ATL",TRUE
"343",2022100201,3,3,3,21,89,"SHOTGUN","2x2",8.36666666666667,"6-9 min","local",1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"ATL",FALSE
"344",2022091807,1,1,10,25,85,"SHOTGUN","2x2",15,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ATL",TRUE
"345",2022100908,2,2,10,46,64,"SINGLEBACK","3x1",6.73333333333333,"6-9 min","visitante",1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-7,"ATL",FALSE
"346",2022091100,4,2,12,40,70,"SHOTGUN","3x1",8.93333333333333,"6-9 min","local",1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,"ATL",TRUE
"347",2022100201,1,2,8,40,70,"SHOTGUN","2x2",7.21666666666667,"6-9 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"rival",TRUE
"348",2022091100,3,2,9,46,56,"PISTOL","2x2",7.58333333333333,"6-9 min","local",1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,"ATL",TRUE
"349",2022091100,4,2,10,25,85,"PISTOL","3x1",11.1,"3-6 min","local",1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,"ATL",FALSE
"350",2022091807,4,3,13,24,86,"SHOTGUN","2x2",1.3,"12-15 min","visitante",1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"351",2022100908,2,2,10,25,85,"SHOTGUN","2x2",9.41666666666667,"3-6 min","visitante",1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-7,"ATL",TRUE
"352",2022091807,2,1,10,44,54,"SHOTGUN","2x2",0.0833333333333333,"12-15 min","visitante",1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-18,"ATL",TRUE
"353",2022110600,2,2,7,34,44,"PISTOL","2x1",14.1,"0-3 min","local",1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,10,"ATL",TRUE
"354",2022110600,3,2,3,3,107,"SHOTGUN","3x1",3.85,"9-12 min","local",1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,-4,"rival",TRUE
"355",2022101600,4,3,2,47,57,"SHOTGUN","2x2",13.25,"0-3 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,"rival",TRUE
"356",2022101600,1,2,2,2,12,"SHOTGUN","2x2",8.85,"6-9 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"rival",TRUE
"357",2022103001,5,1,10,14,24,"PISTOL","3x1",9.91666666666667,"3-6 min","local",1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,"ATL",FALSE
"358",2022100908,3,2,4,15,95,"SINGLEBACK","2x2",0.35,"12-15 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-21,"rival",FALSE
"359",2022103001,5,3,1,46,56,"SHOTGUN","3x1",3.46666666666667,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,"ATL",FALSE
"360",2022092511,1,1,10,39,49,"EMPTY","3x2",2.03333333333333,"12-15 min","visitante",1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"361",2022091100,2,1,10,39,71,"SHOTGUN","3x1",0.383333333333333,"12-15 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,"ATL",TRUE
"362",2022103001,2,3,1,7,103,"PISTOL","2x1",10.9666666666667,"3-6 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-3,"rival",FALSE
"363",2022091100,1,1,10,21,31,"SINGLEBACK","3x1",9.21666666666667,"3-6 min","local",1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,"ATL",FALSE
"364",2022091100,3,1,2,2,108,"JUMBO","1x1",6.86666666666667,"6-9 min","local",1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,"rival",FALSE
"365",2022103001,2,1,10,46,56,"SINGLEBACK","3x1",14.35,"0-3 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-3,"ATL",FALSE
"366",2022102302,2,2,1,1,11,"SHOTGUN","2x2",5.21666666666667,"9-12 min","visitante",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-21,"rival",TRUE
"367",2022100201,4,2,3,30,80,"PISTOL","2x2",14.5666666666667,"0-3 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-3,"rival",FALSE
"368",2022101600,1,1,5,5,15,"I_FORM","2x1",9.2,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"rival",FALSE
"369",2022110600,4,1,10,25,85,"PISTOL","2x1",5.45,"9-12 min","local",1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,"ATL",FALSE
"370",2022091807,1,1,10,25,85,"PISTOL","3x1",1.73333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-7,"ATL",TRUE
"371",2022100908,3,2,6,22,32,"SHOTGUN","3x1",14.5333333333333,"0-3 min","visitante",1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-13,"ATL",TRUE
"372",2022103001,1,1,10,12,98,"PISTOL","3x1",12.4666666666667,"0-3 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"ATL",FALSE
"373",2022091807,4,2,9,20,90,"PISTOL","2x2",2,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",FALSE
"374",2022091100,4,3,10,25,85,"SHOTGUN","3x1",0.166666666666667,"12-15 min","local",1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,"ATL",TRUE
"375",2022091100,1,1,10,47,57,"PISTOL","3x1",12.95,"0-3 min","local",1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ATL",FALSE
"376",2022101600,2,3,12,39,49,"SHOTGUN","3x1",3.56666666666667,"9-12 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
