"","gameId2022091104","gameId2022091802","gameId2022092504","gameId2022100205","gameId2022100905","gameId2022102303","gameId2022103003","gameId2022110603","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x0","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_43290","nflId_43305","nflId_44930","nflId_46089","nflId_46130","nflId_47791","nflId_52443","nflId_52483","nflId_52529","nflId_53436","nflId_53541","nflId_44947","nflId_53959","nflId_48455","nflId_53739","nflId_43584","nflId_52574","nflId_45721","nflId_46679","nflId_48707","nflId_48680","nflId_46320","nflId_54642","nflId_54428","nflId_53941","nflId_55169","diferencia","yardlineSide_modcentro","yardlineSide_modDET","yardlineSide_modrival","isDropback"
"154",0,0,0,0,1,0,0,0,1,0.333333333333333,0.0344827586206897,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.302558398220245,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"155",0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.877551020408163,0.561224489795918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.729699666295884,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.862745098039216,0,1,0,1
"156",0,0,0,0,0,0,0,1,1,0.333333333333333,0.275862068965517,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.334816462736374,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.686274509803922,0,1,0,1
"157",0,0,0,1,0,0,0,0,1,0,0.310344827586207,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.402669632925473,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0.372549019607843,0,0,1,1
"158",0,1,0,0,0,0,0,0,0,0.666666666666667,0.0689655172413793,0.0408163265306122,0.979591836734694,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.278086763070078,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.627450980392157,0,0,1,1
"159",0,0,0,0,0,0,0,1,0.333333333333333,0,0.310344827586207,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.82091212458287,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0.568627450980392,0,1,0,0
"160",0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.379310344827586,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.757508342602892,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.568627450980392,0,1,0,1
"161",0,0,0,1,0,0,0,0,1,0,0.310344827586207,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.436040044493882,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.372549019607843,0,0,1,1
"162",0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.26530612244898,0.86734693877551,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.583982202447164,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.705882352941177,0,1,0,1
"163",0,0,0,0,0,0,0,1,0,0,0.310344827586207,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.914349276974416,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.568627450980392,0,0,1,0
"164",0,1,0,0,0,0,0,0,1,0.666666666666667,0.0344827586206897,0.714285714285714,0.357142857142857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.520578420467186,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.725490196078431,0,0,1,1
"165",1,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.103448275862069,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.281423804226919,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,1,1
"166",0,0,1,0,0,0,0,0,0,0.333333333333333,0.206896551724138,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.531701890989989,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"167",0,0,0,0,0,0,1,0,0,0,0.206896551724138,0.122448979591837,0.938775510204082,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.869855394883204,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"168",0,0,0,0,1,0,0,0,1,0.666666666666667,0.137931034482759,0.0816326530612245,0.0408163265306122,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.890989988876529,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0588235294117647,0,0,1,1
"169",0,0,0,0,1,0,0,0,1,0,0.241379310344828,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.92992213570634,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.0588235294117647,0,0,1,1
"170",1,0,0,0,0,0,0,0,1,0,0.310344827586207,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.314794215795328,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372549019607843,0,0,1,0
"171",1,0,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0222469410456062,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,1,1
"172",0,0,0,0,0,0,0,1,1,0,0.310344827586207,1,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.282536151279199,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.686274509803922,1,0,0,0
"173",0,0,0,0,1,0,0,0,1,1,0.103448275862069,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.210233592880979,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
"174",0,0,0,0,0,0,0,1,0,0.666666666666667,0.0689655172413793,0.163265306122449,0.0816326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.776418242491657,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.568627450980392,0,0,1,0
"175",1,0,0,0,0,0,0,0,0,0.666666666666667,0.172413793103448,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.401557285873192,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882352941177,0,1,0,1
"176",0,0,0,0,1,0,0,0,0.333333333333333,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.228031145717464,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.313725490196078,0,1,0,0
"177",0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.172413793103448,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.241379310344828,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"178",0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.241379310344828,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.550611790878754,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.862745098039216,0,1,0,1
"179",0,0,0,1,0,0,0,0,0,0,0.310344827586207,0.510204081632653,0.744897959183674,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.550611790878754,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.431372549019608,0,1,0,0
"180",0,0,0,0,0,0,1,0,1,0.333333333333333,0.206896551724138,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.913236929922136,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.490196078431373,0,1,0,0
"181",0,0,0,0,0,1,0,0,0,0,0.310344827586207,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.555061179087875,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.568627450980392,0,1,0,0
"182",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.275862068965517,0.326530612244898,0.163265306122449,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.568409343715239,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.411764705882353,0,1,0,0
"183",0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.172413793103448,0.510204081632653,0.744897959183674,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.622914349276974,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"184",0,1,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.196885428253615,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.705882352941177,0,1,0,0
"185",0,0,1,0,0,0,0,0,1,0,0.310344827586207,0.857142857142857,0.571428571428571,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.442714126807564,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.627450980392157,0,1,0,0
"186",0,0,1,0,0,0,0,0,1,0.666666666666667,0,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.725250278086763,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"187",0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.346938775510204,0.826530612244898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.279199110122358,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"188",0,0,0,0,0,1,0,0,1,0.333333333333333,0.137931034482759,0.346938775510204,0.173469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.869855394883204,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.490196078431373,0,0,1,1
"189",0,1,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.604004449388209,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.862745098039216,0,1,0,0
"190",0,0,0,0,0,0,1,0,0,0.666666666666667,0.103448275862069,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0100111234705228,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.705882352941177,0,1,0,1
"191",0,1,0,0,0,0,0,0,0,0.333333333333333,0.0689655172413793,0.0408163265306122,0.979591836734694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.32146829810901,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.627450980392157,0,0,1,0
"192",0,1,0,0,0,0,0,0,1,0.333333333333333,0.310344827586207,0.877551020408163,0.438775510204082,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.57174638487208,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.725490196078431,0,0,1,1
"193",0,0,0,0,0,0,1,0,0,0,0.310344827586207,0.428571428571429,0.214285714285714,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.540600667408231,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882352941177,0,1,0,0
"194",1,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.206896551724138,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.378197997775306,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,1,1
"195",0,0,0,0,0,0,1,0,0,0.666666666666667,0.137931034482759,0.122448979591837,0.938775510204082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.377085650723026,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.705882352941177,0,0,1,1
"196",0,1,0,0,0,0,0,0,0,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"197",0,0,0,0,0,1,0,0,0.666666666666667,0,0.310344827586207,0.816326530612245,0.408163265306122,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.961067853170189,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.627450980392157,0,1,0,0
"198",0,0,1,0,0,0,0,0,1,0.333333333333333,0.103448275862069,0.469387755102041,0.76530612244898,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.771968854282536,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.764705882352941,0,1,0,0
"199",1,0,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.183673469387755,0.908163265306122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.329254727474972,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,1,0
"200",0,0,0,1,0,0,0,0,1,0,0.0344827586206897,0.0204081632653061,0.0102040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0812013348164627,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0.372549019607843,0,0,1,1
"201",0,0,0,0,0,1,0,0,0,0,0.310344827586207,0.469387755102041,0.76530612244898,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3559510567297,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"202",0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0344827586206897,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"203",0,1,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.864293659621802,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.862745098039216,0,1,0,0
"204",0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.206896551724138,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.508342602892102,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.705882352941177,0,1,0,1
"205",0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.310344827586207,0.244897959183673,0.122448979591837,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.751946607341491,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.725490196078431,0,1,0,0
"206",0,0,0,0,0,1,0,0,1,0.333333333333333,0.0689655172413793,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.157953281423804,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.352941176470588,0,1,0,1
"207",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.758620689655172,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.244716351501669,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0.274509803921569,0,1,0,1
"208",0,0,0,0,0,0,0,1,1,0.666666666666667,0,0.816326530612245,0.408163265306122,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.184649610678532,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.686274509803922,0,0,1,0
"209",0,0,0,1,0,0,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.987764182424917,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.254901960784314,0,1,0,0
"210",0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0.206896551724138,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.740823136818687,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.450980392156863,0,0,1,1
"211",0,0,0,0,0,0,0,1,0.333333333333333,0,0.310344827586207,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.171301446051168,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0.568627450980392,0,1,0,1
"212",0,0,0,0,1,0,0,0,1,0,0.310344827586207,0.693877551020408,0.653061224489796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.747497219132369,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0588235294117647,0,1,0,1
"213",0,0,0,0,1,0,0,0,0,0,0.310344827586207,0.346938775510204,0.173469387755102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.374860956618465,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.509803921568627,0,0,1,1
"214",0,0,0,1,0,0,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.392156862745098,0,1,0,1
"215",0,0,0,0,1,0,0,0,1,0.333333333333333,0.310344827586207,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.740823136818687,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0588235294117647,0,1,0,1
"216",0,0,0,0,1,0,0,0,1,0,0.310344827586207,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.701890989988877,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0588235294117647,0,0,1,1
"217",0,0,0,0,0,0,1,0,0.333333333333333,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.766407119021135,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.705882352941177,0,1,0,0
"218",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.137931034482759,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0989988876529477,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.274509803921569,0,0,1,1
"219",1,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0.122448979591837,0.938775510204082,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.135706340378198,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647058824,0,0,1,0
"220",0,0,0,0,0,1,0,0,0.333333333333333,0,0.310344827586207,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.670745272525028,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.568627450980392,0,0,1,1
"221",0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.275862068965517,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.636262513904338,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.862745098039216,0,1,0,1
"222",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.832035595105673,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.490196078431373,0,0,1,0
"223",0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.137931034482759,1,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7853170189099,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.568627450980392,1,0,0,0
"224",0,0,0,0,1,0,0,0,0.666666666666667,0,0.310344827586207,0.469387755102041,0.76530612244898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0300333704115684,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0588235294117647,0,0,1,1
"225",0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.0689655172413793,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.913236929922136,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.254901960784314,0,1,0,0
"226",0,0,0,1,0,0,0,0,0.666666666666667,0,0.310344827586207,0.571428571428571,0.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.49833147942158,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0.254901960784314,0,1,0,1
"227",0,0,0,0,0,1,0,0,0.666666666666667,0,0.310344827586207,0.653061224489796,0.326530612244898,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.201334816462736,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.490196078431373,0,1,0,1
"228",0,0,0,0,0,0,0,1,1,0.333333333333333,0.103448275862069,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.232480533926585,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.686274509803922,0,0,1,0
"229",0,0,0,0,0,1,0,0,0,0.333333333333333,0.344827586206897,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.309232480533927,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.568627450980392,0,0,1,1
"230",0,0,0,0,0,0,1,0,1,0,0.310344827586207,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.289210233592881,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.490196078431373,0,0,1,0
"231",1,0,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.689655172413793,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,1,0,1
"232",0,0,0,0,1,0,0,0,0,0.333333333333333,0.206896551724138,0.551020408163265,0.724489795918367,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.957730812013348,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.568627450980392,0,1,0,1
