"","gameId2022091109","gameId2022091803","gameId2022092509","gameId2022100209","gameId2022100903","gameId2022101603","gameId2022102304","gameId2022103000","gameId2022110604","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x0","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x0","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x2","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_38696","nflId_42348","nflId_44835","nflId_44846","nflId_44849","nflId_46116","nflId_47818","nflId_52524","nflId_52733","nflId_53430","nflId_54530","nflId_42302","nflId_52708","nflId_53454","nflId_45785","nflId_44978","nflId_53643","nflId_53574","nflId_53707","nflId_53474","nflId_41665","nflId_44916","nflId_54619","diferencia","yardlineSide_modcentro","yardlineSide_modJAX","yardlineSide_modrival","isDropback"
"157",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.518518518518518,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7728285077951,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.439024390243902,0,0,1,1
"158",0,0,0,0,0,0,1,0,0,1,0.333333333333333,0.518518518518518,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.361915367483296,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.341463414634146,0,1,0,1
"159",0,0,0,0,1,0,0,0,0,1,0,0.333333333333333,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0066815144766147,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.24390243902439,0,1,0,1
"160",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.61358574610245,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.585365853658537,0,1,0,1
"161",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.333333333333333,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.947661469933185,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.439024390243902,0,0,1,1
"162",1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.505567928730512,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.317073170731707,0,1,0,0
"163",0,0,1,0,0,0,0,0,0,0.666666666666667,1,0,0.102040816326531,0.0510204081632653,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.175946547884187,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.731707317073171,0,0,1,0
"164",0,0,0,0,0,0,1,0,0,1,0,0.333333333333333,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0367483296213808,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.268292682926829,0,1,0,1
"165",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.148148148148148,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.356347438752784,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.585365853658537,0,0,1,0
"166",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.237193763919822,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.439024390243902,0,0,1,0
"167",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.481481481481481,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.737193763919822,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.48780487804878,0,0,1,1
"168",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.680400890868597,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.146341463414634,0,0,1,1
"169",0,0,0,0,0,0,1,0,0,0.333333333333333,1,0.0740740740740741,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0066815144766147,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.365853658536585,1,0,0,1
"170",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.259259259259259,0.897959183673469,0.551020408163265,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.527839643652561,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.414634146341463,0,0,1,1
"171",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.089086859688196,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.146341463414634,0,1,0,1
"172",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.36734693877551,0.183673469387755,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.334075723830735,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.268292682926829,0,0,1,0
"173",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.371937639198218,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"174",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.222222222222222,0.795918367346939,0.397959183673469,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.593541202672606,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,1
"175",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.571428571428571,0.285714285714286,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.175946547884187,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,1
"176",0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.608017817371938,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.585365853658537,0,1,0,0
"177",0,0,0,0,0,1,0,0,0,1,0,0.333333333333333,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.750556792873051,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.292682926829268,0,1,0,0
"178",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.930957683741648,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,1,0,0
"179",0,0,0,1,0,0,0,0,0,0,0.666666666666667,0.148148148148148,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.473273942093541,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.585365853658537,0,1,0,1
"180",0,0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.148148148148148,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.435412026726058,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.731707317073171,0,0,1,1
"181",0,1,0,0,0,0,0,0,0,0.666666666666667,1,0,0.0816326530612245,0.0408163265306122,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.022271714922049,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.829268292682927,0,0,1,1
"182",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.296296296296296,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.842984409799555,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.414634146341463,0,1,0,1
"183",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0.296296296296296,0.653061224489796,0.673469387755102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0824053452115813,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"184",0,0,0,0,0,0,1,0,0,1,0,0.333333333333333,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.972160356347439,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.51219512195122,0,0,1,1
"185",0,0,0,0,1,0,0,0,0,1,0,0.333333333333333,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.151447661469933,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.24390243902439,0,1,0,1
"186",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.296296296296296,0.510204081632653,0.255102040816327,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.664810690423163,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.414634146341463,0,0,1,1
"187",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.252783964365256,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,0
"188",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.304008908685969,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.24390243902439,0,1,0,0
"189",0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0.204081632653061,0.102040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.383073496659243,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.317073170731707,0,0,1,0
"190",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.469933184855234,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.268292682926829,0,0,1,0
"191",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.853006681514477,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.585365853658537,0,0,1,1
"192",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.419821826280624,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"193",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.296296296296296,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0868596881959911,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.48780487804878,0,0,1,1
"194",0,0,0,0,1,0,0,0,0,1,1,0,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.837416481069042,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.414634146341463,0,0,1,0
"195",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.407407407407407,0.36734693877551,0.816326530612245,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.704899777282851,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.292682926829268,0,1,0,1
"196",0,0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0.102040816326531,0.0510204081632653,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21826280623608,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.731707317073171,0,0,1,0
"197",0,0,1,0,0,0,0,0,0,1,0.666666666666667,0.185185185185185,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.71826280623608,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.926829268292683,0,1,0,1
"198",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.555555555555556,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.55011135857461,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"199",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.645879732739421,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.268292682926829,0,1,0,0
"200",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.148148148148148,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.584632516703786,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,1,0,0
"201",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.333333333333333,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.723830734966592,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.585365853658537,0,1,0,1
"202",0,0,0,0,0,1,0,0,0,1,0,0.333333333333333,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.503340757238307,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.292682926829268,0,1,0,1
"203",1,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.612244897959184,0.693877551020408,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.866369710467706,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.365853658536585,0,0,1,1
"204",1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.948775055679287,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,1,0,0,1
"205",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.148148148148148,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0378619153674833,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.75609756097561,0,1,0,1
"206",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.148148148148148,0.551020408163265,0.724489795918367,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9543429844098,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.414634146341463,0,1,0,1
"207",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.0740740740740741,0.0612244897959184,0.0306122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.342984409799555,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.317073170731707,0,0,1,0
"208",0,0,0,0,0,1,0,0,0,1,0,0.111111111111111,0.0612244897959184,0.0306122448979592,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.184855233853007,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.292682926829268,0,0,1,1
"209",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.888888888888889,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.282850779510022,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0.439024390243902,0,1,0,1
"210",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.037037037037037,0.816326530612245,0.591836734693878,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.178173719376392,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.585365853658537,0,1,0,0
"211",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.761692650334076,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.926829268292683,0,1,0,1
"212",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.259259259259259,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.692650334075724,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.585365853658537,0,1,0,1
"213",0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0.428571428571429,0.214285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.425389755011136,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0.317073170731707,0,0,1,0
"214",0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.255011135857461,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.414634146341463,0,1,0,0
"215",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.185185185185185,0.428571428571429,0.214285714285714,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.516703786191537,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.414634146341463,0,0,1,1
"216",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.037037037037037,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.101336302895323,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.48780487804878,0,0,1,1
"217",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.259259259259259,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.296213808463252,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.585365853658537,0,1,0,1
"218",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0868596881959911,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.585365853658537,0,0,1,0
"219",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.259259259259259,0.0816326530612245,0.0408163265306122,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.633630289532294,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.414634146341463,0,1,0,0
"220",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0.439024390243902,0,1,0,0
"221",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.0740740740740741,0.530612244897959,0.73469387755102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.521158129175947,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.585365853658537,0,1,0,0
"222",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.37037037037037,0.224489795918367,0.112244897959184,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.660356347438753,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"223",0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.222222222222222,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.869710467706013,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.414634146341463,0,0,1,1
"224",0,0,0,0,0,0,1,0,0,1,0.666666666666667,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0590200445434298,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.268292682926829,0,1,0,1
"225",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.333333333333333,0.551020408163265,0.275510204081633,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.929844097995546,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.170731707317073,0,0,1,1
"226",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.317371937639198,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.829268292682927,1,0,0,1
"227",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.32739420935412,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"228",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.111111111111111,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0211581291759465,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0975609756097561,0,0,1,1
"229",1,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.639198218262806,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.463414634146341,0,1,0,0
"230",1,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.185185185185185,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0913140311804009,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.292682926829268,0,0,1,1
"231",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.111111111111111,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.466592427616926,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.292682926829268,0,0,1,0
"232",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.36734693877551,0.816326530612245,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0278396436525612,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.146341463414634,0,0,1,1
"233",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.397550111358575,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.585365853658537,0,0,1,0
"234",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.333333333333333,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.330734966592428,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0.463414634146341,0,1,0,1
"235",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.314031180400891,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.414634146341463,0,1,0,1
"236",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.148148148148148,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.129175946547884,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.414634146341463,0,0,1,0
