"","gameId2022090800","gameId2022091900","gameId2022092503","gameId2022100202","gameId2022100901","gameId2022101610","gameId2022103012","gameId2022110606","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_35472","nflId_42392","nflId_42489","nflId_44875","nflId_44985","nflId_46076","nflId_47857","nflId_47879","nflId_48512","nflId_52536","nflId_53522","nflId_42818","nflId_53079","nflId_52494","nflId_48011","nflId_42448","nflId_54528","nflId_42569","nflId_39684","nflId_53855","nflId_54613","nflId_38937","nflId_40124","nflId_53590","nflId_42954","nflId_52615","nflId_45507","nflId_46173","diferencia","yardlineSide_modBUF","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"154",0,0,1,0,0,0,0,0,1,0,0.16,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.315496098104794,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.25,0,0,1,1
"155",0,0,1,0,0,0,0,0,1,0.666666666666667,0.36,0.73469387755102,0.63265306122449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.518394648829431,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.25,1,0,0,1
"156",0,0,0,0,0,0,1,0,0,0,0.36,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.584169453734671,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,0
"157",1,0,0,0,0,0,0,0,0,0,0.36,0.693877551020408,0.346938775510204,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.754738015607581,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"158",0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.24,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.205128205128205,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.730769230769231,1,0,0,1
"159",0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0.36,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.00780379041248606,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.403846153846154,0,0,1,0
"160",0,0,0,0,0,1,0,0,0,0,0.36,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.793756967670011,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"161",1,0,0,0,0,0,0,0,0.333333333333333,0,0.36,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.942028985507246,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"162",0,0,0,0,1,0,0,0,0.333333333333333,0,0.36,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.240802675585284,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.730769230769231,1,0,0,1
"163",0,0,0,1,0,0,0,0,1,0,0.36,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.189520624303233,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"164",0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.28,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.00334448160535117,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.269230769230769,0,0,1,0
"165",0,1,0,0,0,0,0,0,0.333333333333333,0,0.36,0.346938775510204,0.173469387755102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.658862876254181,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"166",0,0,0,0,0,0,0,1,0,0,0.36,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.822742474916388,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.326923076923077,1,0,0,0
"167",0,0,0,1,0,0,0,0,0,0.666666666666667,0.24,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.837235228539576,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,1,0,0,1
"168",0,0,0,0,0,0,1,0,1,0,0.24,0.122448979591837,0.0612244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.727982162764771,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.653846153846154,0,0,1,0
"169",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.897959183673469,0.448979591836735,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.865105908584169,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"170",0,0,0,0,0,1,0,0,0,0,0.36,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.172798216276477,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"171",0,0,0,0,0,0,0,1,1,0.666666666666667,0,0.959183673469388,0.520408163265306,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.658862876254181,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,0
"172",1,0,0,0,0,0,0,0,1,0.333333333333333,0.32,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.686733556298774,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.596153846153846,1,0,0,0
"173",0,0,0,0,0,0,1,0,1,0.333333333333333,0,0.755102040816326,0.377551020408163,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.244147157190635,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.519230769230769,0,0,1,0
"174",1,0,0,0,0,0,0,0,0,0.666666666666667,0.12,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.24860646599777,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"175",0,0,0,1,0,0,0,0,1,0.666666666666667,0.04,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.196209587513935,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"176",0,0,0,0,0,1,0,0,0.333333333333333,0,0.36,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.557413600891862,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0
"177",0,0,0,0,0,0,0,1,1,0,0.36,0.530612244897959,0.73469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.837235228539576,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.326923076923077,1,0,0,0
"178",0,0,0,1,0,0,0,0,0,0,0.36,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,0
"179",0,0,1,0,0,0,0,0,0,0.333333333333333,0.16,0.0816326530612245,0.959183673469388,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.702341137123746,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"180",0,0,0,0,0,0,0,1,1,0.666666666666667,0.52,0.918367346938776,0.540816326530612,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.546265328874024,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"181",1,0,0,0,0,0,0,0,1,0,0.36,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.41025641025641,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730769230769231,0,0,1,0
"182",0,0,1,0,0,0,0,0,1,1,0.04,0.0204081632653061,0.0102040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.118171683389075,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0,0,1,1
"183",0,1,0,0,0,0,0,0,0,0.333333333333333,0.2,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.956521739130435,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,0
"184",0,0,0,0,0,1,0,0,0.666666666666667,0,0.36,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.518394648829431,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,0
"185",0,1,0,0,0,0,0,0,0.666666666666667,0,0.36,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.556298773690078,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.653846153846154,0,0,1,1
"186",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.16,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00445930880713489,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.326923076923077,0,0,1,0
"187",0,0,1,0,0,0,0,0,0.333333333333333,0,0.36,0.591836734693878,0.704081632653061,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.105908584169454,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"188",0,0,1,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.45819397993311,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,1
"189",0,0,1,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0.142857142857143,0.928571428571429,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.329988851727982,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,0
"190",0,0,0,0,0,1,0,0,0.333333333333333,0,0.36,0.653061224489796,0.673469387755102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.507246376811594,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"191",0,0,0,0,1,0,0,0,0,0,0.36,0.0204081632653061,0.989795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.993311036789298,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"192",1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.08,0.285714285714286,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.581939799331104,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"193",1,0,0,0,0,0,0,0,0,0,0.36,0.755102040816326,0.622448979591837,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.926421404682274,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,0
"194",0,0,1,0,0,0,0,0,0.666666666666667,0,0.36,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.409141583054627,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,0
"195",0,0,0,0,1,0,0,0,0.666666666666667,0,0.36,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.644370122630992,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.865384615384615,1,0,0,0
"196",0,0,0,1,0,0,0,0,0.333333333333333,0,0.36,0.26530612244898,0.86734693877551,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.020066889632107,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"197",0,0,0,0,0,0,0,1,0,0,0.36,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.997770345596433,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"198",0,0,0,1,0,0,0,0,0.666666666666667,0,0.36,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.41917502787068,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.192307692307692,1,0,0,1
"199",0,0,0,0,0,1,0,0,0.333333333333333,0,0.36,0.612244897959184,0.306122448979592,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.294314381270903,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,1,0,0,1
"200",0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.2,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.272017837235229,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.461538461538462,0,1,0,0
"201",1,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.16,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.084726867335563,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"202",0,0,1,0,0,0,0,0,0,1,0.04,0.0204081632653061,0.989795918367347,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.605351170568562,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"203",0,0,1,0,0,0,0,0,0,0.333333333333333,0.04,0.142857142857143,0.928571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.778149386845039,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"204",0,0,0,0,0,1,0,0,0.666666666666667,0,0.36,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0445930880713489,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"205",0,0,1,0,0,0,0,0,0.666666666666667,0,0.36,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0791527313266444,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.384615384615385,0,0,1,1
"206",0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.801560758082497,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576923076923077,1,0,0,0
"207",0,0,1,0,0,0,0,0,0,0.666666666666667,0.28,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.352285395763657,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"208",0,0,0,0,0,0,1,0,0,0,0.36,0.326530612244898,0.836734693877551,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.452619843924192,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,0
"209",0,0,1,0,0,0,0,0,0,0,0.36,0.489795918367347,0.244897959183673,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"210",0,0,0,1,0,0,0,0,0,0.333333333333333,0.36,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.880713489409142,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,1,0,0,0
"211",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.309921962095875,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,0
"212",0,0,0,0,0,1,0,0,0,0,0.36,0.387755102040816,0.806122448979592,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.215161649944259,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"213",0,0,1,0,0,0,0,0,0.666666666666667,0,0.36,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.652173913043478,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"214",0,0,0,0,0,1,0,0,1,1,0,0.653061224489796,0.673469387755102,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.246376811594203,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.269230769230769,1,0,0,0
"215",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.241917502787068,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,1
"216",1,0,0,0,0,0,0,0,1,0.666666666666667,0.12,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.635451505016722,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596153846153846,1,0,0,1
"217",0,0,0,1,0,0,0,0,0,0.666666666666667,0.32,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.958751393534002,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"218",0,0,0,0,0,1,0,0,1,0,0.36,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.12263099219621,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.269230769230769,0,0,1,0
"219",0,0,0,0,0,0,1,0,0.666666666666667,0,0.36,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.608695652173913,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.596153846153846,0,0,1,1
"220",0,0,0,0,0,0,0,1,1,0,0.36,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.964325529542921,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.269230769230769,0,0,1,0
"221",0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.32,0.163265306122449,0.0816326530612245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.852842809364548,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"222",1,0,0,0,0,0,0,0,0,0,0.36,0.163265306122449,0.918367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.337792642140468,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,0
"223",0,0,0,0,0,0,1,0,1,0,0.36,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.342251950947603,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.519230769230769,1,0,0,1
"224",0,0,0,1,0,0,0,0,0,0,0.36,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.887402452619844,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,1,0,0,1
"225",0,1,0,0,0,0,0,0,0,0.333333333333333,0.36,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.865105908584169,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"226",0,0,0,0,1,0,0,0,1,0.333333333333333,0.12,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.639910813823857,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1
"227",0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.52,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.828316610925307,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519230769230769,1,0,0,1
"228",0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.08,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,1
"229",0,0,0,0,1,0,0,0,0.333333333333333,0,0.36,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.168338907469342,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.730769230769231,1,0,0,1
"230",1,0,0,0,0,0,0,0,0.333333333333333,0,0.36,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,1,0,0,1
"231",0,1,0,0,0,0,0,0,0,0.666666666666667,0.32,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.839464882943144,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"232",0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.36,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.948717948717949,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.461538461538462,1,0,0,0
