"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_38632","nflId_40488","nflId_44853","nflId_45094","nflId_46131","nflId_47801","nflId_52430","nflId_52466","nflId_52584","nflId_53452","nflId_54524","nflId_47833","nflId_52725","nflId_43971","nflId_47885","nflId_52611","nflId_52429","nflId_54656","nflId_47976","nflId_45281","nflId_47791","nflId_46370","diferencia","yardlineSide_mod","isDropback"
"268",2022100904,4,2,14,42,52,"SHOTGUN","2x2",6.45,"6-9 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-1,"MIN",TRUE
"269",2022100904,2,2,5,45,55,"SHOTGUN","3x1",0.35,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,"MIN",TRUE
"270",2022100904,1,2,8,46,56,"SINGLEBACK","3x1",11.9666666666667,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"271",2022100904,4,1,10,25,85,"SHOTGUN","2x2",4.28333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,"rival",FALSE
"272",2022100904,2,2,10,32,78,"SHOTGUN","2x2",10.5333333333333,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,"rival",FALSE
"273",2022100904,1,2,7,10,20,"SHOTGUN","2x2",8.65,"6-9 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"274",2022103005,2,2,3,23,87,"SHOTGUN","3x1",3.98333333333333,"9-12 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,"MIN",TRUE
"275",2022091112,4,2,3,20,90,"SINGLEBACK","2x2",8.33333333333333,"6-9 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,13,"rival",FALSE
"276",2022103005,2,1,5,45,65,"SHOTGUN","3x1",0.35,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"MIN",TRUE
"277",2022100904,3,1,10,48,58,"SINGLEBACK","2x2",10.3833333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,"rival",FALSE
"278",2022091901,2,3,10,37,47,"EMPTY","3x2",1.58333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-14,"MIN",TRUE
"279",2022110607,4,1,6,6,104,"SHOTGUN","2x2",2.58333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"rival",TRUE
"280",2022091901,4,1,9,9,19,"EMPTY","3x2",7.41666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-17,"rival",TRUE
"281",2022101604,3,1,10,27,83,"SHOTGUN","2x1",3.36666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"282",2022101604,1,3,9,7,103,"SHOTGUN","3x1",6.63333333333333,"6-9 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"283",2022103005,1,1,10,46,64,"SHOTGUN","3x1",4.6,"9-12 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,"rival",TRUE
"284",2022110607,2,2,15,26,36,"SHOTGUN","2x2",0.233333333333333,"12-15 min","visitante",1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,"rival",TRUE
"285",2022092504,4,3,19,17,27,"EMPTY","3x2",13.7666666666667,"0-3 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-10,"MIN",TRUE
"286",2022091901,4,3,10,38,72,"SHOTGUN","3x1",9.95,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-17,"MIN",TRUE
"287",2022101604,4,2,10,25,35,"SHOTGUN","2x2",9.33333333333333,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,"MIN",TRUE
"288",2022092504,1,2,1,28,82,"SINGLEBACK","3x1",6.16666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-7,"MIN",FALSE
"289",2022103005,1,1,10,23,87,"I_FORM","2x1",11.1166666666667,"3-6 min","local",1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"rival",FALSE
"290",2022110607,4,3,4,4,106,"SHOTGUN","3x1",2,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"rival",TRUE
"291",2022100200,2,1,10,30,40,"SHOTGUN","2x2",2.01666666666667,"12-15 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"292",2022110607,1,1,10,28,82,"I_FORM","2x1",10.8166666666667,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"rival",TRUE
"293",2022103005,2,1,10,41,51,"SHOTGUN","3x1",0.183333333333333,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"rival",TRUE
"294",2022092504,2,1,10,49,61,"SHOTGUN","2x2",4.96666666666667,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"295",2022101604,3,2,16,39,49,"SHOTGUN","2x2",12.7166666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"296",2022092504,2,4,6,45,65,"SHOTGUN","3x1",3.56666666666667,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"297",2022100200,1,1,10,22,32,"SINGLEBACK","2x2",5.58333333333333,"9-12 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7,"MIN",FALSE
"298",2022101604,3,1,10,33,43,"SHOTGUN","2x2",13.3833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",TRUE
"299",2022091112,4,1,10,49,59,"I_FORM","2x1",2.73333333333333,"12-15 min","local",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,16,"MIN",FALSE
"300",2022100904,4,3,8,13,97,"SHOTGUN","3x1",2.75,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-1,"rival",TRUE
"301",2022091901,3,1,10,34,44,"SINGLEBACK","2x2",13.9166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"MIN",TRUE
"302",2022110607,1,2,7,19,29,"SINGLEBACK","2x2",6.21666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7,"MIN",TRUE
"303",2022091901,4,1,10,22,88,"SHOTGUN","2x2",3.16666666666667,"9-12 min","visitante",1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,-17,"MIN",TRUE
"304",2022091112,2,3,2,35,75,"SHOTGUN","2x2",14.35,"0-3 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,"MIN",TRUE
"305",2022100904,2,1,10,24,34,"SHOTGUN","2x2",1.05,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,"MIN",TRUE
"306",2022100200,1,1,10,41,69,"I_FORM","2x1",3.98333333333333,"9-12 min","visitante",1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,7,"rival",TRUE
"307",2022103005,1,2,1,34,44,"SINGLEBACK","3x1",5.88333333333333,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"MIN",FALSE
"308",2022100904,1,1,10,35,45,"SINGLEBACK","3x1",2.26666666666667,"12-15 min","local",1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,4,"rival",FALSE
"309",2022092504,3,2,8,28,82,"I_FORM","2x1",14.35,"0-3 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"310",2022100200,1,1,10,44,54,"I_FORM","2x1",4.66666666666667,"9-12 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"311",2022103005,3,1,4,4,14,"I_FORM","2x1",4.26666666666667,"9-12 min","local",1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,"rival",TRUE
"312",2022101604,1,1,10,6,104,"I_FORM","2x1",7.98333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"313",2022091901,4,2,10,38,72,"SHOTGUN","3x1",10.0333333333333,"3-6 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-17,"MIN",TRUE
"314",2022091901,2,2,10,37,47,"SHOTGUN","2x2",1.68333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-14,"MIN",TRUE
"315",2022103005,2,3,3,23,87,"SHOTGUN","3x1",3.91666666666667,"9-12 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,"MIN",TRUE
"316",2022110607,2,1,10,21,31,"SHOTGUN","3x1",0.3,"12-15 min","visitante",1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,"rival",TRUE
"317",2022092504,2,3,2,37,73,"SHOTGUN","2x2",11.0166666666667,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"318",2022103005,3,1,10,31,41,"SHOTGUN","2x2",5.45,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,"rival",TRUE
"319",2022100200,4,2,21,26,84,"SHOTGUN","3x1",7.55,"6-9 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-3,"MIN",TRUE
"320",2022092504,3,1,10,23,87,"I_FORM","2x1",8.51666666666667,"6-9 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-3,"MIN",TRUE
"321",2022110607,2,1,10,21,89,"SINGLEBACK","3x1",9.85,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7,"MIN",TRUE
"322",2022100200,3,1,10,45,55,"SINGLEBACK","2x2",3.71666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"MIN",FALSE
"323",2022101604,2,1,10,42,52,"SHOTGUN","3x1",1.66666666666667,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"MIN",TRUE
"324",2022101604,2,1,10,16,26,"SINGLEBACK","2x2",13.8,"0-3 min","visitante",1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"MIN",FALSE
"325",2022103005,1,3,1,34,44,"I_FORM","2x1",5.25,"9-12 min","local",1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4,"MIN",FALSE
"326",2022092504,3,2,10,36,46,"SHOTGUN","2x2",5.6,"9-12 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-3,"rival",FALSE
"327",2022101604,3,3,2,35,75,"I_FORM","2x1",2.05,"12-15 min","visitante",1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,"MIN",FALSE
"328",2022100904,4,1,2,2,108,"SINGLEBACK","3x1",2.65,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-1,"rival",TRUE
"329",2022091901,2,1,2,2,108,"SHOTGUN","2x2",9.71666666666667,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"330",2022110607,1,1,10,12,98,"SINGLEBACK","3x1",10.0666666666667,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"rival",FALSE
"331",2022100200,1,2,9,40,70,"EMPTY","3x2",3.31666666666667,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,7,"rival",TRUE
"332",2022103005,1,3,4,17,93,"EMPTY","3x2",10.3333333333333,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"333",2022100200,1,3,2,14,96,"EMPTY","3x2",9.81666666666667,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"334",2022100200,1,2,8,47,57,"SHOTGUN","2x2",0.266666666666667,"12-15 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,"MIN",TRUE
"335",2022091112,1,1,10,15,25,"PISTOL","2x1",7.46666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"MIN",FALSE
"336",2022103005,3,1,10,36,74,"SHOTGUN","2x2",8.53333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-3,"MIN",FALSE
"337",2022092504,3,1,10,36,46,"SINGLEBACK","3x1",5.7,"9-12 min","local",1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,-3,"rival",TRUE
"338",2022100200,1,1,10,48,58,"I_FORM","2x1",13.15,"0-3 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"339",2022101604,3,3,7,44,66,"SHOTGUN","3x1",8.71666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"340",2022091112,4,2,4,40,50,"I_FORM","2x1",3.53333333333333,"9-12 min","local",1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,16,"MIN",FALSE
"341",2022091112,2,2,9,31,79,"SHOTGUN","3x1",0.35,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17,"MIN",TRUE
"342",2022092504,4,2,6,6,104,"SINGLEBACK","3x1",7.91666666666667,"6-9 min","local",1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,-10,"rival",FALSE
"343",2022100904,1,1,10,20,30,"SINGLEBACK","3x1",0.466666666666667,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,"rival",TRUE
"344",2022100200,1,2,3,29,39,"EMPTY","4x1",5.11666666666667,"9-12 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"345",2022091901,2,1,10,19,91,"EMPTY","3x2",10.4,"3-6 min","visitante",1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,-14,"rival",TRUE
"346",2022103005,1,2,3,44,54,"I_FORM","2x1",12.5666666666667,"0-3 min","local",1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"347",2022092504,2,2,10,44,54,"SHOTGUN","3x1",0.233333333333333,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"348",2022103005,2,2,9,5,105,"SHOTGUN","2x2",5.06666666666667,"9-12 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,"MIN",FALSE
"349",2022091112,1,2,5,36,74,"EMPTY","3x2",11.5833333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"350",2022100200,2,3,8,46,64,"SHOTGUN","3x1",2.93333333333333,"12-15 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"MIN",TRUE
"351",2022091112,3,1,10,37,73,"I_FORM","2x1",3.78333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,13,"MIN",FALSE
"352",2022091901,4,1,10,23,87,"SHOTGUN","3x1",10.6833333333333,"3-6 min","visitante",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-17,"MIN",TRUE
"353",2022092504,2,1,10,8,18,"SHOTGUN","3x1",0.516666666666667,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"354",2022092504,2,3,4,19,91,"SHOTGUN","3x1",2,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"355",2022110607,4,3,4,15,95,"SHOTGUN","3x1",2.68333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"rival",TRUE
"356",2022103005,4,2,13,16,94,"SHOTGUN","2x2",9.31666666666667,"3-6 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,"rival",TRUE
"357",2022091901,3,2,10,19,91,"SHOTGUN","2x2",10.0166666666667,"3-6 min","visitante",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-17,"rival",TRUE
"358",2022100200,4,1,10,32,78,"SHOTGUN","2x2",1.63333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"359",2022101604,3,2,2,35,75,"I_FORM","1x1",2.8,"12-15 min","visitante",1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,7,"MIN",FALSE
"360",2022110607,2,2,8,33,77,"SINGLEBACK","3x1",14.35,"0-3 min","visitante",1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,7,"MIN",TRUE
"361",2022100200,3,1,10,34,76,"SINGLEBACK","2x2",1.21666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"rival",FALSE
"362",2022101604,4,1,10,48,62,"I_FORM","1x1",3.01666666666667,"9-12 min","visitante",1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,14,"rival",FALSE
"363",2022092504,4,2,10,44,54,"SHOTGUN","3x1",1.1,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-3,"MIN",TRUE
"364",2022103005,4,2,8,43,53,"SINGLEBACK","2x2",2.55,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,"MIN",FALSE
"365",2022092504,2,1,10,45,65,"SINGLEBACK","3x1",11.4833333333333,"3-6 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-14,"rival",TRUE
"366",2022100904,1,1,10,14,96,"SINGLEBACK","3x1",14.9166666666667,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"367",2022091901,4,2,10,10,20,"EMPTY","3x2",0.883333333333333,"12-15 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-17,"rival",TRUE
"368",2022100904,2,3,2,37,47,"EMPTY","3x2",12.3166666666667,"0-3 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,"MIN",TRUE
"369",2022103005,2,1,10,25,85,"SHOTGUN","2x2",0.783333333333333,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"MIN",TRUE
"370",2022100200,3,2,25,38,72,"SHOTGUN","3x1",0.683333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,"rival",TRUE
"371",2022101604,1,2,2,33,77,"SINGLEBACK","2x2",14.4166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"372",2022100904,2,1,5,5,105,"SINGLEBACK","3x1",15,"0-3 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"rival",FALSE
"373",2022100904,3,1,10,33,43,"SINGLEBACK","2x2",8.43333333333333,"6-9 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,"rival",FALSE
"374",2022103005,2,2,5,45,65,"SHOTGUN","3x1",0.3,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"MIN",TRUE
"375",2022103005,2,1,10,4,106,"I_FORM","2x1",5.75,"9-12 min","local",1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,11,"MIN",FALSE
"376",2022092504,1,2,3,45,65,"I_FORM","2x1",10.4833333333333,"3-6 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"377",2022101604,4,1,8,8,102,"SINGLEBACK","2x2",15,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",TRUE
"378",2022091112,1,3,8,12,98,"SHOTGUN","3x1",10.0666666666667,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"379",2022100200,2,3,1,10,20,"SHOTGUN","3x1",1.16666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"380",2022100200,2,3,3,50,60,"EMPTY","3x2",6.78333333333333,"6-9 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"centro",TRUE
"381",2022100904,1,1,10,48,58,"I_FORM","2x1",12.5333333333333,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"rival",FALSE
"382",2022091901,2,1,10,38,72,"EMPTY","4x1",12.4833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"383",2022101604,4,2,4,47,57,"I_FORM","2x1",3.41666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,"MIN",FALSE
"384",2022092504,2,1,10,28,38,"I_FORM","2x1",13.0833333333333,"0-3 min","local",1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,-14,"MIN",TRUE
"385",2022100904,1,1,10,47,57,"SINGLEBACK","3x1",3.38333333333333,"9-12 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,"rival",FALSE
"386",2022103005,4,2,10,25,35,"SHOTGUN","3x1",12.4333333333333,"0-3 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,"MIN",TRUE
"387",2022100904,4,1,20,37,47,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,"MIN",TRUE
"388",2022091112,3,3,15,38,48,"PISTOL","2x1",10.65,"3-6 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,17,"rival",TRUE
"389",2022103005,2,1,10,43,53,"SINGLEBACK","2x2",12.4833333333333,"0-3 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,"rival",TRUE
"390",2022091112,2,1,10,36,46,"SINGLEBACK","2x2",0.75,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,10,"rival",TRUE
"391",2022110607,4,2,18,30,40,"SHOTGUN","2x2",13.0333333333333,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-10,"MIN",TRUE
"392",2022091112,1,2,10,34,44,"SHOTGUN","3x1",13.6333333333333,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"393",2022092504,4,2,5,21,89,"SHOTGUN","2x2",9.08333333333333,"3-6 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-10,"rival",TRUE
"394",2022101604,2,3,7,23,33,"SHOTGUN","3x1",15,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"395",2022092504,2,1,10,20,30,"I_FORM","2x1",13.55,"0-3 min","local",1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,-14,"MIN",FALSE
"396",2022100904,3,3,10,33,43,"SHOTGUN","3x1",7.68333333333333,"6-9 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,"rival",TRUE
"397",2022100904,4,1,10,35,75,"SINGLEBACK","3x1",5.01666666666667,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,"rival",FALSE
"398",2022110607,3,1,10,38,72,"SINGLEBACK","2x2",5.58333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-3,"MIN",TRUE
"399",2022091112,1,1,10,22,32,"SINGLEBACK","2x2",14.9,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"400",2022101604,2,1,10,50,60,"I_FORM","2x1",5.08333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-3,"centro",TRUE
