"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_42357","nflId_42587","nflId_42883","nflId_43324","nflId_44912","nflId_46092","nflId_47870","nflId_48097","nflId_52590","nflId_53444","nflId_54494","nflId_42363","nflId_53549","nflId_42437","nflId_41069","nflId_48541","nflId_47884","nflId_45185","nflId_33234","nflId_54592","nflId_34843","nflId_37213","nflId_54602","nflId_54515","nflId_48580","nflId_54648","nflId_53000","nflId_52488","diferencia","yardlineSide_mod","isDropback"
"242",2022092505,4,2,14,14,24,"SHOTGUN","2x2",9.88333333333333,"3-6 min","local",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"rival",FALSE
"243",2022101601,2,1,10,18,92,"SHOTGUN","3x1",13.9333333333333,"0-3 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"NE",TRUE
"244",2022101601,1,3,7,39,49,"SHOTGUN","3x1",13.6833333333333,"0-3 min","visitante",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"NE",TRUE
"245",2022092505,4,2,10,25,85,"SHOTGUN","3x1",2.93333333333333,"12-15 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"NE",TRUE
"246",2022100211,2,1,10,22,32,"SHOTGUN","3x1",1.06666666666667,"12-15 min","visitante",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,"rival",TRUE
"247",2022091806,4,1,10,30,80,"SINGLEBACK","2x2",6.55,"6-9 min","visitante",1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"NE",FALSE
"248",2022103007,1,2,16,16,94,"SHOTGUN","3x1",1.41666666666667,"12-15 min","visitante",0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-3,"rival",TRUE
"249",2022103007,3,4,1,5,105,"EMPTY","3x2",12.2,"0-3 min","visitante",0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-4,"rival",TRUE
"250",2022092505,1,2,16,26,36,"SHOTGUN","2x2",1.25,"12-15 min","local",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"251",2022103007,2,2,12,7,103,"SHOTGUN","2x2",7.13333333333333,"6-9 min","visitante",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-7,"NE",TRUE
"252",2022100211,1,2,7,46,64,"SHOTGUN","3x1",8.26666666666667,"6-9 min","visitante",1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,"rival",TRUE
"253",2022103007,2,1,20,22,32,"SHOTGUN","3x1",0.3,"12-15 min","visitante",0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-7,"rival",FALSE
"254",2022091806,2,2,6,43,67,"SHOTGUN","3x1",1.36666666666667,"12-15 min","visitante",0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"255",2022091106,3,1,10,23,33,"SINGLEBACK","2x2",11.8166666666667,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"NE",FALSE
"256",2022102400,1,1,10,17,27,"SHOTGUN","2x2",14.95,"0-3 min","local",1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"NE",FALSE
"257",2022110605,3,1,10,33,43,"SHOTGUN","3x1",7.88333333333333,"6-9 min","local",0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,10,"NE",TRUE
"258",2022101601,4,1,10,19,29,"JUMBO","2x1",4.53333333333333,"9-12 min","visitante",0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,9,"rival",FALSE
"259",2022102400,2,1,10,27,83,"SHOTGUN","3x1",1.81666666666667,"12-15 min","local",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-3,"NE",TRUE
"260",2022092505,4,2,1,1,11,"SHOTGUN","2x2",12.75,"0-3 min","local",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-11,"rival",FALSE
"261",2022102400,3,3,2,33,43,"SHOTGUN","3x1",2.3,"12-15 min","local",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-12,"NE",TRUE
"262",2022092505,2,3,4,47,57,"SHOTGUN","3x1",11.35,"3-6 min","local",1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"NE",TRUE
"263",2022102400,4,3,2,50,60,"SHOTGUN","3x1",2.98333333333333,"12-15 min","local",1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,-19,"centro",TRUE
"264",2022091106,3,2,10,35,45,"EMPTY","4x1",10.6333333333333,"3-6 min","visitante",1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"NE",TRUE
"265",2022101601,4,3,5,45,55,"SHOTGUN","3x1",12.6333333333333,"0-3 min","visitante",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,"rival",TRUE
"266",2022091806,1,2,8,15,95,"SHOTGUN","2x2",7.56666666666667,"6-9 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"268",2022110605,4,2,8,12,22,"SINGLEBACK","3x1",13.1666666666667,"0-3 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,13,"rival",TRUE
"269",2022110605,2,2,7,40,50,"SHOTGUN","2x2",11.4166666666667,"3-6 min","local",0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,"rival",TRUE
"270",2022091806,2,1,10,34,76,"SHOTGUN","2x2",8.48333333333333,"6-9 min","visitante",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NE",FALSE
"271",2022091106,1,3,11,43,53,"SHOTGUN","3x1",1.45,"12-15 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"NE",TRUE
"272",2022100211,2,2,1,36,74,"SHOTGUN","3x1",12.4,"0-3 min","visitante",1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-4,"NE",TRUE
"273",2022100905,1,1,10,3,13,"SINGLEBACK","2x1",5.53333333333333,"9-12 min","local",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,"NE",FALSE
"274",2022092505,2,2,10,21,89,"SHOTGUN","3x1",7.25,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"275",2022092505,4,2,10,29,81,"SHOTGUN","3x1",6.53333333333333,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"NE",FALSE
"276",2022110605,4,1,10,45,55,"SINGLEBACK","3x1",14.9166666666667,"0-3 min","local",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,13,"rival",TRUE
"277",2022101601,1,1,25,21,31,"SHOTGUN","2x1",1.41666666666667,"12-15 min","visitante",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NE",TRUE
"278",2022101601,2,1,10,44,54,"SINGLEBACK","2x2",4.98333333333333,"9-12 min","visitante",1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"rival",FALSE
"280",2022103007,4,2,10,30,80,"SHOTGUN","2x2",8.73333333333333,"6-9 min","visitante",0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,12,"NE",TRUE
"281",2022100211,3,1,10,50,60,"I_FORM","2x1",8.11666666666667,"6-9 min","visitante",1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-4,"centro",FALSE
"282",2022100211,1,3,8,10,20,"SHOTGUN","3x1",1.31666666666667,"12-15 min","visitante",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,"NE",TRUE
"283",2022091106,1,1,10,22,88,"SHOTGUN","2x2",10.0833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"284",2022102400,2,1,10,36,46,"SINGLEBACK","3x1",13.3666666666667,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10,"rival",TRUE
"285",2022103007,2,1,10,40,50,"PISTOL","3x1",0.7,"12-15 min","visitante",0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-7,"rival",TRUE
"286",2022091806,1,2,10,20,30,"SHOTGUN","2x2",13.35,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NE",FALSE
"287",2022110605,2,2,3,3,13,"SHOTGUN","2x1",6.3,"6-9 min","local",0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,"rival",TRUE
"288",2022092505,4,1,10,25,35,"SHOTGUN","2x2",11.4166666666667,"3-6 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"289",2022091806,1,2,6,35,45,"SHOTGUN","2x2",11.4833333333333,"3-6 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"290",2022103007,3,3,10,27,83,"EMPTY","3x2",2.81666666666667,"12-15 min","visitante",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,6,"rival",TRUE
"291",2022091106,4,1,10,38,72,"SINGLEBACK","2x2",14.2833333333333,"0-3 min","visitante",1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-13,"NE",FALSE
"292",2022091806,1,3,13,20,90,"SHOTGUN","3x1",7.5,"6-9 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"293",2022101601,2,2,9,43,53,"SHOTGUN","3x1",4.38333333333333,"9-12 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"rival",TRUE
"294",2022091806,3,1,10,17,27,"SINGLEBACK","2x2",5.66666666666667,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"NE",TRUE
"295",2022091106,4,4,3,50,60,"SHOTGUN","3x1",9.76666666666667,"3-6 min","visitante",1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-13,"centro",TRUE
"296",2022110605,1,3,1,28,38,"WILDCAT","2x2",6.23333333333333,"6-9 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"NE",FALSE
"297",2022092505,2,4,3,33,77,"SHOTGUN","2x2",9.41666666666667,"3-6 min","local",1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"298",2022103007,4,1,10,30,80,"SHOTGUN","2x2",8.81666666666667,"6-9 min","visitante",0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,"NE",TRUE
"299",2022103007,3,2,5,22,88,"SHOTGUN","2x2",6.78333333333333,"6-9 min","visitante",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,"rival",FALSE
"300",2022101601,1,2,1,1,109,"JUMBO","1x1",8.28333333333333,"6-9 min","visitante",0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"rival",FALSE
"301",2022100211,1,2,9,18,92,"SINGLEBACK","3x1",10.5166666666667,"3-6 min","visitante",1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"302",2022103007,3,3,4,21,89,"SHOTGUN","2x2",6.11666666666667,"6-9 min","visitante",0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,"rival",TRUE
"303",2022101601,3,3,2,49,61,"SHOTGUN","3x1",3.33333333333333,"9-12 min","visitante",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,"rival",TRUE
"304",2022103007,3,1,10,27,83,"EMPTY","3x2",7.23333333333333,"6-9 min","visitante",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,"rival",TRUE
"305",2022091806,3,1,10,40,50,"SHOTGUN","2x2",13.8,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"NE",FALSE
"306",2022101601,4,3,6,6,16,"SINGLEBACK","2x1",3.75,"9-12 min","visitante",0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,16,"rival",FALSE
"307",2022110605,4,2,7,49,59,"SINGLEBACK","2x2",2,"12-15 min","local",0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,23,"rival",FALSE
"308",2022102400,1,2,7,24,34,"SHOTGUN","2x2",8.18333333333333,"6-9 min","local",1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-3,"NE",TRUE
"309",2022110605,3,1,10,44,54,"I_FORM","2x1",6.65,"6-9 min","local",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,10,"NE",TRUE
"310",2022102400,4,1,10,18,92,"SHOTGUN","2x2",12.1333333333333,"0-3 min","local",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-19,"NE",TRUE
"311",2022100905,2,1,10,39,49,"SHOTGUN","3x1",0.783333333333333,"12-15 min","local",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,13,"rival",TRUE
"312",2022091106,3,1,10,48,62,"SHOTGUN","2x2",9.56666666666667,"3-6 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"rival",TRUE
"313",2022103007,1,2,10,45,65,"SINGLEBACK","2x2",14.0333333333333,"0-3 min","visitante",0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"rival",FALSE
"314",2022100211,1,3,10,19,91,"SHOTGUN","3x1",9.88333333333333,"3-6 min","visitante",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"315",2022110605,2,3,3,31,41,"SHOTGUN","3x1",13.6666666666667,"0-3 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"rival",TRUE
"316",2022091806,4,1,10,27,37,"SHOTGUN","2x2",2,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"317",2022103007,3,1,10,40,70,"SINGLEBACK","2x2",2.48333333333333,"12-15 min","visitante",0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,"rival",FALSE
"318",2022103007,2,2,15,35,45,"EMPTY","3x2",3.1,"9-12 min","visitante",0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-7,"rival",TRUE
"319",2022100211,3,1,15,25,85,"SINGLEBACK","3x1",4.98333333333333,"9-12 min","visitante",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,"rival",TRUE
"320",2022103007,4,3,6,49,61,"SINGLEBACK","2x2",3.76666666666667,"9-12 min","visitante",0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,12,"NE",FALSE
"321",2022110605,2,2,8,26,84,"SHOTGUN","2x1",2.75,"12-15 min","local",0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,13,"NE",FALSE
"322",2022101601,2,3,12,42,68,"SHOTGUN","3x1",11.75,"3-6 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"NE",TRUE
"323",2022091106,3,1,10,25,35,"SINGLEBACK","3x1",0.316666666666667,"12-15 min","visitante",1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-13,"NE",FALSE
"324",2022110605,1,1,10,30,40,"SINGLEBACK","2x2",5.6,"9-12 min","local",0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"NE",FALSE
"325",2022092505,3,3,7,36,46,"SHOTGUN","3x1",6.78333333333333,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"NE",TRUE
"326",2022103007,1,3,10,39,49,"EMPTY","3x2",6.31666666666667,"6-9 min","visitante",0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-3,"NE",TRUE
"327",2022101601,4,1,10,23,33,"SINGLEBACK","3x1",11.25,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,15,"rival",FALSE
"328",2022092505,2,2,3,3,107,"SHOTGUN","3x1",6.06666666666667,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"329",2022110605,3,2,10,22,32,"SHOTGUN","3x1",2.65,"12-15 min","local",0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,13,"NE",FALSE
"330",2022103007,1,1,10,45,65,"SINGLEBACK","3x1",5.8,"9-12 min","visitante",0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-3,"rival",FALSE
"331",2022092505,3,1,2,2,108,"EMPTY","3x2",12.3666666666667,"0-3 min","local",1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"rival",TRUE
"332",2022100211,3,1,10,41,51,"SHOTGUN","2x2",8.53333333333333,"6-9 min","visitante",1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-4,"NE",TRUE
"333",2022100905,1,1,10,21,89,"SINGLEBACK","3x1",9.9,"3-6 min","local",1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"rival",FALSE
"334",2022101601,1,3,9,43,67,"SHOTGUN","2x2",11.35,"3-6 min","visitante",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"rival",TRUE
"335",2022091106,1,1,10,33,77,"SHOTGUN","2x2",10.8,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"336",2022100211,4,3,15,20,90,"EMPTY","3x2",4.61666666666667,"9-12 min","visitante",1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"NE",TRUE
"337",2022101601,3,1,10,25,35,"SINGLEBACK","2x2",15,"0-3 min","visitante",1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,"NE",FALSE
"338",2022091806,2,1,10,26,84,"SHOTGUN","3x1",3.13333333333333,"9-12 min","visitante",0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"339",2022103007,4,3,11,29,81,"EMPTY","4x1",7.98333333333333,"6-9 min","visitante",0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,"NE",TRUE
"340",2022110605,3,1,10,22,32,"SINGLEBACK","2x2",2.71666666666667,"12-15 min","local",0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,13,"NE",TRUE
"341",2022100905,2,1,10,30,80,"SINGLEBACK","2x2",9.35,"3-6 min","local",0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,"NE",TRUE
"342",2022091806,3,3,7,43,67,"SHOTGUN","3x1",11.65,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"343",2022091806,2,3,26,18,92,"EMPTY","3x2",7.25,"6-9 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"344",2022100211,2,2,12,36,74,"SHOTGUN","3x1",10.7333333333333,"3-6 min","visitante",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,"NE",TRUE
"345",2022110605,3,2,13,31,41,"SHOTGUN","3x1",12.7666666666667,"0-3 min","local",0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,13,"NE",TRUE
"346",2022100905,4,2,11,18,92,"SINGLEBACK","3x1",6.46666666666667,"6-9 min","local",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26,"rival",FALSE
"347",2022101601,4,2,5,5,15,"JUMBO","2x1",3.83333333333333,"9-12 min","visitante",0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,16,"rival",FALSE
"348",2022100905,4,3,3,16,26,"SHOTGUN","3x1",11.9833333333333,"3-6 min","local",0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,26,"NE",FALSE
"349",2022110605,2,1,10,36,74,"SHOTGUN","2x2",2.15,"12-15 min","local",0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,13,"NE",FALSE
"350",2022091806,2,2,6,38,72,"SHOTGUN","2x2",7.85,"6-9 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"351",2022091106,4,1,10,43,53,"SHOTGUN","3x1",5.18333333333333,"9-12 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,"rival",TRUE
"352",2022091806,2,2,10,49,61,"SHOTGUN","2x2",0.85,"12-15 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"353",2022091106,1,1,10,40,70,"SHOTGUN","3x1",0.833333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"354",2022102400,1,1,10,21,31,"SHOTGUN","2x2",8.95,"6-9 min","local",1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-3,"NE",FALSE
"355",2022091806,3,3,2,2,108,"JUMBO","2x1",2.83333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"rival",FALSE
"356",2022091806,3,1,10,36,74,"SHOTGUN","2x2",11.1666666666667,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"357",2022092505,2,1,10,41,51,"SINGLEBACK","2x2",12.8833333333333,"0-3 min","local",1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"NE",FALSE
"358",2022091806,3,2,7,7,103,"SHOTGUN","3x1",3.4,"9-12 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,"rival",TRUE
"359",2022091106,2,1,10,15,95,"SINGLEBACK","2x2",7.75,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"NE",TRUE
"360",2022091106,1,2,7,49,59,"SHOTGUN","2x2",13.0166666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"361",2022091106,2,2,8,42,52,"SINGLEBACK","3x1",5.78333333333333,"9-12 min","visitante",1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-10,"rival",FALSE
"362",2022092505,4,2,13,29,39,"SHOTGUN","2x2",15,"0-3 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
