"","gameId2022091109","gameId2022091802","gameId2022092508","gameId2022100204","gameId2022100909","gameId2022101300","gameId2022102306","gameId2022103009","gameId2022110607","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x0","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_41349","nflId_41475","nflId_41939","nflId_43291","nflId_43484","nflId_45012","nflId_47859","nflId_52474","nflId_53480","nflId_53553","nflId_54481","nflId_43722","nflId_44852","nflId_54846","nflId_43445","nflId_53687","nflId_46362","nflId_53511","nflId_41321","nflId_52516","nflId_41563","nflId_47914","nflId_43339","nflId_54614","nflId_54563","nflId_41707","nflId_42831","nflId_54850","nflId_45005","diferencia","yardlineSide_modcentro","yardlineSide_modrival","yardlineSide_modWAS","isDropback"
"147",0,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.307692307692308,0.0204081632653061,0.989795918367347,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.701675977653631,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0.685714285714286,0,0,1,0
"148",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.346153846153846,0.183673469387755,0.908163265306122,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0804469273743017,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0.571428571428571,0,1,0,1
"149",0,0,0,1,0,0,0,0,0,1,1,0.538461538461538,0.306122448979592,0.153061224489796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.532960893854749,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.342857142857143,0,1,0,1
"150",0,0,0,1,0,0,0,0,0,0,0.666666666666667,0.769230769230769,0.755102040816326,0.377551020408163,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.481564245810056,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6,0,0,1,1
"151",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.0769230769230769,0.0408163265306122,0.0204081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.139664804469274,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.485714285714286,0,1,0,1
"152",0,0,0,0,0,1,0,0,0,0,0,0.346153846153846,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0335195530726257,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0.685714285714286,0,0,1,0
"153",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.615384615384615,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.396648044692737,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.685714285714286,0,1,0,1
"154",0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0.0384615384615385,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.806703910614525,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0.771428571428571,0,0,1,1
"155",0,0,0,1,0,0,0,0,0,1,0,0.346153846153846,0.346938775510204,0.826530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.987709497206704,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.342857142857143,0,0,1,1
"156",0,0,0,0,1,0,0,0,0,1,0,0.0384615384615385,0.0204081632653061,0.0102040816326531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0156424581005587,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.571428571428571,0,1,0,1
"157",0,0,0,0,0,0,0,1,0,1,0,0.346153846153846,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.428571428571429,0,0,1,1
"158",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.153846153846154,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.774301675977654,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.685714285714286,0,0,1,1
"159",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.5,0.591836734693878,0.704081632653061,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.475977653631285,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.8,0,0,1,1
"160",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.192307692307692,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.149720670391061,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,1,0
"161",0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.446927374301676,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.571428571428571,0,0,1,0
"162",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.346153846153846,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.995530726256983,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.514285714285714,0,0,1,1
"163",0,0,0,0,0,0,1,0,0,0,0,0.346153846153846,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.433519553072626,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0.485714285714286,0,0,1,1
"164",0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0,0.244897959183673,0.877551020408163,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.13072625698324,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0.571428571428571,0,1,0,0
"165",0,0,0,0,0,0,0,0,1,1,0.333333333333333,0.346153846153846,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.506145251396648,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0.685714285714286,0,0,1,0
"166",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.192307692307692,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0793296089385475,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.514285714285714,0,0,1,1
"167",0,0,1,0,0,0,0,0,0,0,0,0.346153846153846,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,0,1,0
"168",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.0769230769230769,0.836734693877551,0.581632653061224,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.280446927374302,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0.771428571428571,0,1,0,0
"169",0,0,0,0,0,0,0,1,0,0,0,0.346153846153846,0.816326530612245,0.591836734693878,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.450279329608939,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0.685714285714286,0,1,0,1
"170",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.269230769230769,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.842458100558659,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0.371428571428571,0,0,1,1
"171",0,0,0,0,0,0,0,1,0,0,0,0.346153846153846,0.959183673469388,0.479591836734694,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.583240223463687,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0.685714285714286,0,0,1,0
"172",0,0,0,0,0,0,0,1,0,1,0,0.346153846153846,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.639106145251397,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.428571428571429,0,0,1,1
"173",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.961538461538462,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.603351955307263,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,0,1,0
"174",0,0,0,0,0,1,0,0,0,0,0,0.461538461538462,0.0408163265306122,0.0204081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.120670391061453,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0.685714285714286,0,0,1,0
"175",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.0769230769230769,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.307262569832402,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,1,1
"176",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.269230769230769,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,1
"177",0,0,1,0,0,0,0,0,0,1,0.666666666666667,0.5,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"178",0,1,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.576923076923077,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.858100558659218,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,0,1,1
"179",0,0,0,0,0,0,0,1,0,1,0,0.346153846153846,0.142857142857143,0.928571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.739664804469274,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.428571428571429,0,0,1,1
"180",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.192307692307692,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.345251396648045,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0.485714285714286,0,0,1,0
"181",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.192307692307692,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.279329608938548,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,1,0,1
"182",0,0,0,0,0,0,1,0,0,0,0,0.346153846153846,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0212290502793296,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.571428571428571,0,0,1,0
"183",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.346153846153846,0.73469387755102,0.36734693877551,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.899441340782123,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.542857142857143,0,0,1,0
"184",0,1,0,0,0,0,0,0,0,1,0,0.346153846153846,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.339664804469274,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,1,0,1
"185",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.230769230769231,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.540782122905028,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.685714285714286,0,1,0,0
"186",0,0,1,0,0,0,0,0,0,1,0,0.346153846153846,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.179888268156425,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0571428571428571,0,1,0,1
"187",0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.230769230769231,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.271508379888268,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.571428571428571,0,1,0,0
"188",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.346153846153846,0.795918367346939,0.397959183673469,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.107262569832402,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.685714285714286,0,1,0,1
"189",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.346153846153846,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.916201117318436,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,1,0,1
"190",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.346153846153846,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.86927374301676,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.8,0,0,1,1
"191",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.346153846153846,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.191061452513967,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,1
"192",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.346153846153846,1,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.693854748603352,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.371428571428571,1,0,0,0
"193",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.346153846153846,0.795918367346939,0.397959183673469,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.468156424581006,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0.771428571428571,0,0,1,0
"194",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.346153846153846,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.793296089385475,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.571428571428571,0,1,0,1
"195",0,0,0,0,0,1,0,0,0,1,0.666666666666667,0.192307692307692,0.73469387755102,0.63265306122449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.606703910614525,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.657142857142857,0,0,1,1
"196",0,0,0,1,0,0,0,0,0,0,0,0.346153846153846,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.769832402234637,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6,0,0,1,0
"197",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.307692307692308,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.853631284916201,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.542857142857143,0,0,1,0
"198",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.346153846153846,0.775510204081633,0.612244897959184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.859217877094972,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.6,0,0,1,1
"199",0,0,0,0,0,0,1,0,0,1,0,0.346153846153846,0.857142857142857,0.571428571428571,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.158659217877095,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0.742857142857143,0,0,1,1
"200",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.423076923076923,0.938775510204082,0.469387755102041,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.53072625698324,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6,0,0,1,1
"201",1,0,0,0,0,0,0,0,0,1,0,0.346153846153846,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.128491620111732,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.628571428571429,0,1,0,0
"202",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.346153846153846,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0949720670391062,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"203",0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.307692307692308,0.183673469387755,0.0918367346938776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.581005586592179,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.342857142857143,0,1,0,1
"204",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.346153846153846,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.167597765363129,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0.8,0,0,1,0
"205",0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.0769230769230769,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.475977653631285,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.514285714285714,0,1,0,1
"206",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.346153846153846,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.329608938547486,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0.771428571428571,0,1,0,0
"207",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.115384615384615,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.637988826815642,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0.571428571428571,0,1,0,1
"208",0,0,0,0,0,0,0,1,0,0.666666666666667,1,0,0.979591836734694,0.510204081632653,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.816759776536313,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.8,0,1,0,0
"209",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.346153846153846,0.959183673469388,0.520408163265306,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.128491620111732,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.485714285714286,0,1,0,1
"210",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.023463687150838,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.514285714285714,0,1,0,0
"211",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.422346368715084,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,0,1,0
"212",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.346153846153846,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.127374301675978,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"213",0,0,0,0,0,0,1,0,0,0,0,0.346153846153846,0.326530612244898,0.163265306122449,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.324022346368715,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0.485714285714286,0,1,0,0
"214",0,0,0,0,0,0,1,0,0,1,0.666666666666667,0.0769230769230769,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0793296089385475,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.742857142857143,0,1,0,0
"215",0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.230769230769231,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.023463687150838,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.542857142857143,0,0,1,1
"216",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.153846153846154,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.929608938547486,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,0,1,1
"217",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.346153846153846,0.224489795918367,0.887755102040816,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.741899441340782,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,1,0,1
"218",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.346153846153846,0.775510204081633,0.387755102040816,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.845810055865922,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.485714285714286,0,0,1,1
"219",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.346153846153846,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0502793296089385,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.771428571428571,0,1,0,1
"220",1,0,0,0,0,0,0,0,0,0,0,0.346153846153846,0.653061224489796,0.673469387755102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.646927374301676,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,1
"221",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.192307692307692,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.963128491620112,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,1,1
