"","gameId2022091200","gameId2022091810","gameId2022092513","gameId2022100212","gameId2022100600","gameId2022101700","gameId2022102307","gameId2022103000","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_38605","nflId_41369","nflId_42721","nflId_44832","nflId_46109","nflId_47824","nflId_48096","nflId_52423","nflId_52491","nflId_53464","nflId_53527","nflId_44987","nflId_52454","nflId_52660","nflId_52526","nflId_42358","nflId_46461","nflId_43384","nflId_52766","nflId_54627","nflId_48094","nflId_48318","nflId_54545","nflId_40129","nflId_41296","nflId_48090","nflId_54636","diferencia","yardlineSide_modcentro","yardlineSide_modDEN","yardlineSide_modrival","isDropback"
"157",0,0,1,0,0,0,0,0,0.25,0,0.375,0.816326530612245,0.591836734693878,0,1,0,0,0,0,0,0,1,0,0,0,0,0.356744704570792,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,0
"158",0,0,0,0,0,0,1,0,0,0,0.375,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,1,0,0,0.603121516164994,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.588235294117647,0,1,0,1
"159",0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.166666666666667,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.141583054626533,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.411764705882353,0,0,1,1
"160",0,0,0,1,0,0,0,0,0,0.666666666666667,0.166666666666667,0.0816326530612245,0.959183673469388,0,0,0,0,1,0,0,0,0,1,0,0,0,0.186176142697882,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.411764705882353,0,0,1,1
"161",0,0,0,0,0,0,1,0,0.25,0,0.375,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.645484949832776,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.529411764705882,0,1,0,1
"162",0,0,0,0,0,0,1,0,0.25,0,0.375,0.408163265306122,0.204081632653061,0,0,0,0,0,1,0,0,0,1,0,0,0,0.361204013377926,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0.529411764705882,0,0,1,0
"163",0,0,0,0,0,0,0,1,0,0.666666666666667,0.625,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,1,0,0,0,0.385730211817168,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.176470588235294,0,1,0,1
"164",0,0,0,0,0,0,0,1,0.25,0,0.208333333333333,0.102040816326531,0.0510204081632653,0,0,0,0,1,0,0,0,0,1,0,0,0,0.186176142697882,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"165",0,0,0,0,0,1,0,0,0.25,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0557413600891862,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.588235294117647,0,1,0,1
"166",0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.333333333333333,0.938775510204082,0.530612244897959,1,0,0,0,0,0,0,0,0,0,0,0,1,0.400222965440357,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.588235294117647,0,1,0,1
"167",0,0,1,0,0,0,0,0,0.25,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0.402452619843924,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.352941176470588,0,1,0,0
"168",0,0,0,0,1,0,0,0,0,0,0.375,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0100334448160535,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"169",0,0,0,1,0,0,0,0,0.5,0.333333333333333,0.791666666666667,0.285714285714286,0.142857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0.128205128205128,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.235294117647059,0,1,0,1
"170",0,0,0,0,0,0,1,0,0.25,0,0.375,0.959183673469388,0.520408163265306,0,1,0,0,0,0,0,0,1,0,0,0,0,0.992196209587514,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.529411764705882,0,1,0,0
"171",0,0,0,0,0,1,0,0,0.75,0,0.375,0.591836734693878,0.704081632653061,0,0,0,0,0,1,0,0,0,1,0,0,0,0.696767001114827,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.588235294117647,0,0,1,0
"172",0,0,0,0,0,1,0,0,0.75,0.666666666666667,0.291666666666667,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.730211817168339,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.588235294117647,0,0,1,1
"173",0,0,0,0,1,0,0,0,0.25,0,0.375,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,1,0,0,0,0.366778149386845,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.941176470588235,0,0,1,0
"174",0,1,0,0,0,0,0,0,0.75,0.666666666666667,0.458333333333333,0.714285714285714,0.357142857142857,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0735785953177257,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"175",0,0,0,0,0,0,0,1,0.75,0.333333333333333,0,0.163265306122449,0.918367346938776,0,0,0,0,0,1,0,0,0,0,1,0,0,0.123745819397993,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.411764705882353,0,0,1,0
"176",0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.333333333333333,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.272017837235229,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"177",0,0,1,0,0,0,0,0,0.75,0.666666666666667,0.333333333333333,0.857142857142857,0.571428571428571,0,0,0,0,0,1,0,0,0,1,0,0,0,0.124860646599777,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.647058823529412,0,1,0,0
"178",0,0,0,1,0,0,0,0,0.5,0,0.375,0.73469387755102,0.36734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0.927536231884058,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.411764705882353,0,1,0,0
"179",0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.208333333333333,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,0,1,0,0,0,0.909698996655518,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.176470588235294,0,1,0,1
"180",1,0,0,0,0,0,0,0,0,0,0.375,0.346938775510204,0.173469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0.569676700111483,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,1,1
"181",0,0,0,0,0,0,1,0,0,0,0.375,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0.241917502787068,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.176470588235294,0,0,1,0
"182",0,0,0,0,0,0,1,0,0,0,0.208333333333333,0.102040816326531,0.948979591836735,0,0,0,0,1,0,0,0,0,0,1,0,0,0.147157190635452,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.176470588235294,0,0,1,0
"183",1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.291666666666667,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0.429208472686734,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"184",0,1,0,0,0,0,0,0,0,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0.151616499442586,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.588235294117647,0,1,0,1
"185",0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.333333333333333,0.591836734693878,0.704081632653061,0,0,0,0,0,1,0,0,0,1,0,0,0,0.560758082497213,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.764705882352941,0,1,0,0
"186",0,0,0,0,1,0,0,0,0.75,0,0.583333333333333,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,0,1,1
"187",0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.583333333333333,0.73469387755102,0.63265306122449,0,1,0,0,0,0,0,0,1,0,0,0,0,0.995540691192865,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,0,1,0
"188",0,0,0,0,0,0,1,0,0.25,0,0.375,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.566332218506132,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.529411764705882,0,1,0,1
"189",1,0,0,0,0,0,0,0,0.25,0,0.375,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0390189520624303,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,1,1
"190",0,0,0,0,0,0,0,1,0.5,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.137123745819398,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.823529411764706,0,1,0,1
"191",0,0,0,0,1,0,0,0,0.5,0,0.375,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0345596432552954,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"192",0,0,0,0,0,0,1,0,0.5,0,0.375,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0.396878483835006,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.529411764705882,0,1,0,0
"193",0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.208333333333333,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,1,0,0,0,0.738015607580825,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.411764705882353,0,0,1,1
"194",0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.125,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"195",1,0,0,0,0,0,0,0,0.5,0,0.375,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,1,0,0,0,0.866220735785953,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"196",0,0,0,0,1,0,0,0,0.5,0,0.333333333333333,0.163265306122449,0.0816326530612245,0,0,0,0,0,1,0,0,0,1,0,0,0,0.399108138238573,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,1,0
"197",0,0,0,0,0,0,1,0,0.75,1,0.0833333333333333,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0.176470588235294,0,0,1,1
"198",0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.375,0.836734693877551,0.418367346938776,0,0,0,0,0,1,0,0,0,0,1,0,0,0.503901895206243,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.529411764705882,0,0,1,0
"199",0,0,1,0,0,0,0,0,0,0.666666666666667,0.166666666666667,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0.201783723522854,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.176470588235294,0,1,0,1
"200",0,0,1,0,0,0,0,0,0.25,0,0.375,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,1,0,0,0,0.871794871794872,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.176470588235294,0,0,1,1
"201",1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.125,0.0612244897959184,0.969387755102041,0,0,0,0,0,1,0,0,0,1,0,0,0,0.259754738015608,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"202",0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.625,0.877551020408163,0.438775510204082,0,0,0,1,0,0,0,0,0,0,1,0,0,0.798216276477146,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"203",0,1,0,0,0,0,0,0,0.5,1,0.0416666666666667,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0.43701226309922,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.411764705882353,1,0,0,1
"204",0,0,0,0,1,0,0,0,0.75,0.666666666666667,0.375,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0.623188405797101,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"205",0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.166666666666667,0.26530612244898,0.86734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.156075808249721,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.764705882352941,0,0,1,0
"206",0,0,0,0,0,0,1,0,0.5,0,0.375,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0.914158305462653,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.529411764705882,0,1,0,1
"207",0,0,0,1,0,0,0,0,0.5,0.666666666666667,0.791666666666667,0.285714285714286,0.142857142857143,1,0,0,0,0,0,0,0,0,0,0,1,0,0.121516164994426,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.235294117647059,0,1,0,1
"208",0,0,0,0,0,0,0,1,0.25,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.579710144927536,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"209",0,1,0,0,0,0,0,0,0,0,0.375,0.530612244897959,0.26530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0.860646599777035,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,1,0,0
"210",0,0,0,0,1,0,0,0,0,0.333333333333333,0.375,0.244897959183673,0.877551020408163,0,0,0,0,0,1,0,0,0,0,1,0,0,0.678929765886288,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,1,0
"211",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.0833333333333333,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0791527313266444,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"212",0,0,0,0,1,0,0,0,0.75,0.666666666666667,0.5,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.955406911928651,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,0,1,1
"213",0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.208333333333333,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0.173913043478261,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.588235294117647,0,1,0,1
"214",0,0,0,0,0,1,0,0,1,0.333333333333333,0.291666666666667,0.653061224489796,0.673469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.432552954292085,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.588235294117647,0,1,0,0
"215",0,0,0,1,0,0,0,0,0.5,0.666666666666667,0.708333333333333,0.816326530612245,0.408163265306122,1,0,0,0,0,0,0,0,0,0,0,1,0,0.528428093645485,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.411764705882353,0,1,0,1
"216",0,0,0,0,0,0,0,1,0.25,0,0.375,0.387755102040816,0.806122448979592,0,0,0,1,0,0,0,0,1,0,0,0,0,0.846153846153846,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.176470588235294,0,1,0,1
"217",0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.208333333333333,0.63265306122449,0.683673469387755,0,1,0,0,0,0,0,0,1,0,0,0,0,0.395763656633222,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.411764705882353,0,1,0,1
"218",0,0,0,0,0,0,0,1,0.75,0,0.375,0.346938775510204,0.826530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.411764705882353,0,0,1,0
"219",0,0,0,1,0,0,0,0,0.5,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,1,0,0,0,0.160535117056856,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.235294117647059,0,1,0,1
"220",0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.996655518394649,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.529411764705882,0,1,0,1
"221",0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.208333333333333,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,1,0,0,0.477146042363434,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0.294117647058824,0,0,1,1
"222",0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.916666666666667,0.73469387755102,0.63265306122449,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0791527313266444,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"223",1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.0416666666666667,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,1,0,0,0.56298773690078,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"224",1,0,0,0,0,0,0,0,0.5,0.666666666666667,0.125,0.510204081632653,0.255102040816327,0,0,0,0,0,1,0,0,0,1,0,0,0,0.907469342251951,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"225",1,0,0,0,0,0,0,0,0.75,0,0.375,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26644370122631,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.529411764705882,0,1,0,0
"226",1,0,0,0,0,0,0,0,0.75,0,0.0833333333333333,0.0408163265306122,0.0204081632653061,0,1,0,0,0,0,0,0,1,0,0,0,0,0.434782608695652,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"227",0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.416666666666667,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,1,0,0,0.77257525083612,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.588235294117647,0,0,1,0
"228",0,0,0,1,0,0,0,0,0,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0.656633221850613,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.411764705882353,0,1,0,1
"229",0,0,0,0,1,0,0,0,1,0,0.375,0.26530612244898,0.13265306122449,0,1,0,0,0,0,0,0,1,0,0,0,0,0.297658862876254,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.411764705882353,0,0,1,0
"230",0,0,0,0,0,0,1,0,0.25,0.666666666666667,0.5,0.469387755102041,0.23469387755102,1,0,0,0,0,0,0,0,0,0,0,1,0,0.287625418060201,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.529411764705882,0,0,1,1
"231",0,0,0,0,1,0,0,0,0.25,0.666666666666667,0,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0.845039018952062,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,0,1,0
"232",0,0,0,0,0,0,0,1,0.25,0.666666666666667,0.25,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.222965440356745,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
"233",1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.125,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.167224080267559,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.529411764705882,0,1,0,0
"234",0,0,0,0,0,1,0,0,0.75,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0.261984392419175,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.588235294117647,0,1,0,0
"235",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0,0.244897959183673,0.122448979591837,0,0,0,0,0,1,0,0,0,1,0,0,0,0.447045707915273,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,1,0
"236",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.453734671125975,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.176470588235294,0,1,0,1
