"","gameId2022091110","gameId2022091811","gameId2022092510","gameId2022100203","gameId2022100911","gameId2022101609","gameId2022102000","gameId2022103005","gameId2022110608","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_37077","nflId_37130","nflId_38779","nflId_39983","nflId_42367","nflId_44917","nflId_44949","nflId_46103","nflId_47784","nflId_47808","nflId_48646","nflId_42398","nflId_43845","nflId_52630","nflId_47845","nflId_42476","nflId_47980","nflId_52480","nflId_52778","nflId_54680","nflId_39965","nflId_46526","nflId_54520","nflId_53478","nflId_54666","nflId_46293","nflId_39973","nflId_46090","nflId_43808","nflId_47821","diferencia","yardlineSide_modARI","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"152",0,0,1,0,0,0,0,0,0,0.5,0.666666666666667,0.0769230769230769,1,0.510416666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.557413600891862,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.479166666666667,0,1,0,0
"153",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.269230769230769,0.530612244897959,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0.612040133779264,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5625,1,0,0,1
"154",1,0,0,0,0,0,0,0,0,0.5,0,0.538461538461538,0.63265306122449,0.697916666666667,0,0,0,1,0,0,0,1,0,0,0,0,0.914158305462653,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291666666666667,1,0,0,1
"155",0,0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.0769230769230769,0.673469387755102,0.34375,0,0,0,1,0,0,0,0,0,1,0,0,0.875139353400223,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625,1,0,0,0
"156",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.307692307692308,0.938775510204082,0.541666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0.784838350055741,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.291666666666667,1,0,0,1
"157",0,0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.230769230769231,0.959183673469388,0.489583333333333,0,0,0,1,0,0,0,1,0,0,0,0,0.565217391304348,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.458333333333333,0,0,1,1
"158",1,0,0,0,0,0,0,0,0,0.25,0,0.0384615384615385,0.0204081632653061,0.0104166666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.876254180602007,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,0
"159",0,0,0,0,0,1,0,0,0,0.25,0.666666666666667,0.346153846153846,0.469387755102041,0.239583333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.779264214046823,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625,1,0,0,1
"160",0,0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.230769230769231,0.959183673469388,0.53125,0,0,0,1,0,0,0,0,0,1,0,0,0.673355629877369,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"161",0,0,0,1,0,0,0,0,0,0.75,0,0.346153846153846,0.979591836734694,0.520833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.313266443701226,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.833333333333333,0,0,1,0
"162",0,1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.192307692307692,0.775510204081633,0.395833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.63768115942029,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.416666666666667,1,0,0,1
"163",1,0,0,0,0,0,0,0,0,0.25,0,0.346153846153846,0.959183673469388,0.489583333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.130434782608696,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354166666666667,0,0,1,0
"164",0,0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.346153846153846,0.612244897959184,0.708333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.764771460423634,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.416666666666667,0,0,1,1
"165",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.230769230769231,0.897959183673469,0.458333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.198439241917503,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.625,0,0,1,0
"166",1,0,0,0,0,0,0,0,0,0.75,1,0.0384615384615385,0.469387755102041,0.78125,0,0,0,1,0,0,0,0,0,1,0,0,0.955406911928651,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"167",0,1,0,0,0,0,0,0,0,0.75,0,0.346153846153846,0.530612244897959,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0.312151616499443,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.458333333333333,1,0,0,1
"168",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.192307692307692,0.408163265306122,0.208333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.958751393534002,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.625,1,0,0,1
"169",0,0,0,0,0,0,0,1,0,0,0,0.346153846153846,0.795918367346939,0.614583333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.654403567447046,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.479166666666667,1,0,0,0
"170",0,0,0,0,0,0,0,0,1,0.25,0.666666666666667,0.5,0.775510204081633,0.625,1,0,0,0,0,0,0,0,0,0,0,1,0.0680044593088071,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.5625,1,0,0,1
"171",0,1,0,0,0,0,0,0,0,0.75,0.666666666666667,0,0.204081632653061,0.104166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.845039018952062,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.291666666666667,0,0,1,1
"172",0,0,0,0,1,0,0,0,0,0,0,0.346153846153846,0.489795918367347,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0.534002229654404,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"173",0,0,0,0,0,1,0,0,0,0.75,1,0.384615384615385,0.877551020408163,0.447916666666667,1,0,0,0,0,0,0,0,0,0,1,0,0.263099219620959,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.416666666666667,1,0,0,1
"174",0,0,1,0,0,0,0,0,0,0.75,0,0.346153846153846,0.714285714285714,0.364583333333333,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,1,0,0,1
"175",0,0,0,0,0,0,1,0,0,0.25,0,0.346153846153846,0.979591836734694,0.520833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.603121516164994,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.458333333333333,1,0,0,0
"176",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.346153846153846,0.571428571428571,0.291666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.462653288740245,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0.479166666666667,0,0,1,1
"177",0,1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.115384615384615,0.877551020408163,0.572916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0.177257525083612,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.270833333333333,0,0,1,0
"178",1,0,0,0,0,0,0,0,0,0.75,1,0.192307692307692,0.102040816326531,0.96875,0,0,0,1,0,0,0,0,0,1,0,0,0.863991081382386,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"179",0,0,0,0,0,0,0,1,0,0.75,0.666666666666667,0.115384615384615,0.877551020408163,0.447916666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.185061315496098,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.458333333333333,0,0,1,1
"180",0,0,0,0,0,0,0,0,1,0.5,0,0.346153846153846,0.510204081632653,0.760416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.993311036789298,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.5625,1,0,0,0
"181",0,1,0,0,0,0,0,0,0,0.75,0,0.346153846153846,0.73469387755102,0.645833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.254180602006689,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.458333333333333,1,0,0,1
"182",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.269230769230769,0.163265306122449,0.9375,1,0,0,0,0,0,0,0,0,0,1,0,0.189520624303233,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"183",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0,0.204081632653061,0.104166666666667,0,0,1,0,0,0,0,1,0,0,0,0,0.892976588628763,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.291666666666667,0,0,1,0
"184",0,0,0,0,0,0,0,0,1,0.5,0.666666666666667,0.615384615384615,0.469387755102041,0.78125,0,0,0,1,0,0,0,0,0,1,0,0,0.665551839464883,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5625,1,0,0,1
"185",0,0,0,1,0,0,0,0,0,0.5,0,0.346153846153846,0.510204081632653,0.260416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.0512820512820513,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.625,0,0,1,0
"186",0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.5,0.673469387755102,0.677083333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.136008918617614,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"187",0,0,0,0,1,0,0,0,0,0.25,0.666666666666667,0,0.755102040816326,0.385416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.0635451505016722,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.479166666666667,0,0,1,0
"188",0,0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.192307692307692,0.877551020408163,0.572916666666667,0,0,0,1,0,0,0,1,0,0,0,0,0.870680044593088,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5,1,0,0,0
"189",0,0,0,0,0,1,0,0,0,0.75,0,0.346153846153846,0.897959183673469,0.458333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.329988851727982,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.416666666666667,1,0,0,1
"190",0,1,0,0,0,0,0,0,0,0.75,1,0.115384615384615,0.489795918367347,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0.577480490523969,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.291666666666667,0,0,1,1
"191",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.269230769230769,0.530612244897959,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0.409141583054627,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.625,1,0,0,1
"192",0,0,0,1,0,0,0,0,0,0.25,0,0.346153846153846,0.408163265306122,0.8125,0,0,0,1,0,0,0,0,0,1,0,0,0.331103678929766,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.479166666666667,0,0,1,0
"193",0,0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.269230769230769,0.775510204081633,0.625,0,0,0,1,0,0,0,0,1,0,0,0,0.130434782608696,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0.395833333333333,0,0,1,1
"194",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.346153846153846,0.530612244897959,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0.283166109253066,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.458333333333333,1,0,0,1
"195",0,0,0,1,0,0,0,0,0,0.5,0,0.538461538461538,0.918367346938776,0.552083333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.219620958751394,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.625,1,0,0,0
"196",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.346153846153846,0.959183673469388,0.53125,0,0,0,1,0,0,0,0,0,1,0,0,0.225195094760312,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.458333333333333,1,0,0,0
"197",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.115384615384615,0.510204081632653,0.760416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.162764771460424,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354166666666667,1,0,0,1
"198",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0,0.591836734693878,0.71875,0,0,0,1,0,0,0,0,0,1,0,0,0.908584169453735,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.479166666666667,1,0,0,0
"199",0,0,0,0,0,0,0,0,1,0.25,0.666666666666667,0.653846153846154,0.244897959183673,0.895833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.598662207357859,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.5625,1,0,0,1
"200",0,0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.346153846153846,0.755102040816326,0.385416666666667,1,0,0,0,0,0,0,0,0,0,1,0,0.0356744704570792,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.416666666666667,1,0,0,1
"201",0,0,0,0,0,0,1,0,0,0.75,0,0.346153846153846,0.183673469387755,0.09375,0,0,0,1,0,0,0,0,1,0,0,0,0.987736900780379,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1
"202",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.230769230769231,0.469387755102041,0.239583333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.687848383500557,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.479166666666667,0,0,1,0
"203",0,0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.5,0.408163265306122,0.8125,0,0,0,1,0,0,0,0,0,1,0,0,0.596432552954292,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.854166666666667,1,0,0,1
"204",1,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.192307692307692,0.795918367346939,0.614583333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.168338907469342,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"205",0,0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.192307692307692,0.612244897959184,0.3125,0,0,0,1,0,0,0,0,0,1,0,0,0.824972129319955,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625,1,0,0,1
"206",0,0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.307692307692308,0.306122448979592,0.15625,0,0,1,0,0,0,0,1,0,0,0,0,0.909698996655518,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1
"207",0,1,0,0,0,0,0,0,0,0.25,0,0.346153846153846,1,0.510416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.225195094760312,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.270833333333333,0,1,0,0
"208",0,0,0,0,0,0,0,1,0,0.75,0,0.346153846153846,0.36734693877551,0.833333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.298773690078038,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.458333333333333,1,0,0,1
"209",0,0,0,0,1,0,0,0,0,0,0,0.346153846153846,0.714285714285714,0.364583333333333,0,0,0,1,0,0,0,1,0,0,0,0,0.321070234113712,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"210",0,1,0,0,0,0,0,0,0,0.5,0,0.538461538461538,0.306122448979592,0.15625,0,0,0,1,0,0,0,0,1,0,0,0,0.738015607580825,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.208333333333333,1,0,0,1
"211",0,0,0,0,0,0,0,0,1,0,0,0.346153846153846,0.387755102040816,0.197916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0.322185061315496,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.708333333333333,1,0,0,0
"212",0,1,0,0,0,0,0,0,0,0.5,0,0.346153846153846,0.489795918367347,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0.105908584169454,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.291666666666667,1,0,0,1
"213",1,0,0,0,0,0,0,0,0,0.5,0,0.346153846153846,0.63265306122449,0.322916666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.0624303232998885,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"214",0,0,0,0,0,0,0,1,0,0.75,0.666666666666667,0.115384615384615,0.36734693877551,0.833333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.0925306577480491,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.458333333333333,1,0,0,1
"215",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.269230769230769,0.551020408163265,0.739583333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.953177257525084,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0.5625,1,0,0,1
"216",0,0,0,0,0,1,0,0,0,0.5,0,0.346153846153846,0.795918367346939,0.614583333333333,0,0,1,0,0,0,0,0,0,1,0,0,0.89520624303233,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5,1,0,0,0
"217",1,0,0,0,0,0,0,0,0,0.5,0,0.346153846153846,0.714285714285714,0.65625,0,0,0,1,0,0,0,0,1,0,0,0,0.196209587513935,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"218",1,0,0,0,0,0,0,0,0,0.25,0,0.346153846153846,0.387755102040816,0.822916666666667,0,0,1,0,0,0,0,0,0,1,0,0,0.20066889632107,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354166666666667,1,0,0,0
"219",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.884615384615385,0.204081632653061,0.104166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.900780379041249,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.541666666666667,1,0,0,0
"220",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.307692307692308,0.551020408163265,0.28125,0,0,0,1,0,0,0,0,0,1,0,0,0.836120401337793,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.625,1,0,0,1
"221",0,0,0,0,0,0,1,0,0,0.25,0,0.346153846153846,0.244897959183673,0.125,0,0,0,1,0,0,0,0,0,1,0,0,0.354515050167224,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0.458333333333333,0,0,1,0
"222",0,1,0,0,0,0,0,0,0,0.25,0,0.538461538461538,0.775510204081633,0.395833333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.293199554069119,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.270833333333333,1,0,0,1
"223",0,0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.192307692307692,0.795918367346939,0.40625,0,0,0,1,0,0,0,0,0,1,0,0,0.953177257525084,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,1,0,0,0
"224",0,1,0,0,0,0,0,0,0,0.75,1,0.0769230769230769,0.0408163265306122,0.0208333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.00222965440356745,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.458333333333333,0,0,1,1
"225",0,1,0,0,0,0,0,0,0,0.75,0,0.346153846153846,0.612244897959184,0.3125,0,0,0,1,0,0,0,0,0,1,0,0,0.700111482720178,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.291666666666667,0,0,1,1
"226",0,0,0,0,0,0,0,1,0,0.25,0,0.346153846153846,0.979591836734694,0.520833333333333,0,0,0,0,1,0,0,0,1,0,0,0,0.51505016722408,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0.395833333333333,0,0,1,0
"227",0,0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.230769230769231,0.571428571428571,0.729166666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.822742474916388,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,0,0,1,1
"228",0,0,0,0,1,0,0,0,0,0.5,0.666666666666667,0.384615384615385,0.918367346938776,0.46875,1,0,0,0,0,0,0,0,0,0,1,0,0.361204013377926,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.479166666666667,1,0,0,1
