"","gameId2022091105","gameId2022091803","gameId2022092502","gameId2022100207","gameId2022100600","gameId2022101603","gameId2022102305","gameId2022103009","gameId2022110605","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_33084","nflId_43307","nflId_44792","nflId_46075","nflId_46106","nflId_46275","nflId_47842","nflId_52442","nflId_52449","nflId_52557","nflId_54518","nflId_48118","nflId_53556","nflId_54538","nflId_46173","nflId_53658","nflId_54542","nflId_52620","nflId_38618","nflId_53703","nflId_53677","nflId_46367","nflId_38683","nflId_54979","nflId_53647","nflId_46238","nflId_46172","diferencia","yardlineSide_modcentro","yardlineSide_modIND","yardlineSide_modrival","isDropback"
"154",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.216216216216216,0.510204081632653,0.239583333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.632516703786192,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"155",0,0,1,0,0,0,0,0,0,0.75,1,0,0.612244897959184,0.6875,0,1,0,0,0,0,0,0,1,0,0,0,0,0.723830734966592,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.645161290322581,0,0,1,0
"156",0,0,0,0,0,1,0,0,0,0.75,0,0.243243243243243,0.714285714285714,0.635416666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.969933184855234,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.709677419354839,0,0,1,0
"157",0,0,0,0,0,1,0,0,0,0,0,0.243243243243243,0.673469387755102,0.322916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.962138084632517,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"158",1,0,0,0,0,0,0,0,0,0.75,0,0.0810810810810811,0.0612244897959184,0.96875,0,0,0,0,1,0,0,0,0,0,1,0,0,0.734966592427617,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,0,1,1
"159",1,0,0,0,0,0,0,0,0,0,0,0.216216216216216,0.163265306122449,0.0625,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0434298440979955,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870967741935484,0,0,1,0
"160",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.830734966592428,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,1
"161",0,0,0,0,0,0,1,0,0,0.5,0,0.243243243243243,0.836734693877551,0.572916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.695991091314031,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,1,0,0
"162",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0.162162162162162,0.857142857142857,0.416666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0.533407572383074,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,1
"163",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.162162162162162,0.204081632653061,0.895833333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0.312917594654788,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.774193548387097,0,1,0,0
"164",0,0,0,1,0,0,0,0,0,0,0,0.243243243243243,0.897959183673469,0.541666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0.125835189309577,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,0,1,0
"165",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.027027027027027,0.653061224489796,0.666666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0.925389755011136,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.774193548387097,0,1,0,1
"166",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.189189189189189,0.775510204081633,0.604166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.423162583518931,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"167",0,0,0,0,0,1,0,0,0,0.75,0,0.243243243243243,0.959183673469388,0.510416666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.709677419354839,0,0,1,1
"168",0,0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.351351351351351,0.836734693877551,0.572916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.662583518930958,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.483870967741935,0,0,1,1
"169",0,0,0,0,1,0,0,0,0,0.5,0,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.219376391982183,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.67741935483871,0,1,0,0
"170",0,0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.216216216216216,0.510204081632653,0.739583333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.463251670378619,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0967741935483871,0,1,0,1
"171",1,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0.476614699331849,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"172",0,0,0,1,0,0,0,0,0,0.5,0,0.189189189189189,0.142857142857143,0.0520833333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5456570155902,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,0,1,0
"173",0,0,0,0,0,0,0,1,0,0.75,0,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.741935483870968,0,0,1,1
"174",0,1,0,0,0,0,0,0,0,0.75,0,0.0810810810810811,0.0612244897959184,0.0104166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.830734966592428,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"175",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.297297297297297,0.73469387755102,0.625,0,0,0,0,1,0,0,0,0,0,1,0,0,0.278396436525612,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,1
"176",0,0,0,0,0,0,0,1,0,0.75,0.666666666666667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.88641425389755,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.741935483870968,0,0,1,0
"177",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.959183673469388,0.46875,0,0,0,0,1,0,0,0,0,0,1,0,0,0.630289532293987,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,1
"178",0,1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.594594594594595,0.571428571428571,0.270833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0300668151447661,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"179",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.243243243243243,0.877551020408163,0.552083333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.102449888641425,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.580645161290323,0,0,1,1
"180",0,1,0,0,0,0,0,0,0,0.75,0,0.243243243243243,0.244897959183673,0.875,0,0,0,0,1,0,0,0,0,1,0,0,0,0.17260579064588,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"181",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.216216216216216,0.285714285714286,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0.634743875278396,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.354838709677419,0,0,1,1
"182",0,0,1,0,0,0,0,0,0,0.5,0,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0.527839643652561,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"183",0,0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.216216216216216,0.775510204081633,0.375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.276169265033408,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.354838709677419,0,1,0,1
"184",0,1,0,0,0,0,0,0,0,0.25,0,0.243243243243243,0.428571428571429,0.197916666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0.514476614699332,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,1,0,0
"185",0,0,0,0,0,0,1,0,0,0.25,0,0.243243243243243,0.897959183673469,0.4375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.448775055679287,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.451612903225806,0,0,1,1
"186",0,0,0,0,0,0,0,0,1,0.75,1,0,0.897959183673469,0.4375,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0.354838709677419,0,1,0,0
"187",0,0,0,0,1,0,0,0,0,0.5,0,0.243243243243243,0.469387755102041,0.21875,0,0,0,0,0,1,0,0,0,1,0,0,0,0.298440979955457,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"188",1,0,0,0,0,0,0,0,0,0.25,0,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.17260579064588,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"189",0,0,0,0,1,0,0,0,0,0.5,0.333333333333333,0.108108108108108,0.775510204081633,0.375,0,0,0,0,0,1,0,0,0,0,1,0,0,0.819599109131403,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.67741935483871,0,1,0,0
"190",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.189189189189189,0.530612244897959,0.729166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.955456570155902,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.354838709677419,0,1,0,1
"191",0,0,1,0,0,0,0,0,0,0.25,0,0.243243243243243,0.693877551020408,0.645833333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.101336302895323,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.645161290322581,0,1,0,1
"192",0,0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.0540540540540541,0.938775510204082,0.520833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.27728285077951,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.645161290322581,0,0,1,0
"193",0,0,0,0,1,0,0,0,0,0.25,0.666666666666667,0.243243243243243,0.877551020408163,0.552083333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0957683741648107,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.580645161290323,0,0,1,1
"194",0,0,1,0,0,0,0,0,0,0,0,0.243243243243243,0.408163265306122,0.1875,0,0,0,0,1,0,0,0,0,1,0,0,0,0.650334075723831,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"195",0,0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.405405405405405,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.301781737193764,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.419354838709677,0,0,1,1
"196",0,0,0,0,1,0,0,0,0,0.75,0,0.243243243243243,0.612244897959184,0.6875,0,0,0,0,1,0,0,0,0,0,1,0,0,0.131403118040089,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.67741935483871,0,1,0,1
"197",0,1,0,0,0,0,0,0,0,0.25,0,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.112472160356347,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"198",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.297297297297297,0.530612244897959,0.729166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.516703786191537,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.67741935483871,0,1,0,1
"199",1,0,0,0,0,0,0,0,0,0.75,0.666666666666667,0.0810810810810811,0.0612244897959184,0.96875,0,0,0,0,1,0,0,0,0,0,1,0,0,0.724944320712695,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,0,1,1
"200",0,0,0,0,1,0,0,0,0,0.25,0,0.243243243243243,0.510204081632653,0.739583333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0868596881959911,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.580645161290323,0,0,1,1
"201",0,0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.243243243243243,0.693877551020408,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.388641425389755,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.645161290322581,0,1,0,1
"202",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.189189189189189,0.530612244897959,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0.487750556792873,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"203",0,0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.189189189189189,0.469387755102041,0.21875,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,0,1,1
"204",0,1,0,0,0,0,0,0,0,0.25,0.666666666666667,0.324324324324324,0.775510204081633,0.375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0244988864142539,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"205",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.324324324324324,0.551020408163265,0.71875,0,0,0,0,1,0,0,0,1,0,0,0,0,0.900890868596882,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.774193548387097,0,1,0,0
"206",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.0540540540540541,0.653061224489796,0.3125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.805122494432071,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0.354838709677419,0,0,1,0
"207",0,1,0,0,0,0,0,0,0,0.5,0.333333333333333,0,0.571428571428571,0.270833333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0.635857461024499,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,0
"208",0,0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.108108108108108,0.693877551020408,0.333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0757238307349666,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.354838709677419,0,1,0,1
"209",1,0,0,0,0,0,0,0,0,0.75,0,0.243243243243243,0.387755102040816,0.802083333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.653674832962138,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,0,1,0
"210",0,0,0,0,0,0,1,0,0,0.25,0,0.243243243243243,0.714285714285714,0.635416666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0913140311804009,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,1,0,1
"211",0,0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0144766146993318,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.741935483870968,0,1,0,1
"212",0,0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.162162162162162,0.122448979591837,0.0416666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,0,1,1
"213",0,0,0,0,1,0,0,0,0,1,0,0.243243243243243,0.836734693877551,0.40625,0,0,0,0,0,1,0,0,0,0,1,0,0,0.599109131403118,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,0
"214",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.135135135135135,0.591836734693878,0.697916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0612472160356347,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,0,1,1
"215",0,0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.0540540540540541,0.959183673469388,0.510416666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.810690423162583,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.67741935483871,0,1,0,0
"216",1,0,0,0,0,0,0,0,0,0.25,0,0.243243243243243,0.755102040816326,0.364583333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.110244988864143,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"217",0,0,0,0,0,1,0,0,0,0.25,0,0.459459459459459,0.346938775510204,0.15625,0,0,0,0,1,0,0,0,0,0,1,0,0,0.242761692650334,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.419354838709677,0,0,1,1
"218",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.135135135135135,0.653061224489796,0.666666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0.487750556792873,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.774193548387097,0,0,1,0
"219",0,0,0,0,1,0,0,0,0,0.25,0,0.243243243243243,0.469387755102041,0.760416666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0.429844097995546,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.580645161290323,0,0,1,0
"220",0,0,0,0,0,0,0,0,1,0.25,0,0.108108108108108,0.979591836734694,0.479166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0657015590200445,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.354838709677419,0,1,0,1
"221",0,0,0,1,0,0,0,0,0,0.5,0.666666666666667,0.0540540540540541,0.795918367346939,0.59375,0,0,0,0,1,0,0,0,0,0,1,0,0,0.752783964365256,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,1,0,1
"222",0,0,0,1,0,0,0,0,0,0,0,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.249443207126949,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,1,0,1
"223",0,0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.189189189189189,0.326530612244898,0.145833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.590200445434299,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,0,1,1
"224",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.189189189189189,0.918367346938776,0.53125,1,0,0,0,0,0,0,0,0,0,0,1,0,0.919821826280624,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"225",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.243243243243243,0.26530612244898,0.114583333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.987750556792873,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"226",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.243243243243243,0.673469387755102,0.322916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.987750556792873,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,1,0,0
"227",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.027027027027027,0.918367346938776,0.447916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.105790645879733,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"228",0,0,0,0,0,1,0,0,0,0,0,0.243243243243243,0.938775510204082,0.520833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.153674832962138,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.548387096774194,0,0,1,1
"229",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.189189189189189,0.73469387755102,0.354166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.131403118040089,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.580645161290323,0,1,0,1
"230",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.027027027027027,0.306122448979592,0.84375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.190423162583519,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,0
"231",0,0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.243243243243243,0.428571428571429,0.78125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.228285077951002,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.548387096774194,0,0,1,1
"232",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.027027027027027,0.959183673469388,0.510416666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.185968819599109,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0.032258064516129,0,0,1,1
