"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_43345","nflId_46113","nflId_46276","nflId_47856","nflId_48159","nflId_52451","nflId_52581","nflId_53440","nflId_53468","nflId_53580","nflId_54633","nflId_46522","nflId_40149","nflId_54784","nflId_54668","nflId_48207","nflId_44068","nflId_53646","nflId_53586","nflId_47904","nflId_38553","nflId_54536","nflId_41324","nflId_47815","nflId_53085","nflId_42593","nflId_52457","diferencia","yardlineSide_mod","isDropback"
"244",2022092501,2,3,1,19,91,"SINGLEBACK","3x1",0.766666666666667,"12-15 min","local",1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,"CHI",FALSE
"245",2022102400,1,1,10,19,29,"SHOTGUN","3x1",3.7,"9-12 min","visitante",0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,"rival",FALSE
"246",2022110601,4,1,10,21,89,"SHOTGUN","3x1",12.3333333333333,"0-3 min","local",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-10,"rival",FALSE
"247",2022101300,4,3,1,43,53,"SHOTGUN","3x1",11.35,"3-6 min","local",0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"CHI",TRUE
"248",2022103002,3,1,14,21,31,"SINGLEBACK","2x2",4.56666666666667,"9-12 min","visitante",0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,-19,"CHI",FALSE
"249",2022100208,2,3,6,29,39,"SHOTGUN","2x1",4.58333333333333,"9-12 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-8,"CHI",TRUE
"250",2022103002,4,1,10,29,39,"SHOTGUN","2x2",8.68333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-20,"rival",TRUE
"251",2022102400,2,1,10,25,85,"EMPTY","3x2",2,"12-15 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-4,"rival",TRUE
"252",2022091812,1,2,6,33,43,"SINGLEBACK","2x2",7.83333333333333,"6-9 min","visitante",1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,"CHI",FALSE
"253",2022101300,3,1,10,18,92,"I_FORM","2x1",9.91666666666667,"3-6 min","local",0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-3,"CHI",FALSE
"254",2022102400,1,1,10,44,66,"SHOTGUN","3x1",6.48333333333333,"6-9 min","visitante",0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,"CHI",TRUE
"255",2022101300,2,1,3,3,107,"SHOTGUN","2x2",12.85,"0-3 min","local",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"256",2022092501,4,1,10,31,41,"SINGLEBACK","3x1",2.96666666666667,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"257",2022091812,4,1,10,21,31,"SINGLEBACK","2x2",14.2333333333333,"0-3 min","visitante",1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-14,"CHI",TRUE
"258",2022091812,3,2,1,40,70,"SHOTGUN","3x1",8.4,"6-9 min","visitante",1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"CHI",FALSE
"259",2022103002,4,1,10,40,50,"SHOTGUN","3x1",9.85,"3-6 min","visitante",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,-20,"rival",FALSE
"260",2022100904,3,1,10,33,43,"SINGLEBACK","2x2",14.9333333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"CHI",FALSE
"261",2022091102,2,2,8,45,65,"SINGLEBACK","2x2",2,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"262",2022100208,2,1,10,20,30,"EMPTY","4x1",0.6,"12-15 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"CHI",TRUE
"263",2022091812,4,2,10,21,31,"I_FORM","2x1",14.1166666666667,"0-3 min","visitante",1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-14,"CHI",FALSE
"264",2022110601,2,2,6,48,62,"SHOTGUN","2x2",6.66666666666667,"6-9 min","local",1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-11,"CHI",FALSE
"265",2022110601,1,3,8,49,59,"EMPTY","4x1",4.36666666666667,"9-12 min","local",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4,"CHI",TRUE
"266",2022091812,4,1,10,10,20,"I_FORM","2x1",14.8833333333333,"0-3 min","visitante",1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-14,"CHI",FALSE
"267",2022110601,1,1,10,39,71,"SINGLEBACK","3x1",3.61666666666667,"9-12 min","local",1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,-4,"rival",FALSE
"268",2022101300,1,1,10,40,70,"SINGLEBACK","2x2",13.85,"0-3 min","local",0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"CHI",FALSE
"269",2022100208,2,2,10,23,87,"SINGLEBACK","2x2",2.55,"12-15 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-8,"rival",FALSE
"270",2022102400,3,1,10,36,46,"SHOTGUN","2x2",13,"0-3 min","visitante",0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,6,"rival",FALSE
"271",2022100208,3,1,10,24,86,"I_FORM","2x1",1.45,"12-15 min","visitante",0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-5,"CHI",FALSE
"272",2022091102,4,2,9,44,54,"SHOTGUN","2x2",3.53333333333333,"9-12 min","local",1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"rival",FALSE
"273",2022110601,1,1,10,28,82,"I_FORM","2x1",1.73333333333333,"12-15 min","local",1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-4,"rival",FALSE
"274",2022100208,2,1,10,20,30,"SHOTGUN","2x2",13.9833333333333,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"CHI",FALSE
"275",2022110601,2,2,8,27,83,"SHOTGUN","2x1",7.91666666666667,"6-9 min","local",1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-11,"CHI",FALSE
"276",2022091102,1,3,7,35,75,"SHOTGUN","3x1",7.63333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"277",2022110601,4,3,2,23,33,"SHOTGUN","3x1",6.63333333333333,"6-9 min","local",1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-3,"CHI",TRUE
"278",2022100904,3,2,7,36,46,"SHOTGUN","3x1",14.3,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"CHI",TRUE
"279",2022100208,2,1,10,46,56,"I_FORM","2x1",12.45,"0-3 min","visitante",1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,"CHI",TRUE
"280",2022100208,1,3,3,5,15,"SHOTGUN","2x2",2.23333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"281",2022101300,4,3,5,43,53,"EMPTY","3x2",1.43333333333333,"12-15 min","local",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5,"CHI",TRUE
"282",2022101300,2,1,10,31,41,"SINGLEBACK","2x2",14.0166666666667,"0-3 min","local",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"CHI",FALSE
"283",2022110601,1,2,3,32,42,"SHOTGUN","2x2",14.4,"0-3 min","local",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"CHI",TRUE
"284",2022110601,2,1,10,44,66,"I_FORM","2x1",7.4,"6-9 min","local",1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-11,"CHI",FALSE
"285",2022102400,3,2,6,28,82,"SHOTGUN","3x1",14.2666666666667,"0-3 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,"CHI",TRUE
"286",2022101300,2,4,1,1,109,"SINGLEBACK","3x1",11.4166666666667,"3-6 min","local",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"287",2022103002,2,3,5,42,52,"SHOTGUN","3x1",4.11666666666667,"9-12 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,-21,"CHI",FALSE
"288",2022103002,3,3,6,40,70,"SHOTGUN","2x2",1.41666666666667,"12-15 min","visitante",0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-19,"rival",FALSE
"289",2022103002,1,1,10,43,67,"SHOTGUN","2x2",4.21666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-14,"CHI",TRUE
"290",2022110601,1,3,10,28,82,"SHOTGUN","3x1",0.3,"12-15 min","local",1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4,"rival",TRUE
"291",2022091812,4,2,9,19,91,"SINGLEBACK","2x2",10.7333333333333,"3-6 min","visitante",1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",FALSE
"292",2022091812,3,1,10,31,41,"SINGLEBACK","2x2",7.31666666666667,"6-9 min","visitante",1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"rival",FALSE
"293",2022091102,2,3,7,9,19,"SHOTGUN","3x1",14.3666666666667,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"294",2022091812,2,2,10,15,95,"SINGLEBACK","2x2",4.43333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"CHI",FALSE
"295",2022102400,2,3,14,41,69,"SHOTGUN","2x2",0.683333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"rival",TRUE
"296",2022100904,3,3,12,45,65,"SHOTGUN","3x1",4.05,"9-12 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"297",2022110601,1,2,8,49,59,"SHOTGUN","3x1",4.41666666666667,"9-12 min","local",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4,"CHI",TRUE
"298",2022102400,1,1,10,33,43,"SHOTGUN","3x1",4.28333333333333,"9-12 min","visitante",0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,"rival",TRUE
"299",2022091812,4,1,10,19,29,"SHOTGUN","2x2",2.35,"12-15 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-17,"CHI",TRUE
"300",2022101300,4,2,4,4,106,"SHOTGUN","3x1",0.75,"12-15 min","local",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"301",2022100208,2,2,12,43,67,"SHOTGUN","3x1",11.05,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,"rival",TRUE
"302",2022103002,3,3,3,32,42,"WILDCAT","2x2",13.8666666666667,"0-3 min","visitante",0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-11,"CHI",FALSE
"303",2022092501,1,2,5,22,88,"SHOTGUN","3x1",7.46666666666667,"6-9 min","local",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"304",2022091812,2,3,10,20,90,"SHOTGUN","3x1",10.6166666666667,"3-6 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"305",2022092501,4,3,16,25,35,"EMPTY","4x1",2,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"306",2022103002,2,1,10,47,57,"SHOTGUN","2x2",2.75,"12-15 min","visitante",0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-21,"CHI",TRUE
"307",2022091102,2,3,6,29,81,"SHOTGUN","2x2",0.633333333333333,"12-15 min","local",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"308",2022092501,3,1,10,25,85,"I_FORM","2x1",11.4166666666667,"3-6 min","local",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-4,"CHI",FALSE
"309",2022100208,3,1,20,29,81,"SHOTGUN","2x2",6.16666666666667,"6-9 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-2,"CHI",TRUE
"310",2022102400,4,2,7,23,87,"I_FORM","2x1",14.3833333333333,"0-3 min","visitante",0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,12,"rival",FALSE
"311",2022100208,3,1,10,18,28,"SHOTGUN","2x2",12.1,"0-3 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"rival",FALSE
"312",2022103002,2,2,3,3,107,"SHOTGUN","3x1",13.75,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-14,"rival",FALSE
"313",2022100904,2,1,10,25,85,"SHOTGUN","2x2",7.33333333333333,"6-9 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-18,"CHI",FALSE
"314",2022103002,4,2,8,38,48,"SHOTGUN","3x1",9.23333333333333,"3-6 min","visitante",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,-20,"rival",FALSE
"315",2022091102,4,1,10,49,61,"I_FORM","2x1",15,"0-3 min","local",1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-3,"CHI",FALSE
"316",2022100208,1,1,10,12,22,"SINGLEBACK","3x1",3.61666666666667,"9-12 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"317",2022100904,4,2,9,39,49,"EMPTY","3x2",10.7833333333333,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,"rival",TRUE
"318",2022091812,2,1,10,15,95,"SHOTGUN","2x2",4.5,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"CHI",TRUE
"319",2022102400,2,3,1,34,44,"SINGLEBACK","2x2",5.2,"9-12 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-4,"CHI",FALSE
"320",2022101300,2,2,10,25,35,"EMPTY","3x2",0.616666666666667,"12-15 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"321",2022100208,1,2,9,13,23,"I_FORM","2x1",9.31666666666667,"3-6 min","visitante",1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"322",2022092501,1,1,10,20,30,"SHOTGUN","2x2",3.55,"9-12 min","local",1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"CHI",FALSE
"323",2022101300,1,3,3,23,33,"SHOTGUN","3x1",5.78333333333333,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"324",2022100904,1,1,10,50,60,"SHOTGUN","2x2",7.65,"6-9 min","visitante",0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,"centro",TRUE
"325",2022092501,2,1,10,28,82,"SHOTGUN","3x1",0.316666666666667,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,"CHI",TRUE
"326",2022100208,3,2,15,34,76,"SINGLEBACK","3x1",5.38333333333333,"9-12 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-2,"CHI",FALSE
"327",2022091102,1,3,7,26,84,"SHOTGUN","3x1",14.2333333333333,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"328",2022091102,1,2,7,15,95,"PISTOL","2x1",9.78333333333333,"3-6 min","local",1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"329",2022091812,3,2,8,29,39,"I_FORM","2x1",6.66666666666667,"6-9 min","visitante",1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-17,"rival",FALSE
"330",2022100904,2,3,8,9,19,"SHOTGUN","2x2",1.2,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-18,"rival",FALSE
"331",2022100904,2,3,7,40,70,"SHOTGUN","2x2",4.33333333333333,"9-12 min","visitante",0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-18,"CHI",TRUE
"332",2022100208,3,3,6,14,24,"EMPTY","3x2",11.6666666666667,"3-6 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"333",2022091102,4,3,1,42,52,"SHOTGUN","2x2",13.6166666666667,"0-3 min","local",1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"rival",FALSE
"334",2022092501,3,2,5,5,15,"SINGLEBACK","3x1",9.18333333333333,"3-6 min","local",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-4,"rival",FALSE
"335",2022091812,3,3,2,23,33,"SHOTGUN","3x1",5.98333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"rival",FALSE
"336",2022091812,2,3,19,11,99,"EMPTY","3x2",13.4166666666667,"0-3 min","visitante",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"337",2022102400,1,2,4,50,60,"SINGLEBACK","2x2",5.71666666666667,"9-12 min","visitante",0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,"centro",FALSE
"338",2022101300,3,2,8,8,102,"PISTOL","2x1",10.55,"3-6 min","local",0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,-3,"CHI",TRUE
"339",2022101300,4,2,8,49,59,"SHOTGUN","3x1",4,"9-12 min","local",0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-5,"CHI",FALSE
"340",2022103002,4,2,9,16,26,"SINGLEBACK","2x2",6.13333333333333,"6-9 min","visitante",0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-20,"rival",TRUE
"341",2022092501,2,3,6,14,96,"SHOTGUN","3x1",10.5,"3-6 min","local",1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,"CHI",FALSE
"342",2022103002,4,1,10,20,90,"SHOTGUN","2x2",3.28333333333333,"9-12 min","visitante",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,-20,"CHI",FALSE
"343",2022100904,4,2,10,48,62,"EMPTY","3x2",12.1333333333333,"0-3 min","visitante",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,"CHI",TRUE
"344",2022100904,4,3,3,33,43,"SHOTGUN","2x2",10.1833333333333,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,"rival",FALSE
"345",2022100208,2,2,10,46,56,"SHOTGUN","3x1",12.3666666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"CHI",TRUE
"346",2022091102,1,1,10,23,87,"EMPTY","4x1",14.9,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"347",2022103002,3,2,9,39,49,"SINGLEBACK","2x2",11.8333333333333,"3-6 min","visitante",0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,-11,"CHI",TRUE
"348",2022091102,3,1,10,28,38,"SHOTGUN","2x2",8.23333333333333,"6-9 min","local",1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"CHI",FALSE
"349",2022091812,4,2,8,8,102,"SINGLEBACK","2x2",9.25,"3-6 min","visitante",1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",FALSE
"350",2022103002,3,1,10,25,85,"SINGLEBACK","2x2",11.1833333333333,"3-6 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,-11,"rival",TRUE
"351",2022091812,3,2,3,29,81,"EMPTY","3x2",14.4,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"CHI",TRUE
"352",2022100208,2,1,10,27,83,"SHOTGUN","2x1",9.63333333333333,"3-6 min","visitante",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,"rival",TRUE
"353",2022100904,2,2,6,29,81,"I_FORM","2x1",6.76666666666667,"6-9 min","visitante",0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-18,"CHI",FALSE
"354",2022103002,2,2,10,47,57,"SHOTGUN","3x1",2.61666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-21,"CHI",TRUE
"355",2022102400,3,1,10,39,49,"SHOTGUN","2x2",2.01666666666667,"12-15 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12,"rival",FALSE
"356",2022103002,2,2,9,26,36,"SHOTGUN","2x2",10.35,"3-6 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,-14,"CHI",TRUE
"357",2022102400,3,1,10,24,86,"I_FORM","2x1",14.8833333333333,"0-3 min","visitante",0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,6,"CHI",FALSE
"358",2022100208,2,2,6,29,39,"SHOTGUN","2x2",4.65,"9-12 min","visitante",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-8,"CHI",TRUE
"359",2022102400,4,1,10,37,47,"SINGLEBACK","2x2",7.83333333333333,"6-9 min","visitante",0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,19,"CHI",FALSE
"360",2022100208,2,2,10,35,75,"SHOTGUN","3x1",3.23333333333333,"9-12 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-8,"rival",TRUE
"361",2022101300,1,4,1,21,31,"SINGLEBACK","2x2",5.2,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"362",2022091102,2,2,7,30,80,"SHOTGUN","2x2",1.1,"12-15 min","local",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",FALSE
"363",2022100208,2,3,15,28,82,"SHOTGUN","3x1",2,"12-15 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-8,"rival",TRUE
