"","gameId2022091107","gameId2022091800","gameId2022092505","gameId2022100202","gameId2022100913","gameId2022101606","gameId2022102300","gameId2022102700","gameId2022110700","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_38557","nflId_41245","nflId_41295","nflId_43362","nflId_45268","nflId_46101","nflId_46155","nflId_47906","nflId_52500","nflId_53456","nflId_54490","nflId_54604","nflId_47852","nflId_43415","nflId_52609","nflId_42469","nflId_47896","nflId_48220","nflId_53560","nflId_54575","nflId_52463","nflId_42514","nflId_43295","nflId_52894","nflId_46437","nflId_33130","nflId_52721","diferencia","yardlineSide_modBAL","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"154",0,0,0,0,0,0,1,0,0,1,0.333333333333333,0.257142857142857,0.836734693877551,0.418367346938776,0,0,0,1,0,0,0,0,1,0,0,0,0,0.993303571428572,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0
"155",1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,1,0,0,0.800223214285714,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0
"156",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.4,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0770089285714286,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0,0,1,0
"157",1,0,0,0,0,0,0,0,0,1,0,0.257142857142857,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,1,0,0,0,0,0.936383928571429,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"158",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.114285714285714,0.959183673469388,0.479591836734694,0,0,0,1,0,0,0,0,0,0,1,0,0,0.90625,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,1,0,0,1
"159",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.489795918367347,0.755102040816326,0,0,0,1,0,0,0,0,0,0,1,0,0,0.225446428571429,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.25,1,0,0,1
"160",0,0,0,1,0,0,0,0,0,0,0,0.257142857142857,0.306122448979592,0.846938775510204,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2109375,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.392857142857143,0,0,1,1
"161",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0.253348214285714,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,1,0,0,0
"162",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.114285714285714,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,1,0,0,0.00892857142857143,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.25,1,0,0,0
"163",0,0,0,0,0,0,0,1,0,0.333333333333333,1,0.0285714285714286,0.163265306122449,0.0816326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.129464285714286,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"164",0,0,1,0,0,0,0,0,0,0,0,0.257142857142857,0.877551020408163,0.438775510204082,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6171875,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.25,1,0,0,0
"165",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.257142857142857,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.755580357142857,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,1
"166",1,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.2,0.530612244897959,0.26530612244898,0,0,0,1,0,0,0,0,0,1,0,0,0,0.957589285714286,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1
"167",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.171428571428571,0.285714285714286,0.857142857142857,0,0,0,1,0,0,0,0,1,0,0,0,0,0.209821428571429,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.428571428571429,0,0,1,1
"168",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3046875,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,1,0,0,1
"169",0,1,0,0,0,0,0,0,0,0.333333333333333,0,0.257142857142857,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,1,0,0,0,0,0.448660714285714,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0
"170",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.2,0.795918367346939,0.602040816326531,0,0,0,1,0,0,0,0,0,1,0,0,0,0.370535714285714,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0
"171",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.326530612244898,0.836734693877551,0,0,0,1,0,0,0,0,0,1,0,0,0,0.563616071428571,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
"172",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.2,0.959183673469388,0.479591836734694,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4609375,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.428571428571429,1,0,0,1
"173",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.314285714285714,0.244897959183673,0.877551020408163,1,0,0,0,0,0,0,0,0,0,0,1,0,0.853794642857143,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"174",0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0.114285714285714,0.0816326530612245,0.959183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0.652901785714286,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,1
"175",0,0,0,0,0,0,0,1,0,1,0.666666666666667,0,0.224489795918367,0.887755102040816,0,0,0,0,0,1,0,0,0,1,0,0,0,0.161830357142857,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.535714285714286,0,0,1,0
"176",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.257142857142857,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.284598214285714,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0,1,0
"177",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.228571428571429,0.408163265306122,0.204081632653061,1,0,0,0,0,0,0,0,0,0,0,1,0,0.559151785714286,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.428571428571429,1,0,0,1
"178",0,0,0,0,0,1,0,0,0,0,0,0.257142857142857,0.714285714285714,0.642857142857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0.233258928571429,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.25,1,0,0,0
"179",0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.114285714285714,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0.129464285714286,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.857142857142857,1,0,0,1
"180",1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0.244897959183673,0.877551020408163,0,0,0,1,0,0,0,0,0,1,0,0,0,0.325892857142857,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0
"181",0,0,0,0,1,0,0,0,0,0,0,0.257142857142857,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,1,0,0,0,0.344866071428571,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.357142857142857,1,0,0,1
"182",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.257142857142857,0.36734693877551,0.183673469387755,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0859375,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.142857142857143,0,0,1,0
"183",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.257142857142857,0.73469387755102,0.63265306122449,0,0,0,1,0,0,0,0,0,1,0,0,0,0.263392857142857,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.107142857142857,0,0,1,0
"184",0,0,0,0,0,0,0,0,1,0,0,0.257142857142857,0.73469387755102,0.63265306122449,0,0,0,1,0,0,0,0,0,0,1,0,0,0.245535714285714,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.25,0,0,1,0
"185",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.257142857142857,0.775510204081633,0.387755102040816,0,0,0,1,0,0,0,1,0,0,0,0,0,0.542410714285714,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.75,0,0,1,0
"186",0,0,0,0,1,0,0,0,0,0,0,0.542857142857143,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,1,0,0,0,0.280133928571429,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.357142857142857,1,0,0,1
"187",0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0.257142857142857,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,1,0,0,0.989955357142857,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0
"188",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.257142857142857,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.207589285714286,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"189",0,0,0,0,1,0,0,0,0,0.666666666666667,0,0.257142857142857,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0.825892857142857,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.25,0,0,1,1
"190",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.0571428571428571,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4296875,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.5,1,0,0,0
"191",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.257142857142857,0.489795918367347,0.244897959183673,0,0,0,1,0,0,0,0,0,0,1,0,0,0.795758928571428,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0,0,1,0
"192",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.228571428571429,0.387755102040816,0.193877551020408,0,0,0,1,0,0,0,0,0,0,1,0,0,0.284598214285714,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"193",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.171428571428571,0.306122448979592,0.846938775510204,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0412946428571429,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"194",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.257142857142857,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.357142857142857,1,0,0,1
"195",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.0571428571428571,0.73469387755102,0.36734693877551,0,0,0,1,0,0,0,0,1,0,0,0,0,0.805803571428571,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0
"196",0,0,0,0,0,0,1,0,0,0.666666666666667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.512276785714286,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.357142857142857,0,0,1,0
"197",0,1,0,0,0,0,0,0,0,1,1,0,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,1,0,0,0,0,0.616071428571429,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.75,0,0,1,0
"198",0,0,1,0,0,0,0,0,0,0,0,0.257142857142857,0.714285714285714,0.642857142857143,1,0,0,0,0,0,0,0,0,0,0,1,0,0.524553571428572,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.25,0,0,1,1
"199",0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.0857142857142857,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,0,1,0,0,0,0.329241071428571,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0,1,1
"200",0,0,0,0,0,0,1,0,0,1,0,0.257142857142857,0.816326530612245,0.591836734693878,0,1,0,0,0,0,0,0,1,0,0,0,0,0.318080357142857,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,0
"201",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.693877551020408,0.346938775510204,0,1,0,0,0,0,0,0,1,0,0,0,0,0.904017857142857,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0
"202",0,0,0,0,0,0,0,1,0,1,0,0.257142857142857,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,1,0,0,0.315848214285714,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.535714285714286,1,0,0,0
"203",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.142857142857143,0.448979591836735,0.224489795918367,0,0,0,1,0,0,0,0,1,0,0,0,0,0.627232142857143,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.392857142857143,1,0,0,0
"204",0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.257142857142857,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,1,0,0,0,0.125,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.357142857142857,1,0,0,0
"205",0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0.314285714285714,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.137276785714286,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.357142857142857,1,0,0,1
"206",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.285714285714286,0.979591836734694,0.510204081632653,1,0,0,0,0,0,0,0,0,0,0,1,0,0.889508928571429,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.25,0,0,1,1
"207",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.0857142857142857,0.612244897959184,0.693877551020408,0,0,0,1,0,0,0,0,1,0,0,0,0,0.184151785714286,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.25,1,0,0,0
"208",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.4,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0.991071428571429,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.607142857142857,1,0,0,1
"209",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.228571428571429,0.897959183673469,0.551020408163265,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8125,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,1,0,0,1
"210",0,0,0,0,0,0,0,1,0,1,0,0.257142857142857,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.627232142857143,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.392857142857143,0,0,1,1
"211",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.142857142857143,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0.510044642857143,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"212",0,1,0,0,0,0,0,0,0,0,0,0.257142857142857,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,0,1,0,0,0.481026785714286,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"213",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.0857142857142857,0.612244897959184,0.693877551020408,0,0,0,1,0,0,0,0,1,0,0,0,0,0.956473214285714,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0
"214",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.0857142857142857,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0.658482142857143,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"215",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.257142857142857,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,1,0,0,0,0,0.316964285714286,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"216",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.0571428571428571,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,1,0,0,0,0.475446428571429,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"217",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.371428571428571,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.575892857142857,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.642857142857143,0,0,1,1
"218",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.877551020408163,0.561224489795918,0,0,0,0,0,1,0,0,0,1,0,0,0,0.691964285714286,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"219",0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.257142857142857,0.755102040816326,0.622448979591837,0,0,0,1,0,0,0,0,0,0,1,0,0,0.416294642857143,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.25,1,0,0,0
"220",0,0,0,0,0,1,0,0,0,0,0,0.257142857142857,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,1,0,0,0,0,0.125,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0,0,1,1
"221",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.257142857142857,0.36734693877551,0.816326530612245,0,0,0,1,0,0,0,0,0,1,0,0,0,0.603794642857143,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,1,0,0,1
"222",0,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0.257142857142857,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.121651785714286,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,0,0,1,1
"223",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.714285714285714,0.642857142857143,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0558035714285714,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.25,1,0,0,1
"224",0,0,0,0,0,0,1,0,0,1,0.666666666666667,0.228571428571429,0.979591836734694,0.510204081632653,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0714285714285714,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.357142857142857,0,0,1,0
"225",0,0,0,0,0,0,0,1,0,1,0.666666666666667,0,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0.464285714285714,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.392857142857143,0,0,1,0
"226",0,0,0,0,1,0,0,0,0,1,0,0.257142857142857,0.714285714285714,0.357142857142857,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0580357142857143,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0,1,0
"227",0,0,0,0,0,0,0,0,1,1,0.333333333333333,0,0.142857142857143,0.0714285714285714,0,0,0,1,0,0,0,0,1,0,0,0,0,0.516741071428571,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75,0,0,1,0
"228",0,0,0,0,0,0,1,0,0,1,0.666666666666667,0.0285714285714286,0.653061224489796,0.673469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.229910714285714,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,0
"229",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.4,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0.236607142857143,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.357142857142857,1,0,0,1
"230",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.257142857142857,0.387755102040816,0.193877551020408,0,0,0,1,0,0,0,0,0,0,1,0,0,0.540178571428571,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.107142857142857,1,0,0,0
"231",0,0,0,0,0,1,0,0,0,0,0,0.257142857142857,0.63265306122449,0.316326530612245,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0870535714285714,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0,1,1
"232",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.114285714285714,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,1,0,0,0.645089285714286,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,1,0,0,1
