"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_42654","nflId_43510","nflId_44860","nflId_46094","nflId_46163","nflId_47794","nflId_47835","nflId_52409","nflId_52441","nflId_53434","nflId_54601","nflId_43344","nflId_44927","nflId_44990","nflId_43495","nflId_52588","nflId_52673","nflId_48530","nflId_53631","nflId_53568","nflId_52499","nflId_48471","nflId_43490","nflId_47838","nflId_53619","diferencia","yardlineSide_mod","isDropback"
"255",2022102302,1,1,10,29,81,"EMPTY","3x2",10.0666666666667,"3-6 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,"CIN",TRUE
"256",2022100913,2,2,7,25,35,"SHOTGUN","2x2",12.7833333333333,"0-3 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-10,"CIN",TRUE
"257",2022092900,1,3,1,5,15,"SINGLEBACK","3x0",10.4333333333333,"3-6 min","local",1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"rival",FALSE
"258",2022091809,4,2,2,45,65,"SINGLEBACK","2x1",9.6,"3-6 min","visitante",1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-8,"rival",FALSE
"259",2022103100,1,1,10,25,35,"SHOTGUN","2x2",13.3666666666667,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"260",2022110602,3,1,10,19,29,"SINGLEBACK","3x1",3.7,"9-12 min","local",1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,35,"CIN",FALSE
"261",2022091103,3,3,8,27,83,"SHOTGUN","3x1",13.75,"0-3 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-11,"CIN",TRUE
"262",2022103100,1,2,10,46,64,"EMPTY","3x2",3.58333333333333,"9-12 min","visitante",1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"rival",TRUE
"263",2022100913,2,1,10,25,85,"SHOTGUN","3x1",0.383333333333333,"12-15 min","visitante",1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"264",2022091103,1,2,10,35,75,"SINGLEBACK","3x1",5.13333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,"CIN",FALSE
"265",2022091103,4,2,10,13,97,"SHOTGUN","3x1",2.9,"12-15 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"266",2022091103,1,2,7,39,71,"I_FORM","2x1",10.9166666666667,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"CIN",FALSE
"267",2022100913,3,2,6,34,44,"SHOTGUN","2x2",7.5,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,"rival",FALSE
"268",2022091103,3,1,10,24,34,"SHOTGUN","2x2",7.68333333333333,"6-9 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"269",2022091809,3,1,15,41,69,"SHOTGUN","3x1",13.35,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,"CIN",TRUE
"270",2022110602,1,2,1,32,78,"SHOTGUN","2x2",12.4,"0-3 min","local",1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"271",2022092506,1,1,10,38,72,"EMPTY","3x2",14.4333333333333,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"272",2022092506,2,1,10,25,35,"SINGLEBACK","2x2",10.2166666666667,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,"CIN",TRUE
"273",2022091103,5,3,3,33,43,"SHOTGUN","3x1",5.35,"9-12 min","local",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"274",2022092900,2,2,5,30,40,"SHOTGUN","2x2",6.93333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CIN",TRUE
"275",2022092900,4,1,6,6,16,"SINGLEBACK","2x2",14.3333333333333,"0-3 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,"rival",FALSE
"276",2022110602,2,1,3,3,107,"SINGLEBACK","2x2",15,"0-3 min","local",1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7,"rival",TRUE
"277",2022092506,1,1,14,14,24,"SHOTGUN","3x1",10.5166666666667,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"rival",TRUE
"278",2022103100,4,3,1,15,95,"SINGLEBACK","3x1",15,"0-3 min","visitante",1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-25,"rival",FALSE
"279",2022092900,1,2,3,36,74,"SHOTGUN","2x2",0.516666666666667,"12-15 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,"CIN",FALSE
"280",2022110602,1,2,1,49,59,"SINGLEBACK","2x2",3.35,"9-12 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"281",2022092506,4,2,8,27,37,"SHOTGUN","2x2",15,"0-3 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,"CIN",TRUE
"282",2022110602,2,1,10,42,68,"SHOTGUN","3x1",6.6,"6-9 min","local",1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21,"rival",TRUE
"283",2022091103,3,1,4,4,14,"SINGLEBACK","3x1",6.2,"6-9 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",FALSE
"284",2022102302,2,1,10,41,51,"SHOTGUN","2x2",2,"12-15 min","local",0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"CIN",TRUE
"285",2022101605,2,2,4,31,79,"SHOTGUN","2x2",9.78333333333333,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-10,"CIN",FALSE
"286",2022110602,2,1,10,40,70,"SHOTGUN","2x2",11.3666666666667,"3-6 min","local",1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,14,"rival",TRUE
"287",2022092900,3,1,10,36,46,"I_FORM","2x1",13.5,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"CIN",TRUE
"288",2022091103,4,1,10,24,86,"SHOTGUN","3x1",3.65,"9-12 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"289",2022092900,4,2,6,49,59,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,"rival",TRUE
"290",2022100913,3,1,10,38,48,"SHOTGUN","2x2",8.13333333333333,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,"rival",TRUE
"291",2022101605,1,2,2,42,52,"EMPTY","3x2",8.66666666666667,"6-9 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-7,"CIN",TRUE
"292",2022103100,1,1,10,43,53,"SHOTGUN","3x1",6.16666666666667,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"293",2022100913,4,3,5,18,92,"SHOTGUN","3x1",3.35,"9-12 min","visitante",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"294",2022091103,2,2,7,39,49,"SHOTGUN","2x2",6.93333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"CIN",FALSE
"295",2022103100,4,1,10,13,97,"EMPTY","3x2",14.3666666666667,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-25,"rival",TRUE
"296",2022102302,2,2,4,44,54,"EMPTY","3x2",0.45,"12-15 min","local",0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"CIN",TRUE
"297",2022100913,4,2,6,49,61,"EMPTY","3x2",7.51666666666667,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"298",2022091103,3,1,10,35,45,"SINGLEBACK","3x1",9.76666666666667,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",FALSE
"299",2022110602,2,1,3,3,107,"SINGLEBACK","2x2",7.51666666666667,"6-9 min","local",1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,14,"rival",FALSE
"300",2022092900,3,3,6,45,65,"EMPTY","3x2",6.48333333333333,"6-9 min","local",1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"rival",TRUE
"301",2022103100,4,2,8,27,37,"SHOTGUN","2x2",8.26666666666667,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-26,"CIN",TRUE
"302",2022101605,4,1,10,36,46,"EMPTY","3x2",6.53333333333333,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"303",2022101605,1,3,2,42,52,"EMPTY","3x2",8.58333333333333,"6-9 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-7,"CIN",TRUE
"304",2022110602,2,3,10,12,98,"EMPTY","3x2",0.183333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"rival",TRUE
"305",2022102302,1,1,10,18,28,"SHOTGUN","2x2",7.93333333333333,"6-9 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,"rival",FALSE
"306",2022102302,4,2,4,35,45,"SINGLEBACK","3x1",4.13333333333333,"9-12 min","local",1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18,"rival",FALSE
"307",2022100913,3,1,10,13,23,"SHOTGUN","2x2",5.75,"9-12 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"308",2022101605,4,1,10,41,69,"SHOTGUN","2x2",9.58333333333333,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-5,"CIN",FALSE
"309",2022102302,4,1,10,48,62,"SINGLEBACK","3x1",4.91666666666667,"9-12 min","local",1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,18,"CIN",FALSE
"310",2022102302,4,2,10,3,107,"SINGLEBACK","2x1",8.06666666666667,"6-9 min","local",1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18,"CIN",FALSE
"311",2022103100,4,1,10,41,69,"SHOTGUN","2x2",6.8,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-26,"rival",TRUE
"312",2022110602,4,3,9,48,62,"EMPTY","3x2",13.5,"0-3 min","local",1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,35,"CIN",TRUE
"313",2022092506,2,2,1,6,104,"SHOTGUN","3x1",9.31666666666667,"3-6 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,"rival",FALSE
"314",2022110602,1,2,10,30,80,"SHOTGUN","2x2",7.55,"6-9 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,"CIN",TRUE
"315",2022091809,3,3,4,24,34,"SHOTGUN","3x1",4.9,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"316",2022110602,2,3,1,1,109,"SINGLEBACK","3x1",3.83333333333333,"9-12 min","local",1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,21,"rival",FALSE
"317",2022102302,3,1,10,33,43,"SHOTGUN","2x2",0.633333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"CIN",TRUE
"318",2022092506,2,2,4,4,106,"SHOTGUN","3x1",8.6,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,"rival",FALSE
"319",2022110602,2,2,5,37,47,"SHOTGUN","2x2",1.85,"12-15 min","local",1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,28,"CIN",TRUE
"320",2022110602,3,3,1,44,54,"SINGLEBACK","2x1",8.7,"6-9 min","local",1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,28,"CIN",FALSE
"321",2022092900,1,1,10,47,57,"EMPTY","4x1",13.0666666666667,"0-3 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"rival",TRUE
"323",2022092506,4,1,10,41,51,"SINGLEBACK","2x1",8.51666666666667,"6-9 min","visitante",1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,15,"CIN",FALSE
"324",2022103100,1,1,10,48,58,"SHOTGUN","2x2",1.5,"12-15 min","visitante",1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"CIN",FALSE
"325",2022091809,4,2,6,12,22,"SHOTGUN","2x2",2,"12-15 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"326",2022091103,4,2,3,32,42,"EMPTY","3x2",10.6833333333333,"3-6 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"CIN",TRUE
"327",2022110602,1,1,10,47,63,"SHOTGUN","3x1",11.95,"3-6 min","local",1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"328",2022101605,4,2,10,25,85,"SHOTGUN","2x2",11.0333333333333,"3-6 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,"CIN",FALSE
"329",2022100913,4,2,1,1,109,"I_FORM","2x1",2,"12-15 min","visitante",1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-6,"rival",FALSE
"330",2022091809,4,3,3,15,25,"SHOTGUN","3x1",1.23333333333333,"12-15 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"331",2022100913,4,1,5,5,105,"SHOTGUN","2x2",2.66666666666667,"12-15 min","visitante",1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-6,"rival",FALSE
"332",2022091809,3,1,10,41,69,"SINGLEBACK","3x1",8,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,"CIN",TRUE
"333",2022091103,3,3,2,2,12,"SHOTGUN","2x2",4.73333333333333,"9-12 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"334",2022102302,2,2,17,34,44,"SHOTGUN","2x2",1.38333333333333,"12-15 min","local",0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"CIN",TRUE
"335",2022110602,1,1,10,30,80,"SHOTGUN","2x2",7.61666666666667,"6-9 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,"CIN",TRUE
"336",2022091103,1,2,15,17,93,"SHOTGUN","2x2",12.8666666666667,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"337",2022110602,2,1,10,26,84,"SHOTGUN","3x1",10.6833333333333,"3-6 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,"rival",FALSE
"338",2022102302,4,2,4,6,16,"SINGLEBACK","3x1",2,"12-15 min","local",1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,18,"rival",FALSE
"339",2022092900,2,2,10,33,77,"SHOTGUN","2x2",12.2,"0-3 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,"rival",TRUE
"340",2022101605,2,1,10,38,72,"SHOTGUN","2x2",9.23333333333333,"3-6 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,"CIN",TRUE
"341",2022100913,3,4,2,2,12,"EMPTY","3x2",2.8,"12-15 min","visitante",1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-3,"rival",TRUE
"342",2022102302,3,1,10,36,74,"SHOTGUN","2x2",13.45,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"rival",FALSE
"343",2022091103,1,3,10,34,44,"EMPTY","3x2",8.2,"6-9 min","local",1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"344",2022110602,2,2,2,15,95,"EMPTY","3x2",0.766666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"rival",TRUE
"345",2022100913,4,2,7,37,73,"SHOTGUN","3x1",6.13333333333333,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"346",2022110602,3,1,10,30,40,"SINGLEBACK","2x1",1.7,"12-15 min","local",1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,35,"CIN",FALSE
"347",2022100913,2,3,14,18,28,"EMPTY","3x2",12.0666666666667,"0-3 min","visitante",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-10,"CIN",TRUE
"348",2022091103,4,1,10,40,50,"EMPTY","3x2",1.45,"12-15 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"CIN",TRUE
"349",2022110602,1,1,10,18,28,"SINGLEBACK","2x1",11.2,"3-6 min","local",1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,"rival",FALSE
"350",2022100913,2,1,10,22,32,"SHOTGUN","2x2",13.3666666666667,"0-3 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-10,"CIN",FALSE
"351",2022110602,1,2,1,9,19,"SHOTGUN","2x2",10.45,"3-6 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"352",2022092900,3,3,6,50,60,"SHOTGUN","2x2",10.9833333333333,"3-6 min","local",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"centro",TRUE
"353",2022103100,1,3,8,50,60,"SHOTGUN","3x1",0.75,"12-15 min","visitante",1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"centro",TRUE
"354",2022100913,3,2,6,29,81,"SHOTGUN","3x1",10.25,"3-6 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CIN",TRUE
"355",2022091103,4,2,10,40,70,"SHOTGUN","3x1",0.7,"12-15 min","local",1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-6,"rival",TRUE
"356",2022091103,2,2,8,8,102,"SHOTGUN","2x2",0.45,"12-15 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"357",2022091103,4,3,14,5,15,"SHOTGUN","2x2",14.25,"0-3 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CIN",TRUE
"358",2022091103,2,2,8,27,37,"SHOTGUN","3x1",8.25,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,"CIN",TRUE
"359",2022092506,3,2,7,35,45,"SHOTGUN","2x2",6.4,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"rival",TRUE
"360",2022103100,4,3,18,22,32,"EMPTY","3x2",4.73333333333333,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-19,"CIN",TRUE
"361",2022103100,1,2,8,50,60,"SHOTGUN","3x1",0.833333333333333,"12-15 min","visitante",1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"centro",TRUE
"362",2022102302,3,1,10,48,62,"SHOTGUN","2x2",7.41666666666667,"6-9 min","local",1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11,"rival",FALSE
"363",2022103100,3,1,10,41,51,"SHOTGUN","2x2",1.18333333333333,"12-15 min","visitante",1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-25,"rival",FALSE
"364",2022091103,5,3,4,38,48,"SHOTGUN","3x1",1.56666666666667,"12-15 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"365",2022091103,4,3,3,3,107,"SHOTGUN","3x1",2.03333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"366",2022092900,4,1,10,28,82,"SINGLEBACK","2x2",9.81666666666667,"3-6 min","local",1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,"CIN",TRUE
"367",2022110602,1,2,5,15,95,"SHOTGUN","3x1",14.3,"0-3 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CIN",FALSE
"368",2022092506,1,2,7,44,66,"SHOTGUN","2x2",0.216666666666667,"12-15 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"CIN",TRUE
"369",2022092506,4,1,10,36,74,"SINGLEBACK","2x1",4.78333333333333,"9-12 min","visitante",1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,15,"rival",FALSE
"370",2022102302,2,3,4,44,54,"SHOTGUN","2x2",0.4,"12-15 min","local",0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,14,"CIN",TRUE
"371",2022091103,4,2,8,38,48,"SHOTGUN","2x2",9.63333333333333,"3-6 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"CIN",TRUE
"372",2022091103,5,1,10,40,50,"SHOTGUN","2x2",6.13333333333333,"6-9 min","local",1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"rival",FALSE
"373",2022092900,1,3,8,39,71,"SHOTGUN","2x2",3.78333333333333,"9-12 min","local",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"CIN",TRUE
"374",2022092506,3,1,10,28,38,"SINGLEBACK","2x2",5.76666666666667,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,"rival",TRUE
"375",2022110602,2,2,11,27,83,"SHOTGUN","2x2",9.95,"3-6 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,"rival",TRUE
"376",2022110602,1,1,10,23,87,"SHOTGUN","2x2",13.1166666666667,"0-3 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"377",2022092506,3,4,1,19,29,"SINGLEBACK","2x2",4.28333333333333,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,"rival",FALSE
"379",2022091103,4,1,6,6,104,"SHOTGUN","3x1",0.15,"12-15 min","local",1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"380",2022091103,2,1,10,43,67,"SHOTGUN","3x1",5.55,"9-12 min","local",1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"381",2022091103,2,1,10,25,35,"SINGLEBACK","3x1",8.76666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,"CIN",FALSE
"382",2022091103,1,1,10,48,62,"SHOTGUN","2x2",9.56666666666667,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"CIN",TRUE
