"","gameId2022091102","gameId2022091812","gameId2022092501","gameId2022100208","gameId2022100904","gameId2022101300","gameId2022102400","gameId2022103002","gameId2022110601","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_43345","nflId_46113","nflId_46276","nflId_47856","nflId_48159","nflId_52451","nflId_52581","nflId_53440","nflId_53468","nflId_53580","nflId_54633","nflId_46522","nflId_40149","nflId_54784","nflId_54668","nflId_48207","nflId_44068","nflId_53646","nflId_53586","nflId_47904","nflId_38553","nflId_54536","nflId_41324","nflId_47815","nflId_53085","nflId_42593","nflId_52457","diferencia","yardlineSide_modcentro","yardlineSide_modCHI","yardlineSide_modrival","isDropback"
"157",0,0,0,0,1,0,0,0,0,1,0,0.375,0.489795918367347,0.755102040816326,1,0,0,0,0,0,0,0,0,0,0,1,0,0.159420289855073,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"158",0,0,0,0,0,1,0,0,0,0,0,0.375,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0.616499442586399,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.525,0,1,0,1
"159",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.375,0.489795918367347,0.755102040816326,0,0,1,0,0,0,0,0,0,1,0,0,0,0.31438127090301,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.175,0,1,0,0
"160",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.375,0.836734693877551,0.581632653061224,0,0,0,0,0,1,0,0,0,0,1,0,0,0.215161649944259,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.4,0,0,1,0
"161",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.25,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,1,0,0,0,0.348940914158305,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0,1,0,1
"162",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.530612244897959,0.73469387755102,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0602006688963211,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.425,0,0,1,0
"163",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.375,0.816326530612245,0.591836734693878,0,1,0,0,0,0,0,0,1,0,0,0,0,0.780379041248606,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
"164",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.458333333333333,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.193979933110368,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.425,0,0,1,0
"165",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.375,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0.102564102564103,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.45,0,1,0,1
"166",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.0416666666666667,0.306122448979592,0.153061224489796,0,0,0,0,0,1,0,0,0,1,0,0,0,0.79041248606466,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.525,0,1,0,0
"167",0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.375,0.224489795918367,0.887755102040816,0,0,0,0,0,1,0,0,0,1,0,0,0,0.652173913043478,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0.25,0,0,1,0
"168",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.208333333333333,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0813823857302118,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.825,0,0,1,1
"169",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.375,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.810479375696767,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.525,0,0,1,0
"170",1,0,0,0,0,0,0,0,0,0,0,0.375,0.63265306122449,0.683673469387755,0,0,0,0,0,1,0,0,0,0,1,0,0,0.56298773690078,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"171",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.375,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,0,1,0,0,0.40133779264214,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.25,0,0,1,0
"172",0,0,0,0,0,0,1,0,0,1,0.333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.818283166109253,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.825,0,0,1,0
"173",0,0,0,0,0,0,0,0,1,1,0,0.375,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0.956521739130435,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.275,0,1,0,1
"174",0,0,1,0,0,0,0,0,0,1,0,0.375,0.428571428571429,0.214285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0.744704570791527,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.525,0,1,0,0
"175",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0.0416666666666667,0.346938775510204,0.173469387755102,0,1,0,0,0,0,0,0,1,0,0,0,0,0.855072463768116,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.45,0,0,1,1
"176",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.375,0.877551020408163,0.561224489795918,0,0,0,0,0,1,0,0,0,1,0,0,0,0.306577480490524,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.425,0,1,0,0
"177",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.125,0.795918367346939,0.397959183673469,0,0,0,0,0,1,0,0,0,1,0,0,0,0.800445930880714,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.55,0,1,0,0
"178",0,0,0,0,0,0,0,0,1,1,0.333333333333333,0.375,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0.950947603121516,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.275,0,1,0,1
"179",0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.125,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.325,0,1,0,1
"180",0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.375,0.489795918367347,0.244897959183673,0,1,0,0,0,0,0,1,0,0,0,0,0,0.454849498327759,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.225,0,1,0,1
"181",0,0,1,0,0,0,0,0,0,0,0,0.375,0.36734693877551,0.183673469387755,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,0
"182",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.375,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.779264214046823,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.525,0,0,1,1
"183",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.583333333333333,0.612244897959184,0.693877551020408,1,0,0,0,0,0,0,0,0,0,0,1,0,0.414715719063545,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1,1
"184",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.416666666666667,0.469387755102041,0.23469387755102,0,1,0,0,0,0,0,0,1,0,0,0,0,0.96098104793757,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.525,0,1,0,1
"185",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.166666666666667,0.36734693877551,0.816326530612245,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0133779264214047,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.175,0,0,1,0
"186",0,0,0,1,0,0,0,0,0,0.666666666666667,0.666666666666667,0.416666666666667,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0.306577480490524,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.475,0,1,0,1
"187",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.125,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0.426978818283166,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.75,0,0,1,0
"188",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.375,0.346938775510204,0.173469387755102,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.425,0,0,1,1
"189",0,0,0,0,0,0,0,0,1,1,0,0.375,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0.868450390189521,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.275,0,0,1,1
"190",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.291666666666667,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.525,0,1,0,0
"191",0,0,1,0,0,0,0,0,0,0,0,0.375,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.536231884057971,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"192",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.25,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,0.358974358974359,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.25,0,0,1,1
"193",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.375,0.183673469387755,0.908163265306122,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0680044593088071,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1
"194",0,0,1,0,0,0,0,0,0,1,0,0.375,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0,0.558528428093645,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.525,0,0,1,0
"195",0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0.416666666666667,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0.973244147157191,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.25,0,1,0,1
"196",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.375,0.959183673469388,0.520408163265306,0,0,0,0,0,1,0,0,0,1,0,0,0,0.958751393534002,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.4,0,1,0,0
"197",0,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0.0833333333333333,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,0,0,1,0,0,0.413600891861761,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.525,0,0,1,1
"198",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.125,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,0.134894091415831,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"199",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.375,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.831661092530658,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0
"200",1,0,0,0,0,0,0,0,0,1,0,0.0833333333333333,0.0408163265306122,0.0204081632653061,0,0,0,0,0,1,0,0,0,1,0,0,0,0.534002229654404,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,1,0
"201",0,0,0,0,0,0,1,0,0,0,0,0.375,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,1,0,0,0.859531772575251,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.525,0,1,0,0
"202",0,0,0,0,1,0,0,0,0,1,0,0.375,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0769230769230769,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"203",0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.791666666666667,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0356744704570792,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.05,0,0,1,0
"204",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.367892976588629,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.425,0,1,0,0
"205",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.375,0.571428571428571,0.285714285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0.696767001114827,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.525,0,0,1,0
"206",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.75,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0.789297658862876,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.525,0,1,0,1
"207",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.166666666666667,0.489795918367347,0.755102040816326,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0813823857302118,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.4,0,0,1,1
"208",0,0,0,0,0,0,0,0,1,0,0,0.375,0.489795918367347,0.244897959183673,0,1,0,0,0,0,0,0,1,0,0,0,0,0.501672240802676,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.425,0,1,0,0
"209",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.375,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0.993311036789298,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0
"210",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.333333333333333,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.938684503901895,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.55,0,1,0,0
"211",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.208333333333333,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,1,0,0,0.33221850613155,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6,0,1,0,1
"212",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.0833333333333333,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,1,0,0,0,0,0.352285395763657,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.425,0,1,0,0
"213",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.375,0.183673469387755,0.908163265306122,1,0,0,0,0,0,0,0,0,0,0,1,0,0.064659977703456,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0
"214",0,0,0,0,1,0,0,0,0,0.666666666666667,0,0.375,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,0,1,0,0,0.914158305462653,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0
"215",0,0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.166666666666667,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0.513935340022297,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,1,0,0,1
"216",0,0,0,0,0,0,0,1,0,1,1,0.416666666666667,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.35340022296544,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.025,0,0,1,1
"217",0,1,0,0,0,0,0,0,0,0,0,0.375,0.571428571428571,0.285714285714286,0,0,0,0,0,1,0,0,0,0,1,0,0,0.56298773690078,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,1,0,0
"218",0,0,0,0,0,0,0,0,1,1,0.333333333333333,0.291666666666667,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.141583054626533,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.45,0,1,0,1
"219",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.375,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0992196209587514,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,0,0,1,0
"220",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.125,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9520624303233,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0,0,1,0
"221",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.208333333333333,0.755102040816326,0.622448979591837,0,1,0,0,0,0,0,0,1,0,0,0,0,0.821627647714604,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.525,0,1,0,0
"222",0,0,1,0,0,0,0,0,0,1,0,0.375,0.224489795918367,0.887755102040816,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0691192865105908,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.525,0,0,1,0
"223",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.375,0.73469387755102,0.36734693877551,0,0,0,1,0,0,0,0,1,0,0,0,0,0.356744704570792,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
"224",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,1,0.714285714285714,0.642857142857143,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0234113712374582,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6,0,0,1,0
"225",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.877551020408163,0.561224489795918,0,0,0,0,0,1,0,0,0,0,1,0,0,0.521739130434783,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.525,0,0,1,0
"226",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.125,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.105908584169454,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.175,0,0,1,1
"227",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.833333333333333,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.414715719063545,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.225,0,1,0,0
"228",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.375,0.612244897959184,0.693877551020408,0,0,0,0,0,1,0,0,0,0,1,0,0,0.613154960981048,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0
"229",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.375,0.755102040816326,0.622448979591837,0,0,0,0,0,1,0,0,0,1,0,0,0,0.551839464882943,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.45,0,1,0,1
"230",0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0.166666666666667,0.346938775510204,0.826530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0.74247491638796,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"231",0,0,0,1,0,0,0,0,0,0.666666666666667,0.666666666666667,0.125,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,1,0,0,0,0,0.052396878483835,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4,0,1,0,1
"232",0,1,0,0,0,0,0,0,0,0,0,0.375,0.489795918367347,0.755102040816326,0,1,0,0,0,0,0,0,1,0,0,0,0,0.379041248606466,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,1,0
"233",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.416666666666667,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.556298773690078,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,1,0
"234",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.166666666666667,0.26530612244898,0.13265306122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0.251950947603122,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.525,0,0,1,0
"235",0,0,0,0,0,1,0,0,0,1,0,0.375,0.938775510204082,0.469387755102041,0,0,0,0,0,1,0,0,0,1,0,0,0,0.302118171683389,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.4,0,1,0,0
"236",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.375,0.979591836734694,0.489795918367347,0,0,0,0,0,1,0,0,0,1,0,0,0,0.426978818283166,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.275,0,1,0,1
