"","gameId2022091113","gameId2022091804","gameId2022092512","gameId2022100213","gameId2022100908","gameId2022101607","gameId2022102301","gameId2022102700","gameId2022110609","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_25511","nflId_37079","nflId_41233","nflId_42033","nflId_42377","nflId_42474","nflId_44816","nflId_44896","nflId_52421","nflId_53524","nflId_54522","nflId_54571","nflId_42369","nflId_54683","nflId_46263","nflId_54556","nflId_41667","nflId_53558","nflId_47991","nflId_53027","nflId_55071","nflId_37118","nflId_38947","nflId_48085","nflId_53009","nflId_52484","diferencia","yardlineSide_modcentro","yardlineSide_modrival","yardlineSide_modTB","isDropback"
"155",0,0,0,0,0,0,1,0,0,1,0,0.310344827586207,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.627647714604236,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"156",0,1,0,0,0,0,0,0,0,1,0,0.310344827586207,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.785953177257525,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.5,0,0,1,0
"157",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.448275862068966,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0668896321070234,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666666666666667,0,0,1,1
"158",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.310344827586207,0.244897959183673,0.122448979591837,0,1,0,0,0,0,0,0,1,0,0,0,0,0.379041248606466,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0
"159",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.714285714285714,0.642857142857143,0,0,0,0,0,1,0,0,0,1,0,0,0,0.607580824972129,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,0
"160",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.172413793103448,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0234113712374582,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,1,0,1
"161",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.379310344827586,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0869565217391304,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.404761904761905,0,0,1,1
"162",0,0,0,0,0,0,1,0,0,1,0,0.241379310344828,0.142857142857143,0.0714285714285714,1,0,0,0,0,0,0,0,0,0,0,1,0,0.92530657748049,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,1,0,1
"163",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.344827586206897,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.866220735785953,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"164",0,0,0,0,0,0,0,1,0,1,0,0.310344827586207,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,1,0,0,0,0.124860646599777,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.238095238095238,0,1,0,1
"165",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.137931034482759,0.918367346938776,0.540816326530612,0,1,0,0,0,0,0,0,1,0,0,0,0,0.919732441471572,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0,1,0,0
"166",0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,1,0,0,0,0.549609810479376,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.428571428571429,0,0,1,1
"167",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.137931034482759,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0746934225195095,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666666666666667,1,0,0,1
"168",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.482758620689655,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0.146042363433668,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,1
"169",0,1,0,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,1,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.706800445930881,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.428571428571429,1,0,0,1
"170",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.142697881828317,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"171",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.275862068965517,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,1,0,0,0,0.120401337792642,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,1
"172",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.655172413793103,0.244897959183673,0.122448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.404761904761905,0,0,1,1
"173",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.959183673469388,0.520408163265306,0,0,0,0,0,1,0,0,0,0,1,0,0,0.602006688963211,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.428571428571429,0,0,1,1
"174",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.241379310344828,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,1,0,0,0,0.570791527313266,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30952380952381,0,0,1,1
"175",0,0,0,0,0,0,0,1,0,0,0,0.137931034482759,0.0816326530612245,0.0408163265306122,0,0,0,0,0,1,0,0,0,0,1,0,0,0.505016722408027,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.428571428571429,0,1,0,0
"176",0,1,0,0,0,0,0,0,0,0,0,0.310344827586207,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,0,1,0,0,0.51505016722408,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,1,0
"177",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0.761426978818283,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"178",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.310344827586207,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,1,0,0,0.731326644370123,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,1,0,0
"179",0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0.604236343366778,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,1
"180",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.673469387755102,0.663265306122449,1,0,0,0,0,0,0,0,0,0,0,1,0,0.341137123745819,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.238095238095238,0,0,1,1
"181",0,0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.379310344827586,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,1,0,0,0,0.459308807134894,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,1
"182",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.379310344827586,0.244897959183673,0.122448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0345596432552954,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.595238095238095,0,1,0,1
"183",0,0,0,1,0,0,0,0,0,0,0,0.310344827586207,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,1,0,0,0.814938684503902,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0
"184",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.682274247491639,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.428571428571429,0,0,1,0
"185",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0.103448275862069,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0.188405797101449,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.738095238095238,0,1,0,1
"186",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.206896551724138,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,1,0,0,0,0.946488294314381,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.428571428571429,0,0,1,1
"187",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.137931034482759,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,1,0,0,0.132664437012263,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.30952380952381,0,0,1,1
"188",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.310344827586207,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0245261984392419,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.642857142857143,0,1,0,1
"189",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.310344827586207,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0.185061315496098,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1
"190",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.310344827586207,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0568561872909699,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.166666666666667,0,1,0,1
"191",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.103448275862069,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,1,0,0,0,0.29654403567447,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,1,0,1
"192",0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0278706800445931,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,0,1
"193",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0,0,1,0
"194",0,0,0,1,0,0,0,0,0,0,0,0.310344827586207,0.877551020408163,0.561224489795918,0,0,0,0,0,1,0,0,0,1,0,0,0,0.855072463768116,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,1
"195",0,0,0,0,1,0,0,0,0,1,0,0.310344827586207,0.959183673469388,0.479591836734694,0,0,0,0,0,1,0,0,0,0,1,0,0,0.214046822742475,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0,0,1,0
"196",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.310344827586207,0.693877551020408,0.653061224489796,0,0,0,0,0,1,0,0,0,0,1,0,0,0.681159420289855,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.404761904761905,0,0,1,1
"197",0,0,0,0,0,0,0,0,1,1,0.333333333333333,0.172413793103448,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,0,1,0,0,0.352285395763657,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,0,1,1
"198",0,0,0,0,1,0,0,0,0,1,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0.306577480490524,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0,0,1,0
"199",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.310344827586207,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.719063545150502,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,1
"200",0,0,0,1,0,0,0,0,0,1,0,0.310344827586207,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0278706800445931,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.261904761904762,0,0,1,1
"201",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0.310344827586207,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0.397993311036789,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.666666666666667,0,1,0,1
"202",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.0689655172413793,0.673469387755102,0.336734693877551,1,0,0,0,0,0,0,0,0,0,0,1,0,0.639910813823857,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"203",0,0,0,0,0,0,0,0,1,1,0,0.310344827586207,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0.773690078037904,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.333333333333333,0,0,1,1
"204",0,0,0,0,0,0,1,0,0,1,0.666666666666667,0.206896551724138,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,1,0,1
"205",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,0.657748049052397,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.428571428571429,0,0,1,0
"206",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.241379310344828,0.693877551020408,0.346938775510204,1,0,0,0,0,0,0,0,0,0,0,1,0,0.503901895206243,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1
"207",1,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.241379310344828,0.73469387755102,0.36734693877551,0,0,0,1,0,0,0,0,0,0,1,0,0,0.914158305462653,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,1,1
"208",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.482758620689655,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,1,0,0,0.084726867335563,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,1
"209",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.137931034482759,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0.530657748049052,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,0
"210",0,0,0,0,0,0,0,0,1,0,0,0.310344827586207,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,0,1,0,0,0.923076923076923,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0
"211",0,0,1,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.850613154960981,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,0
"212",0,0,0,0,0,1,0,0,0,0,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
"213",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.0344827586206897,0.448979591836735,0.224489795918367,0,0,0,0,0,1,0,0,0,0,1,0,0,0.672240802675585,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,1,0,0
"214",0,0,0,0,0,0,0,1,0,0,0,0.241379310344828,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.556298773690078,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.428571428571429,0,1,0,0
"215",1,0,0,0,0,0,0,0,0,1,0,0.310344827586207,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.574136008918618,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,0
"216",0,0,0,1,0,0,0,0,0,1,0,0.310344827586207,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,1,1
"217",0,1,0,0,0,0,0,0,0,1,0,0.310344827586207,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,1,0,0,0,0.448160535117057,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.666666666666667,0,1,0,1
"218",0,0,0,0,0,0,0,0,1,1,0.333333333333333,0.0689655172413793,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26644370122631,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,1,0,0
"219",0,0,0,0,0,0,0,1,0,1,0,0.310344827586207,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0802675585284281,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.238095238095238,0,1,0,1
"220",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.103448275862069,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,0,0,1,0,0,0.658862876254181,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.333333333333333,0,1,0,1
"221",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.103448275862069,0.0816326530612245,0.0408163265306122,0,1,0,0,0,0,0,0,1,0,0,0,0,0.32329988851728,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.571428571428571,0,1,0,0
"222",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.241379310344828,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,1,0,0,0,0,0.69453734671126,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,1
"223",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.103448275862069,0.571428571428571,0.285714285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,1,1
"224",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.137931034482759,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0.845039018952062,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,1,1
"225",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.310344827586207,0.489795918367347,0.755102040816326,0,1,0,0,0,0,0,0,1,0,0,0,0,0.125975473801561,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0
"226",1,0,0,0,0,0,0,0,0,0,0,0.310344827586207,0.673469387755102,0.663265306122449,0,1,0,0,0,0,0,0,1,0,0,0,0,0.483835005574136,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,1,0,0
"227",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.103448275862069,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0824972129319955,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.642857142857143,0,0,1,1
"228",0,0,0,0,0,0,0,1,0,0,0,0.310344827586207,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0.645484949832776,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.428571428571429,0,0,1,1
"229",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.206896551724138,0.612244897959184,0.306122448979592,0,0,0,0,0,1,0,0,0,1,0,0,0,0.905239687848383,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1
"230",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0.855072463768116,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.404761904761905,0,0,1,0
"231",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.0344827586206897,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,1,0,0,0.236343366778149,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.404761904761905,0,1,0,1
"232",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.204081632653061,0.102040816326531,0,0,0,0,0,1,0,0,0,1,0,0,0,0.37123745819398,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.571428571428571,0,1,0,0
"233",0,1,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.379310344827586,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,1,0,0,0.609810479375697,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,1,1
