"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_44814","nflId_46108","nflId_46161","nflId_46166","nflId_47849","nflId_52457","nflId_52543","nflId_53453","nflId_53484","nflId_53557","nflId_54517","nflId_47924","nflId_47876","nflId_48988","nflId_43487","nflId_46755","nflId_54905","nflId_46404","nflId_54673","nflId_54485","nflId_48051","diferencia","yardlineSide_mod","isDropback"
"269",2022100901,4,2,6,44,54,"SHOTGUN","3x1",3.41666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"rival",TRUE
"270",2022103008,3,4,3,41,69,"SHOTGUN","2x2",8.48333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-18,"rival",TRUE
"271",2022091806,2,3,4,13,97,"SHOTGUN","2x2",9.3,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"272",2022103008,1,1,10,25,85,"SINGLEBACK","3x1",15,"0-3 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,"PIT",FALSE
"273",2022103008,2,1,15,12,22,"SHOTGUN","3x1",12.1666666666667,"0-3 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,-7,"PIT",TRUE
"274",2022092200,4,3,15,20,90,"SHOTGUN","3x1",8.76666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,"PIT",TRUE
"275",2022100210,2,2,16,19,29,"SHOTGUN","3x1",11.8666666666667,"3-6 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-10,"PIT",TRUE
"276",2022100210,3,2,6,26,84,"SHOTGUN","2x2",13.4666666666667,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-4,"PIT",FALSE
"277",2022100210,2,2,7,28,38,"SHOTGUN","2x2",12.1,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-10,"PIT",FALSE
"278",2022092200,1,2,3,46,56,"SHOTGUN","3x1",1.53333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-7,"PIT",TRUE
"279",2022100210,1,3,5,30,80,"EMPTY","3x2",2.75,"12-15 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-3,"PIT",TRUE
"280",2022091103,1,3,2,2,108,"SHOTGUN","2x2",2.55,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"rival",TRUE
"281",2022102311,4,1,10,34,76,"SHOTGUN","2x2",4.85,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-6,"rival",TRUE
"282",2022091103,5,1,10,20,30,"SHOTGUN","3x1",0.933333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"PIT",TRUE
"283",2022100210,4,1,10,25,35,"SHOTGUN","3x1",7.51666666666667,"6-9 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,"PIT",TRUE
"284",2022100901,4,4,10,30,40,"SHOTGUN","3x1",10.35,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,-35,"rival",TRUE
"285",2022100901,4,2,10,30,40,"SHOTGUN","2x2",10.55,"3-6 min","visitante",0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,-35,"rival",TRUE
"286",2022100901,2,2,9,19,29,"SHOTGUN","2x2",4.21666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-21,"rival",TRUE
"287",2022092200,4,2,10,26,36,"SHOTGUN","2x2",2.38333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,-9,"rival",TRUE
"288",2022103008,2,2,3,46,64,"EMPTY","3x2",3.05,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-14,"rival",TRUE
"289",2022100901,4,1,10,30,40,"SHOTGUN","3x1",10.6333333333333,"3-6 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"rival",TRUE
"290",2022102311,4,1,10,13,23,"SHOTGUN","2x2",2.51666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"291",2022100210,3,2,2,2,12,"SINGLEBACK","2x2",8.05,"6-9 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-4,"rival",FALSE
"292",2022091103,4,1,10,30,40,"SHOTGUN","3x1",11.5666666666667,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,"rival",TRUE
"293",2022100210,3,1,4,4,14,"PISTOL","2x2",8.75,"6-9 min","local",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-4,"rival",TRUE
"294",2022100901,3,1,10,38,72,"SHOTGUN","2x2",2.71666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-28,"rival",TRUE
"295",2022100901,1,1,10,39,49,"SINGLEBACK","2x2",11.9333333333333,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,-7,"PIT",TRUE
"296",2022091103,2,1,1,1,11,"JUMBO","2x2",9.51666666666667,"3-6 min","visitante",1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7,"rival",FALSE
"297",2022102311,2,4,1,50,60,"JUMBO","3x1",14.65,"0-3 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-13,"centro",FALSE
"298",2022103008,2,2,7,18,92,"SHOTGUN","3x1",1.28333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-14,"rival",TRUE
"299",2022091103,1,1,10,25,35,"SHOTGUN","3x1",15,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"PIT",TRUE
"300",2022101607,2,2,10,14,96,"SINGLEBACK","3x1",0.666666666666667,"12-15 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4,"PIT",FALSE
"301",2022102311,4,2,10,28,38,"SHOTGUN","3x1",1.91666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"302",2022101607,4,2,7,40,70,"SHOTGUN","2x2",2.33333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,"PIT",FALSE
"303",2022101607,3,3,5,47,63,"SHOTGUN","2x2",0.7,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,"rival",TRUE
"304",2022101607,1,2,2,42,52,"SHOTGUN","3x1",13.4666666666667,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"PIT",TRUE
"305",2022102311,2,2,9,35,75,"SINGLEBACK","3x1",3.96666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,-10,"rival",FALSE
"306",2022092200,4,1,10,26,36,"SHOTGUN","2x2",2.45,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,"rival",TRUE
"307",2022092200,2,2,9,26,36,"SHOTGUN","2x2",5.35,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",FALSE
"308",2022102311,3,3,3,34,76,"SHOTGUN","2x2",7.13333333333333,"6-9 min","visitante",0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"309",2022102311,1,1,10,25,85,"SINGLEBACK","2x2",5.53333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-10,"PIT",TRUE
"310",2022100210,3,1,10,32,78,"SHOTGUN","2x2",4.76666666666667,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3,"PIT",FALSE
"311",2022100901,3,1,10,40,50,"SHOTGUN","2x2",4.28333333333333,"9-12 min","visitante",0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,-28,"PIT",TRUE
"312",2022100210,2,1,10,25,85,"SINGLEBACK","3x1",9.35,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-10,"rival",FALSE
"313",2022102311,4,1,10,40,50,"SHOTGUN","2x2",6.33333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"314",2022101607,1,3,7,16,26,"SHOTGUN","2x2",2.01666666666667,"12-15 min","local",0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,4,"PIT",TRUE
"315",2022103008,1,2,13,44,66,"SHOTGUN","2x2",6.28333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-7,"PIT",FALSE
"316",2022091103,2,1,9,9,19,"SHOTGUN","2x2",10.9833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"317",2022103008,2,2,18,9,19,"SHOTGUN","2x2",11.4833333333333,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-7,"PIT",FALSE
"318",2022102311,3,3,16,33,77,"SHOTGUN","3x1",2.71666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,-6,"PIT",TRUE
"319",2022091103,4,3,12,15,95,"SINGLEBACK","2x2",1.7,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,6,"PIT",FALSE
"320",2022100901,3,4,6,20,90,"SHOTGUN","2x2",10.7333333333333,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-28,"rival",TRUE
"321",2022100901,4,2,4,36,46,"SHOTGUN","2x2",11.2166666666667,"3-6 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"rival",TRUE
"322",2022101607,2,1,10,49,59,"SHOTGUN","3x1",8.08333333333333,"6-9 min","local",0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,"rival",FALSE
"323",2022102311,3,3,22,15,95,"SHOTGUN","3x1",13.5833333333333,"0-3 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-6,"PIT",TRUE
"324",2022100210,1,3,4,42,68,"SHOTGUN","3x1",12.9166666666667,"0-3 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"PIT",TRUE
"325",2022100210,1,1,10,36,74,"I_FORM","2x1",13.7666666666667,"0-3 min","local",1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"PIT",FALSE
"326",2022100901,4,1,10,48,58,"SHOTGUN","3x1",4.03333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"rival",TRUE
"327",2022101607,4,1,10,11,21,"WILDCAT","3x2",10.7166666666667,"3-6 min","local",1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,"rival",FALSE
"328",2022101607,2,2,7,46,56,"SHOTGUN","2x2",7.33333333333333,"6-9 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"rival",TRUE
"329",2022103008,1,1,10,18,28,"SHOTGUN","2x2",3.93333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-7,"rival",TRUE
"330",2022091806,1,3,3,32,78,"SHOTGUN","2x2",5.35,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",TRUE
"331",2022100210,4,1,2,2,108,"SHOTGUN","2x2",13.6833333333333,"0-3 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,"rival",TRUE
"332",2022091103,2,2,10,8,102,"SINGLEBACK","3x1",5.33333333333333,"9-12 min","visitante",1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,14,"PIT",FALSE
"333",2022091103,2,1,10,41,51,"SINGLEBACK","2x2",11.7833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,7,"rival",TRUE
"334",2022091103,5,3,1,29,39,"SHOTGUN","3x1",0.566666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"PIT",TRUE
"335",2022102311,2,2,14,10,20,"SHOTGUN","3x1",8.61666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-10,"PIT",TRUE
"336",2022103008,4,1,10,48,58,"SHOTGUN","2x2",15,"0-3 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-15,"rival",FALSE
"337",2022100901,1,3,4,33,77,"SHOTGUN","2x2",8.58333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-7,"rival",TRUE
"338",2022091103,4,2,10,30,40,"SHOTGUN","3x1",11.5,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,"rival",TRUE
"339",2022092200,1,2,7,28,38,"SHOTGUN","3x1",2.23333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-7,"PIT",TRUE
"340",2022100901,4,2,9,36,74,"SHOTGUN","2x2",13,"0-3 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"PIT",FALSE
"341",2022102311,2,1,10,46,64,"SINGLEBACK","3x1",13.9666666666667,"0-3 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-13,"rival",TRUE
"342",2022102311,2,2,7,31,79,"SINGLEBACK","2x2",12.5166666666667,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-13,"rival",TRUE
"343",2022100901,2,2,4,26,84,"SINGLEBACK","3x1",10.8166666666667,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-7,"PIT",FALSE
"344",2022091806,2,2,10,48,58,"SHOTGUN","3x1",13.7333333333333,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",TRUE
"345",2022100210,3,3,1,1,11,"SINGLEBACK","2x2",7.36666666666667,"6-9 min","local",0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,-4,"rival",FALSE
"346",2022103008,1,4,1,1,11,"JUMBO","2x2",2.01666666666667,"12-15 min","visitante",0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,-7,"rival",TRUE
"347",2022091103,3,1,10,20,30,"SINGLEBACK","3x1",11.4666666666667,"3-6 min","visitante",1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,11,"PIT",FALSE
"348",2022100210,3,3,1,31,79,"SHOTGUN","2x2",13.0833333333333,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-4,"PIT",FALSE
"349",2022091103,2,2,7,44,66,"SHOTGUN","3x1",12.4833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,7,"PIT",FALSE
"350",2022102311,3,1,10,18,92,"SHOTGUN","3x1",0.616666666666667,"12-15 min","visitante",0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,-6,"PIT",FALSE
"351",2022101607,3,1,20,15,25,"SHOTGUN","2x2",7.03333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,"PIT",TRUE
"352",2022091103,1,1,3,3,107,"SHOTGUN","3x1",3.85,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4,"rival",FALSE
"353",2022092200,4,1,10,4,106,"SHOTGUN","3x1",0.15,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-6,"PIT",TRUE
"354",2022102311,1,3,3,32,78,"SHOTGUN","3x1",9.71666666666667,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-7,"PIT",TRUE
"355",2022100901,2,1,10,25,85,"SINGLEBACK","3x1",9.48333333333333,"3-6 min","visitante",0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,-14,"PIT",FALSE
"356",2022103008,4,1,10,23,33,"SHOTGUN","2x2",5.4,"9-12 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-22,"rival",FALSE
"357",2022103008,4,1,5,30,80,"SHOTGUN","2x2",12.5833333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-22,"PIT",TRUE
"358",2022102311,2,1,20,46,64,"SHOTGUN","3x1",4.61666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-10,"rival",TRUE
"359",2022101607,3,3,15,20,30,"SHOTGUN","3x1",6.26666666666667,"6-9 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,"PIT",TRUE
"360",2022101607,2,2,4,25,85,"SHOTGUN","2x2",10.3166666666667,"3-6 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"PIT",FALSE
"361",2022091103,3,1,10,25,35,"SINGLEBACK","2x2",4.68333333333333,"9-12 min","visitante",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,"PIT",TRUE
"362",2022091103,1,2,1,1,109,"JUMBO","1x0",3.23333333333333,"9-12 min","visitante",1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4,"rival",FALSE
"363",2022101607,2,3,6,45,55,"SHOTGUN","2x2",6.65,"6-9 min","local",0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,"rival",TRUE
"364",2022103008,3,2,10,42,52,"SHOTGUN","2x2",0.0666666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-15,"PIT",TRUE
"365",2022100901,4,1,10,46,64,"SHOTGUN","3x1",12.3833333333333,"0-3 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"PIT",TRUE
"366",2022100901,2,1,10,46,64,"SHOTGUN","2x2",6.1,"6-9 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-21,"PIT",TRUE
"367",2022091103,2,2,7,7,17,"SHOTGUN","3x1",10.3,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",TRUE
"368",2022092200,3,2,7,45,55,"SHOTGUN","2x2",11.9333333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"PIT",TRUE
"369",2022100210,4,3,8,20,90,"SHOTGUN","3x1",14.4166666666667,"0-3 min","local",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,3,"rival",TRUE
"370",2022100901,4,2,10,20,90,"SHOTGUN","2x2",8.36666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"PIT",FALSE
"371",2022092200,1,2,4,12,98,"SINGLEBACK","3x1",0.6,"12-15 min","visitante",1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-7,"rival",FALSE
"372",2022100210,2,1,10,44,54,"SHOTGUN","3x1",0.2,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"PIT",TRUE
"373",2022100210,2,3,18,26,36,"SHOTGUN","2x2",3.16666666666667,"9-12 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-7,"PIT",TRUE
"374",2022101607,1,2,14,43,67,"SHOTGUN","2x2",11.85,"3-6 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,"rival",FALSE
"375",2022103008,4,1,10,45,55,"SHOTGUN","2x2",10.65,"3-6 min","visitante",0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-22,"rival",TRUE
"376",2022091806,3,2,7,11,21,"SHOTGUN","3x1",0.05,"12-15 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-11,"rival",FALSE
"377",2022100210,1,1,10,23,87,"EMPTY","3x2",7.68333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"PIT",TRUE
"378",2022103008,3,3,4,11,99,"SHOTGUN","3x1",6.05,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-18,"rival",TRUE
"379",2022091806,1,2,10,25,85,"SHOTGUN","2x2",6.1,"6-9 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-3,"PIT",TRUE
"380",2022091103,4,1,10,45,55,"SINGLEBACK","2x2",13.35,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"381",2022100901,3,1,10,48,58,"SHOTGUN","3x1",14.3166666666667,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-28,"PIT",FALSE
"382",2022102311,4,3,10,28,38,"SHOTGUN","2x2",1.51666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"383",2022101607,1,1,10,47,57,"SHOTGUN","3x1",12.8833333333333,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,"PIT",TRUE
"384",2022091806,4,2,5,25,35,"SHOTGUN","3x1",7.46666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",TRUE
"385",2022101607,2,3,4,45,65,"SHOTGUN","2x2",8.7,"6-9 min","local",0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,"PIT",TRUE
"386",2022091103,5,2,8,27,37,"SHOTGUN","3x1",9.35,"3-6 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"PIT",TRUE
"387",2022101607,2,1,20,46,56,"SHOTGUN","2x2",5.61666666666667,"9-12 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"rival",TRUE
"388",2022100210,3,2,9,40,50,"EMPTY","3x2",1.51666666666667,"12-15 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3,"rival",TRUE
"389",2022102311,4,1,10,48,62,"SHOTGUN","3x1",5.71666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-6,"rival",TRUE
"390",2022101607,3,2,16,42,52,"SHOTGUN","2x2",1.4,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,"PIT",TRUE
"391",2022091806,2,2,13,29,39,"SHOTGUN","3x1",3.98333333333333,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"PIT",TRUE
"392",2022100901,1,2,4,33,77,"SHOTGUN","2x2",8.65,"6-9 min","visitante",0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,-7,"rival",TRUE
"393",2022100901,2,2,10,46,64,"SHOTGUN","3x1",6.01666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-21,"PIT",TRUE
"394",2022101607,1,1,10,20,90,"SINGLEBACK","3x1",11.1666666666667,"3-6 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,"rival",FALSE
"395",2022102311,2,1,10,40,50,"SHOTGUN","3x1",7.98333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-10,"PIT",TRUE
"396",2022091103,3,2,12,23,33,"SHOTGUN","2x2",3.91666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,"PIT",TRUE
"397",2022100210,2,1,10,15,25,"SINGLEBACK","3x1",7.55,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-7,"PIT",TRUE
"398",2022091806,1,1,10,42,52,"SINGLEBACK","3x1",1.78333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"399",2022091103,3,2,8,38,48,"SHOTGUN","3x1",2,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,"PIT",FALSE
"400",2022091806,1,1,10,25,85,"PISTOL","3x1",6.7,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",FALSE
"401",2022102311,4,1,10,18,28,"I_FORM","2x1",7.93333333333333,"6-9 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,-6,"PIT",FALSE
"402",2022100210,3,1,15,27,37,"SHOTGUN","2x2",0.5,"12-15 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,"rival",FALSE
