"","gameId2022091101","gameId2022091805","gameId2022092500","gameId2022100203","gameId2022100910","gameId2022101608","gameId2022102301","gameId2022103001","gameId2022110602","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_43808","nflId_44820","nflId_44876","nflId_44882","nflId_46070","nflId_46093","nflId_46102","nflId_46170","nflId_53499","nflId_53633","nflId_54471","nflId_53512","nflId_53555","nflId_44901","nflId_52858","nflId_52659","nflId_53488","nflId_52450","nflId_43461","nflId_45159","nflId_52530","nflId_46284","nflId_55014","nflId_53746","nflId_42362","diferencia","yardlineSide_modCAR","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"160",0,0,0,0,0,0,0,1,0,0.5,0.666666666666667,0.166666666666667,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0189944134078212,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.509433962264151,1,0,0,1
"161",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.625,0.36734693877551,0.816326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0.776536312849162,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754716981132,1,0,0,1
"162",0,1,0,0,0,0,0,0,0,0.75,0,0.375,0.836734693877551,0.581632653061224,0,0,0,0,0,1,0,0,0,1,0,0,0,0.187709497206704,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60377358490566,1,0,0,1
"163",0,1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.333333333333333,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0.727374301675978,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.60377358490566,0,0,1,1
"164",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.125,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26145251396648,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
"165",0,0,0,0,0,0,1,0,0,0.5,0,0.375,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,1,0,0,0,0.262569832402235,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0.792452830188679,1,0,0,1
"166",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.375,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0659217877094972,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547169811320755,1,0,0,1
"167",0,1,0,0,0,0,0,0,0,0.75,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,0.233519553072626,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.60377358490566,1,0,0,1
"168",0,0,0,0,0,0,1,0,0,0.75,0,0.375,0.551020408163265,0.275510204081633,0,0,0,0,0,1,0,0,0,0,1,0,0,0.480446927374302,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"169",0,1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.416666666666667,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0.878212290502793,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547169811320755,0,0,1,1
"170",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.291666666666667,0.530612244897959,0.73469387755102,0,0,0,0,0,1,0,0,0,0,1,0,0,0.959776536312849,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0.584905660377358,1,0,0,0
"171",0,0,0,0,0,0,1,0,0,0.25,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0949720670391062,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.660377358490566,0,0,1,1
"172",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.0833333333333333,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.948603351955307,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0.660377358490566,1,0,0,1
"173",0,0,0,0,0,0,1,0,0,0.25,0.666666666666667,0.125,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0.607821229050279,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.660377358490566,0,0,1,1
"174",1,0,0,0,0,0,0,0,0,0.75,0,0.375,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0.14413407821229,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622641509433962,1,0,0,1
"175",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.291666666666667,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,1,0,0,0.102793296089385,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.716981132075472,0,0,1,1
"176",0,0,0,0,0,0,1,0,0,0.25,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,0,1,0,0,0,1,0,0,0,0.678212290502793,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.660377358490566,0,0,1,1
"177",0,0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.375,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0.431284916201117,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.358490566037736,0,0,1,1
"178",1,0,0,0,0,0,0,0,0,0.75,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0.411173184357542,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.490566037735849,1,0,0,1
"179",0,0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.333333333333333,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.254748603351955,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.39622641509434,1,0,0,1
"180",0,0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.541666666666667,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0.472625698324022,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.584905660377358,0,0,1,1
"181",0,1,0,0,0,0,0,0,0,0.25,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,0,1,0,0,0,0,1,0,0,0.305027932960894,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.60377358490566,0,0,1,0
"182",0,0,0,0,0,0,0,1,0,0.75,1,0.666666666666667,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.111731843575419,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.60377358490566,1,0,0,1
"183",0,0,0,0,0,0,0,1,0,0.25,0,0.375,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.478212290502793,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0.584905660377358,0,0,1,1
"184",0,0,0,0,1,0,0,0,0,0.5,0,0.375,0.326530612244898,0.836734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0.345251396648045,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038,0,0,1,0
"185",0,0,0,0,0,0,1,0,0,0.25,0,0.375,1,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.764245810055866,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.660377358490566,0,1,0,0
"186",0,0,0,0,0,0,0,1,0,0.25,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0.679329608938547,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0.584905660377358,1,0,0,0
"187",0,0,0,0,1,0,0,0,0,0.25,0,0.375,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,1,0,0,0,0.855865921787709,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.471698113207547,1,0,0,1
"188",0,0,0,1,0,0,0,0,0,0.75,0,0.375,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,0,1,0,0,0.689385474860335,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.471698113207547,1,0,0,1
"189",0,0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.0416666666666667,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.654748603351955,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"190",0,0,0,1,0,0,0,0,0,0,0,0.375,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,1,0,0,0,0.093854748603352,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.660377358490566,1,0,0,0
"191",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.0416666666666667,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.187709497206704,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.716981132075472,1,0,0,0
"192",0,0,0,0,1,0,0,0,0,0.75,0,0.375,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,1,0,0,0,0,0.150837988826816,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.245283018867925,0,0,1,1
"193",0,0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.0416666666666667,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,1,0,0,0,0.731843575418994,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"194",0,0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.375,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00446927374301676,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.584905660377358,1,0,0,1
"195",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.791666666666667,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0558659217877095,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.528301886792453,1,0,0,1
"196",0,0,1,0,0,0,0,0,0,0.25,0,0.375,0.714285714285714,0.357142857142857,0,0,0,0,0,1,0,0,0,1,0,0,0,0.309497206703911,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.849056603773585,0,0,1,1
"197",0,0,0,0,0,0,0,0,1,0.75,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.15195530726257,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.132075471698113,0,0,1,0
"198",0,0,0,0,0,0,0,0,1,0,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0.644692737430168,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0.528301886792453,1,0,0,0
"199",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,1,0,0,0,0.218994413407821,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.132075471698113,1,0,0,0
"200",0,0,0,0,0,0,0,1,0,0.5,0,0.375,0.469387755102041,0.23469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0.791061452513966,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.584905660377358,0,0,1,1
"201",0,0,0,0,0,0,0,0,1,0.75,0,0.375,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.566480446927374,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
"202",0,0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.375,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.244692737430168,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.132075471698113,1,0,0,1
"203",0,0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.375,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,1,0,0,0.302793296089385,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849056603773585,0,0,1,1
"204",0,0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.291666666666667,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,0.456983240223464,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0.60377358490566,1,0,0,1
"205",0,0,0,0,0,0,1,0,0,0,0,0.375,0.183673469387755,0.908163265306122,0,0,0,0,1,0,0,0,0,1,0,0,0,0.849162011173184,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0.660377358490566,1,0,0,1
"206",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.25,0.551020408163265,0.275510204081633,0,0,0,0,0,1,0,0,0,1,0,0,0,0.607821229050279,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.528301886792453,1,0,0,0
"207",0,0,0,0,0,0,1,0,0,0.75,0.666666666666667,0.291666666666667,0.73469387755102,0.63265306122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0.128491620111732,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
"208",0,0,0,0,0,0,0,1,0,0.25,0,0.375,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0100558659217877,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.584905660377358,1,0,0,1
"209",1,0,0,0,0,0,0,0,0,0.75,0.666666666666667,0.166666666666667,0.122448979591837,0.938775510204082,0,0,0,0,1,0,0,0,0,1,0,0,0,0.863687150837989,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415094339622642,0,0,1,1
"210",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.208333333333333,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,1,0,0,0,0.394413407821229,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491,0,0,1,1
"211",0,0,0,0,0,0,0,1,0,0.25,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0402234636871508,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0.584905660377358,1,0,0,0
"212",0,0,0,1,0,0,0,0,0,0.75,0,0.375,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0.435754189944134,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.358490566037736,0,0,1,1
"213",0,0,0,0,0,0,0,1,0,0.75,0,0.25,0.122448979591837,0.938775510204082,0,0,0,0,0,1,0,0,0,1,0,0,0,0.886033519553073,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.509433962264151,0,0,1,0
"214",0,1,0,0,0,0,0,0,0,0.25,0.666666666666667,0.125,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,1,0,0,0,0.541899441340782,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60377358490566,1,0,0,1
"215",0,0,1,0,0,0,0,0,0,0.5,0.666666666666667,0.166666666666667,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0770949720670391,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.905660377358491,0,0,1,1
"216",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.125,0.714285714285714,0.357142857142857,0,0,0,0,0,1,0,0,0,0,1,0,0,0.816759776536313,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,0
"217",0,0,0,0,1,0,0,0,0,0.5,0.666666666666667,0.25,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.84804469273743,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434,0,0,1,1
"218",0,0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.25,0.26530612244898,0.86734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0.088268156424581,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.132075471698113,1,0,0,1
"219",0,0,0,0,1,0,0,0,0,0.25,0.666666666666667,0.125,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.281564245810056,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528301886792453,1,0,0,1
"220",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.25,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0.844692737430168,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.660377358490566,1,0,0,1
"221",0,1,0,0,0,0,0,0,0,0.25,0,0.375,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547169811320755,0,0,1,1
"222",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.0416666666666667,0.0204081632653061,0.989795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0960893854748603,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.132075471698113,0,0,1,0
"223",0,0,0,1,0,0,0,0,0,0.25,0,0.375,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.198882681564246,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.735849056603774,1,0,0,1
"224",0,0,1,0,0,0,0,0,0,0.5,0,0.375,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,1,0,0,0,0.129608938547486,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491,0,0,1,1
"225",0,0,0,0,0,0,0,0,1,0.5,0.666666666666667,0.125,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0.256983240223464,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
"226",0,0,0,1,0,0,0,0,0,0.25,0,0.375,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.227932960893855,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.735849056603774,1,0,0,1
"227",0,0,0,0,1,0,0,0,0,0.5,1,0,0.36734693877551,0.816326530612245,0,0,0,0,0,1,0,0,0,0,1,0,0,0.802234636871508,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434,0,0,1,0
"228",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.625,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.62122905027933,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.660377358490566,0,0,1,1
"229",0,0,0,0,0,0,0,1,0,0.5,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.584905660377358,1,0,0,1
"230",0,0,0,1,0,0,0,0,0,0,1,0,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,1,0,0,0,0.729608938547486,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,0
"231",0,0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.0833333333333333,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,1,0,0,0.159776536312849,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.132075471698113,0,0,1,1
"232",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.375,0.979591836734694,0.489795918367347,0,0,0,0,0,1,0,0,0,0,1,0,0,0.124022346368715,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.905660377358491,0,0,1,0
"233",0,0,0,0,0,0,1,0,0,0.5,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.417877094972067,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0.792452830188679,1,0,0,1
"234",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.375,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.840223463687151,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,1
"235",0,0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.125,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0.94413407821229,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0.792452830188679,1,0,0,1
"236",0,0,0,1,0,0,0,0,0,0.5,0,0.375,0.755102040816326,0.377551020408163,0,0,0,0,0,1,0,0,0,1,0,0,0,0.487150837988827,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,1
"237",0,0,0,0,1,0,0,0,0,0.75,0,0.375,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.156424581005587,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.245283018867925,1,0,0,1
"238",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.291666666666667,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0659217877094972,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0.509433962264151,1,0,0,0
"239",0,0,0,1,0,0,0,0,0,0.25,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.017877094972067,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735849056603774,1,0,0,1
"240",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.291666666666667,0.959183673469388,0.520408163265306,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0983240223463687,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.716981132075472,0,0,1,1
