"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_38696","nflId_42348","nflId_44835","nflId_44846","nflId_44849","nflId_46116","nflId_47818","nflId_52524","nflId_52733","nflId_53430","nflId_54530","nflId_42302","nflId_52708","nflId_53454","nflId_45785","nflId_44978","nflId_53643","nflId_53574","nflId_53707","nflId_53474","nflId_41665","nflId_44916","nflId_54619","diferencia","yardlineSide_mod","isDropback"
"264",2022103000,4,3,1,47,57,"I_FORM","2x1",10.3,"3-6 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,-4,"rival",FALSE
"265",2022110604,2,1,10,25,85,"SHOTGUN","2x2",14.1333333333333,"0-3 min","local",1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-10,"JAX",TRUE
"266",2022102304,4,1,15,20,30,"SHOTGUN","3x1",5.51666666666667,"9-12 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-3,"JAX",TRUE
"267",2022100903,2,3,1,17,93,"SHOTGUN","2x2",11.05,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"JAX",FALSE
"268",2022091109,2,2,14,14,96,"SHOTGUN","3x1",0.533333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"269",2022103000,2,3,11,25,85,"SHOTGUN","3x1",9.36666666666667,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,7,"rival",TRUE
"270",2022091109,1,3,5,30,80,"SHOTGUN","3x1",6.55,"6-9 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-4,"JAX",TRUE
"271",2022091803,2,3,10,16,94,"SHOTGUN","3x1",13.7833333333333,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7,"JAX",TRUE
"272",2022102304,4,3,5,30,40,"SHOTGUN","3x1",4.73333333333333,"9-12 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-3,"JAX",TRUE
"273",2022100903,1,1,10,32,42,"SINGLEBACK","3x1",5.41666666666667,"9-12 min","local",1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"JAX",TRUE
"274",2022091109,4,3,4,42,68,"SHOTGUN","3x1",7.45,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"rival",TRUE
"275",2022103000,2,1,10,24,86,"SHOTGUN","3x1",10.2,"3-6 min","local",0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,7,"rival",FALSE
"276",2022092509,2,3,11,11,99,"SHOTGUN","3x1",1.25,"12-15 min","visitante",1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6,"rival",TRUE
"277",2022101603,4,1,10,36,74,"SHOTGUN","2x2",9.55,"3-6 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,-5,"JAX",TRUE
"278",2022101603,4,2,4,34,44,"SHOTGUN","3x1",4.65,"9-12 min","visitante",0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,-5,"rival",FALSE
"279",2022100903,1,3,8,8,102,"SHOTGUN","3x1",1.55,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"280",2022091109,3,1,10,43,67,"SHOTGUN","3x1",4.18333333333333,"9-12 min","visitante",0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,-5,"JAX",TRUE
"281",2022103000,1,1,10,27,83,"SHOTGUN","2x2",13.4666666666667,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"JAX",TRUE
"282",2022100209,4,2,10,47,57,"EMPTY","3x2",8.23333333333333,"6-9 min","visitante",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-15,"JAX",TRUE
"283",2022102304,1,1,10,43,53,"JUMBO","2x2",9.7,"3-6 min","local",0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,-7,"JAX",FALSE
"284",2022091803,4,1,10,9,19,"SINGLEBACK","2x2",6.26666666666667,"6-9 min","local",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24,"JAX",FALSE
"285",2022103000,1,2,14,41,51,"SINGLEBACK","2x2",9.8,"3-6 min","local",1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"rival",FALSE
"286",2022091109,3,1,3,3,13,"SHOTGUN","2x2",9.65,"3-6 min","visitante",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11,"rival",FALSE
"287",2022110604,2,2,3,32,78,"SHOTGUN","3x1",0.666666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-13,"JAX",TRUE
"288",2022091109,4,1,10,25,35,"SHOTGUN","3x1",1.76666666666667,"12-15 min","visitante",1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-6,"JAX",TRUE
"289",2022092509,2,3,5,5,105,"SHOTGUN","2x2",13.9833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"290",2022102304,2,1,10,19,91,"SINGLEBACK","2x2",7.36666666666667,"6-9 min","local",1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,"JAX",TRUE
"291",2022091803,2,3,8,48,58,"SHOTGUN","3x1",3,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"rival",TRUE
"292",2022100903,2,1,10,40,70,"SINGLEBACK","2x2",2,"12-15 min","local",1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-3,"JAX",FALSE
"293",2022091803,4,2,8,48,58,"SINGLEBACK","3x1",3.65,"9-12 min","local",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24,"JAX",FALSE
"294",2022091803,1,2,12,18,92,"SINGLEBACK","3x1",3.15,"9-12 min","local",0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"rival",TRUE
"295",2022102304,3,1,1,1,11,"SINGLEBACK","3x1",11.7833333333333,"3-6 min","local",0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-2,"rival",FALSE
"296",2022100209,4,1,10,21,31,"SHOTGUN","3x1",1.9,"12-15 min","visitante",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-8,"JAX",TRUE
"297",2022100209,3,2,7,26,36,"SHOTGUN","2x2",5.71666666666667,"9-12 min","visitante",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,-6,"rival",FALSE
"298",2022103000,1,1,10,33,77,"SINGLEBACK","2x2",3.36666666666667,"9-12 min","local",0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,7,"JAX",TRUE
"299",2022110604,3,2,3,21,31,"SHOTGUN","2x2",13.4,"0-3 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-10,"rival",FALSE
"300",2022110604,4,2,9,35,45,"SHOTGUN","3x1",5.08333333333333,"9-12 min","local",1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,"JAX",TRUE
"301",2022103000,3,1,10,24,34,"SHOTGUN","2x2",14.9,"0-3 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,3,"JAX",FALSE
"303",2022103000,4,1,10,44,66,"SINGLEBACK","2x2",11.1333333333333,"3-6 min","local",0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-4,"JAX",TRUE
"304",2022101603,2,2,5,35,45,"SHOTGUN","3x1",12.3166666666667,"0-3 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,4,"JAX",TRUE
"305",2022091803,2,1,10,25,85,"SINGLEBACK","3x1",5.71666666666667,"9-12 min","local",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,14,"JAX",TRUE
"306",2022091803,2,3,2,42,68,"SHOTGUN","3x1",9.78333333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,"JAX",FALSE
"307",2022092509,3,1,10,40,70,"SINGLEBACK","3x1",9.7,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,"JAX",FALSE
"308",2022101603,3,2,10,43,53,"SHOTGUN","2x2",3.88333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,"JAX",TRUE
"309",2022091109,4,1,10,48,62,"SINGLEBACK","2x2",8.91666666666667,"6-9 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,"rival",FALSE
"310",2022100209,1,1,10,20,90,"SINGLEBACK","2x2",8.36666666666667,"6-9 min","visitante",1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,7,"JAX",FALSE
"311",2022091109,2,1,10,32,78,"SHOTGUN","2x2",6.56666666666667,"6-9 min","visitante",1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"312",2022103000,1,2,9,25,35,"SHOTGUN","2x2",8.45,"6-9 min","local",1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"rival",TRUE
"313",2022110604,2,3,3,32,78,"SHOTGUN","3x1",0.566666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-13,"JAX",TRUE
"314",2022103000,2,2,5,38,48,"EMPTY","3x2",2.21666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,3,"JAX",TRUE
"315",2022092509,2,2,11,11,99,"SHOTGUN","3x1",1.35,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,"rival",TRUE
"316",2022100903,3,1,10,16,94,"EMPTY","3x2",10.8333333333333,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"rival",FALSE
"317",2022100903,3,1,10,45,65,"SHOTGUN","3x1",14.05,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"rival",FALSE
"318",2022100903,4,2,5,33,77,"SHOTGUN","3x1",2.21666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-7,"JAX",TRUE
"319",2022101603,1,1,10,42,52,"SHOTGUN","2x2",6.63333333333333,"6-9 min","visitante",0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,"rival",TRUE
"320",2022092509,3,1,10,15,25,"WILDCAT","2x1",4.66666666666667,"9-12 min","visitante",0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,13,"rival",FALSE
"321",2022092509,2,1,10,10,100,"SHOTGUN","3x1",2,"12-15 min","visitante",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,"rival",FALSE
"322",2022110604,2,1,10,37,73,"SHOTGUN","2x2",9.6,"3-6 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-17,"JAX",TRUE
"323",2022091109,4,3,11,44,54,"SHOTGUN","3x1",1.31666666666667,"12-15 min","visitante",1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-6,"JAX",TRUE
"324",2022102304,2,1,10,43,67,"SHOTGUN","3x1",0.383333333333333,"12-15 min","local",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,-2,"JAX",TRUE
"325",2022103000,1,1,10,37,47,"SHOTGUN","2x2",10.6,"3-6 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,"rival",TRUE
"326",2022091803,1,3,4,10,100,"SHOTGUN","2x1",2.45,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"327",2022110604,3,1,10,14,24,"SHOTGUN","2x2",1.35,"12-15 min","local",0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,-3,"rival",FALSE
"328",2022103000,3,2,1,39,49,"SHOTGUN","3x1",4.3,"9-12 min","local",0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,-4,"JAX",FALSE
"329",2022110604,4,1,10,50,60,"SINGLEBACK","3x1",4.21666666666667,"9-12 min","local",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,4,"centro",FALSE
"330",2022103000,3,1,10,30,40,"SINGLEBACK","3x1",4.86666666666667,"9-12 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,-4,"JAX",FALSE
"331",2022101603,4,1,10,16,94,"SHOTGUN","3x1",12.7,"0-3 min","visitante",0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-5,"JAX",FALSE
"332",2022091803,3,1,10,14,24,"SINGLEBACK","2x2",2.81666666666667,"12-15 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,17,"rival",FALSE
"333",2022091803,2,2,8,48,58,"EMPTY","3x2",3.05,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"rival",TRUE
"334",2022092509,2,1,10,21,89,"PISTOL","2x1",3.76666666666667,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,"rival",TRUE
"335",2022091803,3,2,10,20,90,"EMPTY","3x2",6.66666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,"JAX",TRUE
"336",2022101603,4,2,4,42,68,"SHOTGUN","2x1",8.9,"6-9 min","visitante",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,-5,"JAX",FALSE
"337",2022102304,2,2,3,50,60,"SHOTGUN","3x1",0.283333333333333,"12-15 min","local",0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,-2,"centro",TRUE
"338",2022102304,2,2,15,27,83,"SHOTGUN","3x1",6.11666666666667,"6-9 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"JAX",TRUE
"339",2022110604,4,2,4,26,84,"SINGLEBACK","2x2",3.3,"9-12 min","local",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,4,"rival",FALSE
"340",2022091803,3,1,10,20,90,"I_FORM","2x1",7.33333333333333,"6-9 min","local",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,"JAX",FALSE
"341",2022102304,4,1,10,25,35,"SHOTGUN","2x2",1.06666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-6,"JAX",TRUE
"342",2022101603,4,3,3,43,67,"SHOTGUN","2x2",8.25,"6-9 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,-5,"JAX",FALSE
"343",2022101603,1,2,1,24,86,"SINGLEBACK","3x1",11.8,"3-6 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"JAX",FALSE
"344",2022092509,2,1,10,25,35,"SHOTGUN","2x1",6.16666666666667,"6-9 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,"JAX",FALSE
"345",2022091109,2,3,1,43,53,"SHOTGUN","2x2",1.23333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"JAX",TRUE
"346",2022110604,3,1,10,45,55,"SHOTGUN","2x1",14.85,"0-3 min","local",1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-10,"rival",FALSE
"347",2022100903,2,1,10,8,102,"SHOTGUN","2x2",12.3,"0-3 min","local",1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"JAX",FALSE
"348",2022100903,2,1,10,20,90,"SINGLEBACK","2x2",10.3666666666667,"3-6 min","local",1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"JAX",TRUE
"349",2022091803,3,2,2,38,72,"SINGLEBACK","3x1",5.46666666666667,"9-12 min","local",1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,17,"JAX",TRUE
"350",2022100903,1,3,8,45,65,"EMPTY","3x2",7.85,"6-9 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"351",2022102304,4,4,1,20,90,"I_FORM","1x1",11.5,"3-6 min","local",0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,4,"rival",FALSE
"352",2022100209,2,3,3,34,76,"SHOTGUN","2x1",14.2833333333333,"0-3 min","visitante",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,14,"rival",FALSE
"353",2022091803,1,3,8,34,44,"SHOTGUN","2x2",10.3166666666667,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"JAX",TRUE
"354",2022100903,3,2,12,7,17,"SHOTGUN","2x2",1.31666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"JAX",TRUE
"355",2022102304,2,1,10,17,27,"SINGLEBACK","3x1",3.7,"9-12 min","local",1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,"rival",TRUE
"356",2022091109,2,3,3,3,107,"SHOTGUN","2x2",5.11666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"357",2022091109,1,1,10,13,23,"SHOTGUN","3x1",12.9,"0-3 min","visitante",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"358",2022103000,4,2,12,27,83,"SHOTGUN","2x2",11.75,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-4,"JAX",TRUE
"359",2022091803,4,1,10,34,76,"SINGLEBACK","2x2",2.51666666666667,"12-15 min","local",1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,24,"rival",FALSE
"360",2022091109,1,3,15,32,78,"SHOTGUN","2x2",5.11666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-4,"JAX",TRUE
"361",2022091803,1,2,11,40,70,"EMPTY","3x2",6.31666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"362",2022091109,3,2,13,32,42,"SHOTGUN","2x2",1.96666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"363",2022091803,2,1,10,39,71,"SINGLEBACK","2x2",5.03333333333333,"9-12 min","local",1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,14,"JAX",TRUE
"364",2022091109,4,2,7,45,65,"SHOTGUN","3x1",8.23333333333333,"6-9 min","visitante",0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,"rival",TRUE
"365",2022100903,1,1,10,48,62,"SHOTGUN","3x1",5.03333333333333,"9-12 min","local",1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"366",2022091109,2,1,15,24,34,"SINGLEBACK","3x1",8.63333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-11,"JAX",TRUE
"367",2022101603,3,4,1,32,78,"PISTOL","2x1",1.23333333333333,"12-15 min","visitante",0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,2,"rival",FALSE
"368",2022100903,4,2,10,50,60,"SHOTGUN","2x2",1.93333333333333,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-7,"centro",TRUE
"369",2022091109,2,3,5,30,40,"SHOTGUN","3x1",10.9833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"JAX",TRUE
"370",2022091803,2,1,10,50,60,"SHOTGUN","3x1",3.73333333333333,"9-12 min","local",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,"centro",FALSE
"371",2022092509,4,1,10,32,42,"SHOTGUN","3x1",14.0666666666667,"0-3 min","visitante",0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,21,"JAX",TRUE
"372",2022091109,2,2,10,34,44,"SHOTGUN","2x2",1.3,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"JAX",TRUE
"373",2022103000,1,1,10,19,91,"SHOTGUN","2x2",5.06666666666667,"9-12 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,7,"JAX",FALSE
"374",2022092509,3,2,4,4,14,"EMPTY","3x2",1.3,"12-15 min","visitante",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,"rival",TRUE
"375",2022100903,2,2,4,14,96,"SHOTGUN","3x1",11.65,"3-6 min","local",1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"JAX",FALSE
"376",2022092509,1,1,10,44,54,"SINGLEBACK","2x2",13.4333333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"377",2022102304,3,3,4,10,100,"SHOTGUN","2x2",5.06666666666667,"9-12 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4,"JAX",TRUE
"378",2022100903,1,1,9,9,101,"SHOTGUN","2x2",2.23333333333333,"12-15 min","local",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"379",2022091803,3,2,8,42,68,"SHOTGUN","2x2",12.55,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,"JAX",TRUE
"380",2022091109,4,3,5,26,84,"SHOTGUN","3x1",12.2166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-2,"rival",TRUE
"381",2022091803,2,3,11,41,51,"SHOTGUN","3x1",1.88333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"rival",TRUE
"382",2022092509,4,2,2,18,92,"SINGLEBACK","2x2",7.1,"6-9 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21,"rival",FALSE
"383",2022110604,1,1,10,30,40,"SHOTGUN","3x1",13.5166666666667,"0-3 min","local",1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"JAX",TRUE
"384",2022102304,1,1,10,42,68,"SHOTGUN","3x1",8.46666666666667,"6-9 min","local",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,-7,"rival",TRUE
"385",2022092509,1,3,9,10,20,"SHOTGUN","3x1",0.65,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"386",2022091803,3,2,5,9,19,"SHOTGUN","3x1",1.81666666666667,"12-15 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,17,"rival",FALSE
"387",2022110604,2,1,10,41,51,"SHOTGUN","3x1",8.96666666666667,"6-9 min","local",1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-17,"rival",FALSE
"388",2022100209,1,1,3,3,13,"SHOTGUN","2x2",4.6,"9-12 min","visitante",1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,7,"rival",FALSE
"389",2022103000,3,1,10,42,52,"SINGLEBACK","3x1",3.71666666666667,"9-12 min","local",0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,-4,"JAX",FALSE
"390",2022101603,2,3,2,20,30,"EMPTY","3x2",7.45,"6-9 min","visitante",0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,11,"JAX",TRUE
"391",2022092509,2,3,5,30,40,"SHOTGUN","3x1",4.91666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,"JAX",TRUE
"392",2022103000,4,2,1,1,11,"SHOTGUN","3x1",3.95,"9-12 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-4,"rival",FALSE
"393",2022110604,3,3,4,21,31,"SHOTGUN","3x1",2.05,"12-15 min","local",1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-3,"rival",TRUE
"394",2022102304,3,2,7,23,87,"SHOTGUN","2x2",1.23333333333333,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4,"JAX",TRUE
