"","gameId2022091106","gameId2022091806","gameId2022092505","gameId2022100211","gameId2022100905","gameId2022101601","gameId2022102400","gameId2022103007","gameId2022110605","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_42357","nflId_42587","nflId_42883","nflId_43324","nflId_44912","nflId_46092","nflId_47870","nflId_48097","nflId_52590","nflId_53444","nflId_54494","nflId_42363","nflId_53549","nflId_42437","nflId_41069","nflId_48541","nflId_47884","nflId_45185","nflId_33234","nflId_54592","nflId_34843","nflId_37213","nflId_54602","nflId_54515","nflId_48580","nflId_54648","nflId_53000","nflId_52488","diferencia","yardlineSide_modcentro","yardlineSide_modNE","yardlineSide_modrival","isDropback"
"154",0,0,0,0,0,0,0,1,0,0.5,0,0.36,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.532438478747204,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.458333333333333,0,0,1,0
"155",0,0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.44,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.787472035794183,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.395833333333333,0,1,0,1
"156",0,0,0,0,0,0,0,1,0,0.25,0,0.36,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.798657718120805,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.25,0,1,0,1
"157",0,0,0,1,0,0,0,0,0,0,0,0.36,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.588366890380313,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.458333333333333,0,0,1,0
"158",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.16,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.284116331096197,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.458333333333333,0,1,0,1
"159",0,0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.32,0.204081632653061,0.102040816326531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.61744966442953,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.708333333333333,0,0,1,1
"160",0,0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.76,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.530201342281879,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"161",1,0,0,0,0,0,0,0,0,0.5,0,0.36,0.448979591836735,0.775510204081633,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.459731543624161,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,1,0
"162",0,0,0,0,0,0,1,0,0,0,0,0.36,0.755102040816326,0.377551020408163,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0503355704697987,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1875,0,1,0,0
"163",0,0,1,0,0,0,0,0,0,0.75,0.666666666666667,0.32,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.955257270693512,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,1
"164",0,1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.04,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.54586129753915,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,0,1,1
"165",0,0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.16,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.505592841163311,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,1,0
"166",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.04,0.0204081632653061,0.989795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.819910514541387,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,1,0
"167",0,1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.32,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.821029082774049,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,1,0,1
"168",0,0,0,0,1,0,0,0,0,0,0,0.36,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.248322147651007,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.458333333333333,0,1,0,0
"169",0,0,0,0,0,0,0,0,1,0,0,0.36,0.530612244897959,0.26530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0782997762863535,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.395833333333333,0,1,0,1
"170",0,0,0,0,0,0,0,1,0,0.5,0.666666666666667,0,0.0816326530612245,0.959183673469388,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8165548098434,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3125,0,0,1,1
"171",0,0,0,0,0,0,0,0,1,0.75,0,0.36,0.959183673469388,0.520408163265306,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.172259507829978,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.875,0,1,0,0
"172",0,0,0,0,0,0,1,0,0,0.25,0,0.36,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.655480984340045,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.1875,0,0,1,1
"173",0,0,0,0,0,1,0,0,0,0.75,0,0.36,0.448979591836735,0.775510204081633,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.966442953020134,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.708333333333333,0,1,0,1
"174",0,0,0,0,0,0,0,1,0,0.25,0,0.36,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.682326621923937,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0,1,0,1
"175",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.44,0.448979591836735,0.224489795918367,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.967561521252796,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.395833333333333,0,1,0,1
"176",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.44,0.428571428571429,0.214285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0335570469798658,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"177",0,0,0,0,0,0,0,0,1,0.25,0.666666666666667,0.04,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.597315436241611,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,0,1,1
"178",0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.24,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.84675615212528,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395833333333333,0,1,0,1
"179",0,0,0,0,1,0,0,0,0,0.75,0,0.36,0.571428571428571,0.285714285714286,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.177852348993289,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
"180",0,0,1,0,0,0,0,0,0,0.25,0,0.36,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.00223713646532438,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,1,1
"181",0,1,0,0,0,0,0,0,0,0.25,0,0.36,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0548098434004474,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.395833333333333,0,1,0,1
"182",0,0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.16,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0749440715883669,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.3125,0,0,1,1
"183",0,0,0,1,0,0,0,0,0,0.25,0,0.36,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.860178970917226,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3125,0,1,0,1
"184",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.36,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0961968680089485,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,1,0,0
"185",0,0,0,1,0,0,0,0,0,0.75,0,0.36,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.395833333333333,0,1,0,0
"186",1,0,0,0,0,0,0,0,0,0.75,0,0.36,0.0816326530612245,0.959183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.394854586129754,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,1,0,1
"187",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.16,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.966442953020134,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.395833333333333,0,1,0,1
"188",0,0,1,0,0,0,0,0,0,0.25,0,0.36,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.543624161073825,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,1,1
"189",0,0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.36,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.991051454138703,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,1
"190",0,0,0,0,0,0,1,0,0,0.25,0,0.36,1,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.501118568232662,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.333333333333333,1,0,0,1
"191",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.24,0.979591836734694,0.489795918367347,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0805369127516778,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.875,0,0,1,0
"192",0,1,0,0,0,0,0,0,0,0.75,0,0.36,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.15324384787472,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,0,1,0
"193",0,0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.24,0.408163265306122,0.795918367346939,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.889261744966443,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.395833333333333,0,1,0,0
"194",0,0,1,0,0,0,0,0,0,0,0,0.36,0.387755102040816,0.193877551020408,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.147651006711409,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0
"195",0,0,0,0,0,0,1,0,0,0.75,0,0.36,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.638702460850112,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
"196",0,0,0,0,0,0,1,0,0,0.75,1,0.04,1,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.185682326621924,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"197",0,0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.2,0.959183673469388,0.520408163265306,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.261744966442953,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.25,0,1,0,1
"198",0,0,0,0,0,0,0,1,0,0.25,0.666666666666667,0.32,1,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.634228187919463,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25,1,0,0,1
"199",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.64,0.63265306122449,0.683673469387755,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.865771812080537,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,1,0,0
"200",1,0,0,0,0,0,0,0,0,0.25,0,0.36,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.422818791946309,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,1,1
"201",0,0,0,0,0,0,0,0,1,0.5,0.666666666666667,0.12,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.293064876957494,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.604166666666667,0,0,1,1
"202",0,0,0,0,0,0,0,0,1,0.75,0,0.36,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.453020134228188,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0.729166666666667,0,1,0,1
"203",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0,0.0816326530612245,0.959183673469388,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.869127516778524,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3125,0,0,1,0
"204",0,0,0,0,1,0,0,0,0,0.75,0.666666666666667,0.32,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.384787472035794,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9375,0,0,1,0
"205",0,0,0,0,0,0,1,0,0,0.5,0.333333333333333,0.36,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.192393736017897,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.145833333333333,0,1,0,1
"206",1,0,0,0,0,0,0,0,0,0.75,0.333333333333333,0.36,0.0816326530612245,0.959183673469388,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.388143176733781,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,1,0,1
"207",0,0,1,0,0,0,0,0,0,0.5,0,0.36,0.530612244897959,0.73469387755102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.897091722595078,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0,0,1,0
"208",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.12,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.787472035794183,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.395833333333333,0,0,1,1
"209",0,0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.36,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0100671140939597,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3125,0,1,0,1
"210",0,0,0,0,0,0,0,0,1,0.5,0.666666666666667,0.04,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.355704697986577,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.604166666666667,0,0,1,1
"211",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.32,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.636465324384788,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.395833333333333,0,0,1,1
"212",0,0,0,0,1,0,0,0,0,0.75,0,0.36,0.346938775510204,0.173469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.196868008948546,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
"213",0,0,1,0,0,0,0,0,0,0,0,0.36,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.266219239373602,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0
"214",1,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.12,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.824384787472036,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,1,0,1
"215",0,0,0,0,0,0,1,0,0,0.75,0,0.36,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.243847874720358,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"216",0,0,0,0,0,0,0,1,0,0.5,0,0.36,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.580536912751678,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.458333333333333,0,1,0,1
"217",0,0,0,0,0,0,1,0,0,0.75,0,0.36,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.561521252796421,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
"218",1,0,0,0,0,0,0,0,0,0.5,0.666666666666667,0.16,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.657718120805369,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,1,0,1
"219",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.36,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.855704697986577,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,1,1
"220",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.04,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.557046979865772,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.458333333333333,0,0,1,0
"221",0,0,0,0,0,0,0,1,0,0.75,0,0.36,0.591836734693878,0.704081632653061,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.34675615212528,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.645833333333333,0,1,0,0
"222",0,1,0,0,0,0,0,0,0,0.5,0,0.36,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.824384787472036,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.541666666666667,0,0,1,0
"223",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.48,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.354586129753915,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,1,0,1
"224",0,0,0,0,0,1,0,0,0,0.25,0,0.36,0.877551020408163,0.561224489795918,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.834451901565995,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.395833333333333,0,1,0,0
"225",0,0,0,0,0,1,0,0,0,0.5,0,0.36,0.795918367346939,0.602040816326531,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.465324384787472,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.625,0,0,1,0
"226",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.64,0.938775510204082,0.530612244897959,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,0
"227",0,1,0,0,0,0,0,0,0,0.5,0,0.56,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.304250559284116,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.479166666666667,0,1,0,1
"228",0,1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.16,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.967561521252796,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.541666666666667,0,1,0,1
"229",0,1,0,0,0,0,0,0,0,0.75,0,0.36,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.988814317673378,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,1,0,1
"230",0,0,1,0,0,0,0,0,0,0.5,0,0.36,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.307606263982103,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.229166666666667,0,1,0,0
"231",0,0,0,0,0,0,0,0,1,0.75,0,0.36,0.63265306122449,0.683673469387755,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.563758389261745,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0.729166666666667,0,1,0,0
"232",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.16,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.480984340044743,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.604166666666667,0,1,0,0
