"","gameId2022091110","gameId2022091500","gameId2022092502","gameId2022100213","gameId2022101000","gameId2022101610","gameId2022102310","gameId2022110610","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x0","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_40011","nflId_43367","nflId_44822","nflId_44874","nflId_45695","nflId_46152","nflId_46243","nflId_47839","nflId_52440","nflId_53492","nflId_53655","nflId_54519","nflId_48683","nflId_53591","nflId_46213","nflId_41325","nflId_42511","nflId_54716","nflId_47999","nflId_33138","nflId_46143","nflId_52618","nflId_45369","nflId_53449","diferencia","yardlineSide_modcentro","yardlineSide_modKC","yardlineSide_modrival","isDropback"
"162",0,0,0,1,0,0,0,0,0.75,0.666666666666667,0.842105263157895,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.109253065774805,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.675,0,1,0,0
"163",0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.473684210526316,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25752508361204,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1,1
"164",0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.210526315789474,0.102040816326531,0.0510204081632653,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0178372352285396,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.45,0,0,1,1
"165",0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.368421052631579,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.595317725752508,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.325,0,1,0,1
"166",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.368421052631579,0.142857142857143,0.928571428571429,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.229654403567447,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.35,0,0,1,1
"167",0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.473684210526316,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.012263099219621,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"168",1,0,0,0,0,0,0,0,0,0,0.421052631578947,0.163265306122449,0.0816326530612245,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.651059085841694,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"169",0,0,0,0,0,0,1,0,0.75,0,1,0.816326530612245,0.408163265306122,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.463768115942029,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.775,0,1,0,1
"170",1,0,0,0,0,0,0,0,0.75,0,0.473684210526316,0.183673469387755,0.908163265306122,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.336677814938685,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
"171",0,0,0,0,1,0,0,0,0.5,0,0.473684210526316,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.88628762541806,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.175,0,1,0,0
"172",1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.578947368421053,0.591836734693878,0.704081632653061,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.139353400222965,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
"173",0,0,1,0,0,0,0,0,0.75,0,0.473684210526316,0.612244897959184,0.693877551020408,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.717948717948718,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"174",0,0,0,1,0,0,0,0,0,0.333333333333333,0.0526315789473684,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.405797101449275,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.525,0,0,1,1
"175",0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.263157894736842,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.102564102564103,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.35,0,0,1,1
"176",0,0,0,0,0,0,0,1,1,0,0.473684210526316,0.428571428571429,0.214285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.433667781493868,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"177",0,0,0,0,0,1,0,0,0.5,0.333333333333333,0.473684210526316,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.322185061315496,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"178",1,0,0,0,0,0,0,0,0.25,0.666666666666667,0.0526315789473684,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.703455964325529,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"179",0,0,0,0,0,1,0,0,0.75,0.666666666666667,0.263157894736842,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.41917502787068,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,1,0,1
"180",0,0,1,0,0,0,0,0,0.25,0,0.473684210526316,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.518394648829431,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.325,0,1,0,0
"181",0,0,0,0,1,0,0,0,0.25,0.666666666666667,0.473684210526316,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.612040133779264,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"182",1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.473684210526316,0.387755102040816,0.193877551020408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.616499442586399,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.975,0,0,1,0
"183",0,0,0,0,0,1,0,0,0.75,0,0.473684210526316,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0590858416945373,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.325,0,1,0,1
"184",0,0,0,1,0,0,0,0,0,0,0.736842105263158,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.132664437012263,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1,0,1
"185",0,0,0,1,0,0,0,0,0.5,0,0.473684210526316,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.963210702341137,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0,1,0,0
"186",0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.315789473684211,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.508361204013378,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.225,0,1,0,1
"187",0,0,1,0,0,0,0,0,0.5,0.333333333333333,0,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.722408026755853,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.525,0,0,1,1
"188",0,0,0,0,0,1,0,0,0.5,0,0.473684210526316,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.871794871794872,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"189",0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.421052631578947,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.525083612040134,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.275,0,0,1,1
"190",0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.263157894736842,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0780379041248607,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"191",0,0,0,0,0,0,0,1,1,0.666666666666667,0,0.979591836734694,0.489795918367347,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.469342251950948,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.425,0,0,1,1
"192",0,0,0,0,0,0,0,1,0,0.333333333333333,0.894736842105263,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.505016722408027,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.425,0,0,1,1
"193",1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.263157894736842,0.755102040816326,0.377551020408163,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.542920847268673,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"194",0,0,1,0,0,0,0,0,0.5,0.666666666666667,0.0526315789473684,0.0204081632653061,0.989795918367347,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.536231884057971,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.525,0,0,1,1
"195",0,0,0,0,1,0,0,0,0,0,0.473684210526316,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.376811594202899,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0,1,1
"196",0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.473684210526316,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.251950947603122,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.225,0,0,1,1
"197",0,1,0,0,0,0,0,0,0.75,0,0.473684210526316,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.459308807134894,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6,0,1,0,0
"198",0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.473684210526316,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.12263099219621,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"199",0,1,0,0,0,0,0,0,0.25,0,0.421052631578947,0.163265306122449,0.918367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.784838350055741,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.175,0,0,1,1
"200",0,0,0,0,1,0,0,0,0.25,0.666666666666667,0.157894736842105,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.842809364548495,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.075,0,1,0,1
"201",0,1,0,0,0,0,0,0,0.25,0,0.473684210526316,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.954292084726867,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.175,0,0,1,1
"202",1,0,0,0,0,0,0,0,0.25,1,0.0526315789473684,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.506131549609811,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"203",0,0,0,0,0,1,0,0,0.25,0,0.473684210526316,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.160535117056856,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.525,0,1,0,1
"204",0,0,1,0,0,0,0,0,0,0.666666666666667,0.315789473684211,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0858416945373467,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"205",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.0526315789473684,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.957636566332218,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.175,0,1,0,0
"206",0,0,0,0,0,1,0,0,0.75,0,0.473684210526316,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.765886287625418,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.425,0,0,1,1
"207",0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.368421052631579,0.142857142857143,0.928571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0869565217391304,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.45,0,1,0,1
"208",0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.263157894736842,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.411371237458194,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.6,0,1,0,1
"209",0,0,0,0,0,1,0,0,0.25,0,0.473684210526316,0.0408163265306122,0.979591836734694,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.434782608695652,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.525,0,1,0,0
"210",0,0,0,0,0,0,0,1,0.75,0,0.473684210526316,0.36734693877551,0.183673469387755,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.623188405797101,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.225,0,1,0,1
"211",0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.736842105263158,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.169453734671126,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.525,0,1,0,1
"212",0,0,0,0,0,1,0,0,0.25,0,0.473684210526316,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.800445930880714,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.35,0,0,1,1
"213",0,0,0,0,0,0,0,1,0.25,0.333333333333333,0,0.673469387755102,0.336734693877551,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.680044593088071,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.475,0,1,0,0
"214",1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.0526315789473684,0.938775510204082,0.469387755102041,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.71571906354515,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.975,0,0,1,1
"215",0,0,0,0,0,0,1,0,0.5,0.333333333333333,1,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.294314381270903,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.55,0,0,1,1
"216",1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.210526315789474,0.591836734693878,0.295918367346939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.354515050167224,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.75,0,1,0,1
"217",0,0,0,0,0,0,0,1,0.75,0,0.473684210526316,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.225,0,0,1,1
"218",0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.473684210526316,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.792642140468227,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3,0,1,0,1
"219",0,0,0,1,0,0,0,0,0,0.333333333333333,0.473684210526316,0.918367346938776,0.540816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.502787068004459,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"220",0,0,0,0,1,0,0,0,0,0,0.473684210526316,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.855072463768116,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.425,0,1,0,0
"221",0,0,0,0,0,0,0,1,0.75,0,0.473684210526316,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.372352285395764,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.225,0,0,1,1
"222",0,0,0,1,0,0,0,0,0.5,0,0.473684210526316,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.527313266443701,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.775,0,0,1,1
"223",0,1,0,0,0,0,0,0,0.25,0,0.473684210526316,0.142857142857143,0.0714285714285714,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.593088071348941,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.35,0,1,0,0
"224",0,0,0,0,0,1,0,0,0.25,0,0.473684210526316,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.00222965440356745,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"225",0,0,0,0,1,0,0,0,0,0.333333333333333,0.473684210526316,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.282051282051282,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0,1,1
"226",1,0,0,0,0,0,0,0,0.25,0,0.473684210526316,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0267558528428094,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.75,0,1,0,1
"227",1,0,0,0,0,0,0,0,0,0,0.473684210526316,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.267558528428094,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"228",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.382385730211817,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.175,0,1,0,0
"229",0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.315789473684211,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.506131549609811,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,1
"230",0,0,0,1,0,0,0,0,0.25,0.666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.147157190635452,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.7,0,0,1,0
"231",0,0,0,0,0,0,0,1,0.25,0.333333333333333,0,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0557413600891862,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,1,0,1
"232",0,0,0,0,1,0,0,0,0,0.666666666666667,0.473684210526316,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.276477146042363,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.25,0,0,1,1
"233",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.673469387755102,0.663265306122449,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.923076923076923,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0.425,0,1,0,0
"234",0,0,1,0,0,0,0,0,0,0.333333333333333,0.473684210526316,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.813823857302118,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,1
"235",0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.210526315789474,0.122448979591837,0.0612244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0824972129319955,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,1,0,1
"236",0,0,0,0,1,0,0,0,0.5,0.666666666666667,0.157894736842105,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.630992196209587,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.175,0,0,1,1
"237",0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.473684210526316,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.761426978818283,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.425,0,0,1,1
"238",0,1,0,0,0,0,0,0,0.75,0.666666666666667,0.263157894736842,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.406911928651059,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0,1,0,1
"239",0,0,0,0,0,0,1,0,0.5,0,0.473684210526316,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.421404682274247,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.55,0,1,0,0
"240",0,0,1,0,0,0,0,0,0,0,0.105263157894737,0.0408163265306122,0.0204081632653061,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.040133779264214,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"241",0,0,0,1,0,0,0,0,0.25,0,0.473684210526316,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.58082497212932,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0,1,0,0
"242",0,0,0,0,0,0,0,1,0.25,0.666666666666667,0.210526315789474,0.122448979591837,0.938775510204082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"243",0,0,0,0,1,0,0,0,0,0.333333333333333,0.105263157894737,0.836734693877551,0.581632653061224,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.48494983277592,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,1,0,1
